text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
Daily LQA Rate = Annual LQA Rate Divided By Number Of Days In Calendar Year. Biweekly Rate = Daily Rate Times,"[0, 0, 100, 20]",4,10.0,21,0,0.0445,0.05263157894736842,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
14. Any Other Period = Daily Rate Times Number Of Days Claimed.,"[0, 0, 100, 20]",4,10.0,12,0,0.026,0.0,0.9090909090909091,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Begin Date Claimed  mm-dd-yyyy  End Date Claimed  mm-dd-yyyy,"[0, 0, 100, 20]",4,10.0,8,0,0.025,0.125,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Number Of Days Claimed LQA This Period,"[0, 0, 100, 20]",4,10.0,7,0,0.016,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
19.,"[0, 0, 100, 20]",4,10.0,1,0,0.0015,0.0,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Employee Statement: I certify that the amounts claimed above were incurred for the period claimed or are,"[0, 0, 100, 20]",4,10.0,17,0,0.044,0.35294117647058826,0.17647058823529413,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
estimated to the best of my knowledge for future costs.,"[0, 0, 100, 20]",4,10.0,10,0,0.023,0.1,0.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,
Signature Date mm-dd-yyyy,"[0, 0, 100, 20]",4,8.0,3,0,0.0115,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
DS-0130,"[0, 0, 100, 20]",1,8.0,1,1,0.0035,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
Page 4 of 4,"[0, 0, 100, 20]",4,8.0,4,0,0.004,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,
