text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
Festival,"[0, 0, 100, 20]",9,12,1,0,0.004,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients :,"[0, 0, 100, 20]",1,12,2,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
o 2 cups flour o 1/4 cup cornmeal o 1/4 cup sugar o 1 tablespoon baking powder o 1/2 teaspoon salt o 1/4 cup milk o Oil for frying,"[0, 0, 100, 20]",6,10.02,29,0,0.051,0,0.03030303,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Instructions :,"[0, 0, 100, 20]",1,12,2,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"o Mix flour, cornmeal, sugar, baking powder, and salt in a bowl. o Add milk and stir until dough forms. o Roll out dough and cut into strips. o Fry in hot oil until golden. o Drain on paper towels and serve warm.","[0, 0, 100, 20]",9,10.02,43,0,0.085,0,0.11627907,-20,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
Focaccia,"[0, 0, 100, 20]",9,12,1,0,0.004,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients :,"[0, 0, 100, 20]",1,12,2,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
o 2 1/4 teaspoons active dry yeast o 1 teaspoon sugar o 1 cup warm water o 2 1/2 cups flour o 1 teaspoon salt,"[0, 0, 100, 20]",9,10.02,25,0,0.0425,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
o 1/4 cup olive oil o Rosemary o Sea salt,"[0, 0, 100, 20]",4,10.02,10,0,0.016,0,0.181818182,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Instructions :,"[0, 0, 100, 20]",1,12,2,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"o Dissolve yeast and sugar in warm water, let sit until foamy. o Mix flour and salt in a bowl, then add yeast mixture and olive oil. o Knead until smooth, then let rise until doubled. o Press dough into a baking pan, dimple with fingers, and sprinkle with rosemary and sea salt. o Bake at 400°F 200°C for 20-25 minutes until golden.","[0, 0, 100, 20]",10,10.35,63,0,0.135,0,0.106060606,-20,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
Freekeh Salad,"[0, 0, 100, 20]",10,12,2,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients :,"[0, 0, 100, 20]",1,12,2,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
o 1 cup freekeh o 2 cups water o 1 small onion o 1/4 cup parsley o 1/4 cup mint o 1/4 cup lemon juice o 1/4 cup olive oil o 1 teaspoon salt,"[0, 0, 100, 20]",10,10.02,34,0,0.053,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Instructions :,"[0, 0, 100, 20]",1,12,2,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"o Rinse freekeh and cook in water until tender, then drain. o Sauté diced onion in olive oil until softened. o Mix freekeh with sautéed onion, chopped parsley, and mint. o Whisk lemon juice, olive oil, and salt, then pour over salad. o Toss well and serve.","[0, 0, 100, 20]",10,10.02,47,0,0.105,0,0.106382979,-20,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
Fried Plantains,"[0, 0, 100, 20]",10,12,2,0,0.007,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients :,"[0, 0, 100, 20]",1,12,2,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
o 2 ripe plantains o 1 cup vegetable oil o 1 teaspoon salt,"[0, 0, 100, 20]",10,10.02,13,0,0.023,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Instructions :,"[0, 0, 100, 20]",1,12,2,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
o Peel and slice plantains. o Heat oil in a pan and fry plantain slices until golden. o Drain on paper towels and sprinkle with salt. o Serve warm.,"[0, 0, 100, 20]",10,10.02,29,0,0.0595,0,0.137931034,-20,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
Fried Rice,"[0, 0, 100, 20]",10,12,2,0,0.0045,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients :,"[0, 0, 100, 20]",1,12,2,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
o 2 cups cooked rice o 1 small onion o 1/2 cup peas,"[0, 0, 100, 20]",10,10.02,13,0,0.0195,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
o 1/2 cup diced carrots o 2 eggs o 2 tablespoons soy sauce o 1 tablespoon sesame oil o 1/4 cup chopped green onions,"[0, 0, 100, 20]",11,10.02,24,0,0.046,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Instructions :,"[0, 0, 100, 20]",1,12,2,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"o Sauté diced onion, peas, and carrots in sesame oil until softened. o Push vegetables to the side and scramble eggs in the same pan. o Add cooked rice and soy sauce, stir to combine. o Cook until heated through. o Garnish with chopped green onions and serve.","[0, 0, 100, 20]",11,10.02,48,0,0.106,0,0.104166667,-20,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
Fufu,"[0, 0, 100, 20]",11,12,1,0,0.002,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients :,"[0, 0, 100, 20]",1,12,2,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
o 2 cups cassava flour o 4 cups water,"[0, 0, 100, 20]",8,10.02,9,0,0.0145,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Instructions :,"[0, 0, 100, 20]",1,12,2,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"o Bring water to a boil. o Gradually add cassava flour, stirring constantly until thickened. o Continue to cook, stirring, until smooth and elastic. o Serve warm.","[0, 0, 100, 20]",11,10.02,27,0,0.068,0,0.148148148,-20,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
Gamja Jorim,"[0, 0, 100, 20]",11,12,2,0,0.005,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients :,"[0, 0, 100, 20]",1,12,2,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
o 4 potatoes o 1/4 cup soy sauce o 2 tablespoons sugar o 1 tablespoon sesame oil o 1/4 cup water o 1 tablespoon sesame seeds,"[0, 0, 100, 20]",11,10.02,26,0,0.0495,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Instructions :,"[0, 0, 100, 20]",1,12,2,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"o Peel and dice potatoes. o Sauté potatoes in sesame oil until lightly browned. o Add soy sauce, sugar, and water, simmer until potatoes are tender. o Garnish with sesame seeds and serve warm.","[0, 0, 100, 20]",11,10.02,34,0,0.0795,0,0.117647059,-20,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
Garlic Bread,"[0, 0, 100, 20]",11,12,2,0,0.0055,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients :,"[0, 0, 100, 20]",1,12,2,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
o 1 baguette o 1/2 cup butter o 4 cloves garlic o 1/4 cup parsley o 1 teaspoon salt,"[0, 0, 100, 20]",11,10.02,19,0,0.0325,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Instructions :,"[0, 0, 100, 20]",1,12,2,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"o Preheat oven to 375°F 190°C. o Slice baguette in half lengthwise. o Mix softened butter with minced garlic, chopped parsley, and salt. o Spread mixture on bread. o Bake for 10-15 minutes until golden. o Serve warm.","[0, 0, 100, 20]",12,10.02,38,0,0.0895,0,0.195121951,-20,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
Gazpacho,"[0, 0, 100, 20]",12,12,1,0,0.004,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients :,"[0, 0, 100, 20]",1,12,2,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
o 4 tomatoes o 1 cucumber o 1 small red onion o 1 bell pepper o 2 cloves garlic o 1/4 cup olive oil o 2 tablespoons red wine vinegar o 1 teaspoon salt o 1/2 teaspoon pepper,"[0, 0, 100, 20]",5,10.02,38,0,0.0675,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Instructions :,"[0, 0, 100, 20]",1,12,2,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"o Dice tomatoes, cucumber, onion, and bell pepper. o Blend vegetables with minced garlic, olive oil, vinegar, salt, and pepper until smooth. o Chill for at least 1 hour before serving.","[0, 0, 100, 20]",12,10.52,31,0,0.077,0,0.096774194,-20,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
Gigantes Plaki,"[0, 0, 100, 20]",12,12,2,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients :,"[0, 0, 100, 20]",1,12,2,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
o 2 cups giant beans o 1 small onion o 2 cloves garlic o 4 tomatoes o 1/4 cup olive oil o 1 teaspoon oregano o 1 teaspoon salt o 1/2 teaspoon pepper,"[0, 0, 100, 20]",12,10.02,33,0,0.058,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Instructions :,"[0, 0, 100, 20]",1,12,2,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"o Soak beans overnight, then cook until tender. o Sauté diced onion and minced garlic in olive oil until softened. o Add diced tomatoes, oregano, salt, and pepper, simmer for 10 minutes. o Mix beans with tomato sauce and transfer to a baking dish. o Bake at 375°F 190°C for 30 minutes. o Serve warm.","[0, 0, 100, 20]",12,10.02,55,0,0.1225,0,0.140350877,-20,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
Goi Cuon Spring Rolls,"[0, 0, 100, 20]",12,12,4,0,0.009,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients :,"[0, 0, 100, 20]",1,12,2,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
o 1 package rice paper wrappers o 1/2 pound shrimp o 1/2 cup rice vermicelli o 1/2 cup lettuce o 1/4 cup mint o 1/4 cup cilantro o 1/4 cup basil o 1/4 cup carrots o 1/4 cup cucumber,"[0, 0, 100, 20]",13,10.02,39,0,0.0715,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Instructions :,"[0, 0, 100, 20]",1,12,2,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"o Cook shrimp and slice in half. o Cook rice vermicelli according to package instructions, then drain. o Soak rice paper wrappers in warm water until pliable. o Place a small amount of shrimp, vermicelli, lettuce, mint, cilantro, basil, julienned carrots, and cucumber on each wrapper. o Roll tightly and serve with dipping sauce.","[0, 0, 100, 20]",13,10.35,54,0,0.1385,0,0.092592593,-20,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
Gomae Spinach with Sesame Dressing,"[0, 0, 100, 20]",13,12,5,0,0.015,0,0.8,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients :,"[0, 0, 100, 20]",1,12,2,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
o 1 bunch spinach o 2 tablespoons sesame seeds o 1 tablespoon soy sauce o 1 tablespoon sugar o 1 tablespoon mirin,"[0, 0, 100, 20]",13,10.02,22,0,0.046,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Instructions :,"[0, 0, 100, 20]",1,12,2,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"o Blanch spinach in boiling water, then rinse in cold water and squeeze out excess moisture. o Toast sesame seeds and grind them. o Mix sesame seeds with soy sauce, sugar, and mirin. o Toss spinach with dressing and serve.","[0, 0, 100, 20]",13,10.42,40,0,0.0915,0,0.1,-20,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Gratin Dauphinois,"[0, 0, 100, 20]",13,12,2,0,0.008,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients :,"[0, 0, 100, 20]",1,12,2,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
o 4 potatoes o 1 cup heavy cream o 1/2 cup milk o 2 cloves garlic o 1/2 cup grated Gruyère cheese o 1 teaspoon salt o 1/2 teaspoon pepper,"[0, 0, 100, 20]",11,10.02,30,0,0.054,0,0.03030303,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Instructions :,"[0, 0, 100, 20]",1,12,2,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
o Preheat oven to 375°F 190°C. o Peel and thinly slice potatoes. o Rub a baking dish with a cut clove of garlic.,"[0, 0, 100, 20]",12,10.02,23,0,0.045,0,0.2,-20,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
"o Layer potatoes in the dish, seasoning with salt and pepper. o Mix cream, milk, and minced garlic, pour over potatoes. o Sprinkle with grated Gruyère cheese. o Bake for 45 minutes until golden and bubbly. o Serve warm.","[0, 0, 100, 20]",14,10.02,39,0,0.0905,0,0.153846154,-20,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
Greek Salad,"[0, 0, 100, 20]",14,12,2,0,0.005,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients :,"[0, 0, 100, 20]",1,12,2,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
o 4 tomatoes o 1 cucumber o 1 small red onion o 1/4 cup olives o 1/4 cup feta cheese o 1/4 cup olive oil o 2 tablespoons red wine vinegar o 1 teaspoon oregano o 1 teaspoon salt,"[0, 0, 100, 20]",5,10.02,39,0,0.069,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Instructions :,"[0, 0, 100, 20]",1,12,2,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"o Dice tomatoes and cucumber, slice red onion. o Mix vegetables with olives and crumbled feta cheese. o Whisk olive oil, vinegar, oregano, and salt, then pour over salad. o Toss well and serve.","[0, 0, 100, 20]",8,10.02,34,0,0.08,0,0.117647059,-20,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
Green Bean Casserole,"[0, 0, 100, 20]",14,12,3,0,0.009,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients :,"[0, 0, 100, 20]",1,12,2,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
o 4 cups green beans o 1 can cream of mushroom soup o 1/2 cup milk o 1 cup fried onions o 1 teaspoon salt o 1/2 teaspoon pepper,"[0, 0, 100, 20]",14,10.02,29,0,0.0495,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Instructions :,"[0, 0, 100, 20]",1,12,2,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"o Preheat oven to 350°F 175°C. o Cook green beans until tender. o Mix soup, milk, salt, and pepper in a baking dish. o Add green beans and half of the fried onions, stir to combine. o Bake for 25 minutes. o Top with remaining fried onions and bake for an additional 5 minutes. o Serve warm.","[0, 0, 100, 20]",14,10.02,57,0,0.117,0,0.152542373,-20,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
Guacamole,"[0, 0, 100, 20]",14,12,1,0,0.0045,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients :,"[0, 0, 100, 20]",1,12,2,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
o 3 avocados o 1 lime,"[0, 0, 100, 20]",14,10.02,6,0,0.008,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
o 1 small onion o 2 tomatoes o 1 teaspoon salt o 1 tablespoon chopped cilantro o 1 teaspoon minced garlic,"[0, 0, 100, 20]",2,10.02,21,0,0.0425,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Instructions :,"[0, 0, 100, 20]",1,12,2,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"o Cut avocados in half, remove the pit, and scoop out the flesh into a bowl. o Mash the avocados with a fork. o Add lime juice, diced onion, chopped tomatoes, salt, cilantro, and garlic. o Mix well and serve immediately.","[0, 0, 100, 20]",15,10.02,41,0,0.09,0,0.097560976,-20,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
Gurkensalat Cucumber Salad,"[0, 0, 100, 20]",15,12,3,0,0.012,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients :,"[0, 0, 100, 20]",1,12,2,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
o 2 cucumbers o 1/4 cup sour cream o 2 tablespoons vinegar o 1 tablespoon sugar o 1 teaspoon dill o 1 teaspoon salt,"[0, 0, 100, 20]",15,10.02,24,0,0.046,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Instructions :,"[0, 0, 100, 20]",1,12,2,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"o Slice cucumbers thinly. o Mix sour cream, vinegar, sugar, dill, and salt in a bowl. o Toss cucumbers with the dressing. o Serve chilled.","[0, 0, 100, 20]",15,10.02,25,0,0.057,0,0.16,-20,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
Gyeran Jjim,"[0, 0, 100, 20]",15,12,2,0,0.005,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients :,"[0, 0, 100, 20]",1,12,2,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
o 4 eggs o 1 cup water o 1/4 cup green onions o 1 teaspoon salt o 1/2 teaspoon sesame oil,"[0, 0, 100, 20]",15,10.02,21,0,0.0345,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Instructions :,"[0, 0, 100, 20]",1,12,2,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"o Beat eggs with water, salt, and chopped green onions. o Pour mixture into a heatproof bowl. o Steam for 10-15 minutes until set. o Drizzle with sesame oil and serve warm.","[0, 0, 100, 20]",15,10.02,32,0,0.0705,0,0.121212121,-20,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
Harira,"[0, 0, 100, 20]",15,12,1,0,0.003,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients :,"[0, 0, 100, 20]",1,12,2,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
o 1 cup lentils o 1/2 cup chickpeas o 1 small onion,"[0, 0, 100, 20]",3,10.02,12,0,0.02,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
