text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label
Ingredients:,"[0, 0, 100, 20]",2,12,1,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"1 pound chicken breast, cubed 1/2 pound sausage, sliced 1/2 pound shrimp, peeled and deveined 1 small onion, diced 2 cloves garlic, minced 1 bell pepper, diced 1 can 14.5 ounces diced tomatoes 1 cup chicken broth 1 cup long-grain rice 1 teaspoon paprika 1 teaspoon thyme 1 teaspoon cayenne pepper 2 tablespoons olive oil Salt and pepper to taste","[0, 0, 100, 20]",9,12,60,0,0.143,0,0.015625,-20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
Instructions:,"[0, 0, 100, 20]",2,12,1,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"In a large pot, heat olive oil over medium heat. Cook cubed chicken and sliced sausage until browned, then set aside. In the same pot, sauté diced onion, minced garlic, and diced bell pepper until softened. Stir in diced tomatoes, chicken broth, rice, paprika, thyme, cayenne pepper, salt, and pepper. Bring to a boil, then reduce heat and simmer for 20 minutes. Add shrimp and cooked chicken and sausage, simmer for an additional 10 minutes until shrimp is cooked and rice is tender. Serve warm.","[0, 0, 100, 20]",12,12,85,0,0.206,0,0.082352941,-20,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
Lamb Curry,"[0, 0, 100, 20]",12,12,2,0,0.0045,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients:,"[0, 0, 100, 20]",2,12,1,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"1 pound lamb, cubed 1 small onion, diced 2 cloves garlic, minced","[0, 0, 100, 20]",12,12,12,0,0.0265,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
1 tablespoon grated ginger 1 can 14.5 ounces diced tomatoes 1 cup coconut milk 1 tablespoon curry powder 1 teaspoon cumin 1 teaspoon coriander 1 teaspoon turmeric 1 teaspoon garam masala 2 tablespoons vegetable oil Salt and pepper to taste Chopped cilantro for garnish,"[0, 0, 100, 20]",13,12,44,0,0.1125,0,0.044444444,-20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
Instructions:,"[0, 0, 100, 20]",2,12,1,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"In a large pot, heat vegetable oil over medium heat. Cook diced onion, minced garlic, and grated ginger until fragrant. Add cubed lamb and cook until browned. Stir in diced tomatoes, coconut milk, curry powder, cumin, coriander, turmeric, garam masala, salt, and pepper. Bring to a simmer and cook for 1 hour until lamb is tender. Garnish with chopped cilantro and serve.","[0, 0, 100, 20]",13,12,62,0,0.155,0,0.096774194,-20,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
Lemon Herb Salmon,"[0, 0, 100, 20]",13,12,3,0,0.0075,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients:,"[0, 0, 100, 20]",2,12,1,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"4 salmon fillets 1 lemon, sliced 2 cloves garlic, minced 1/4 cup olive oil 1 tablespoon fresh dill, chopped 1 tablespoon fresh parsley, chopped Salt and pepper to taste","[0, 0, 100, 20]",13,12,29,0,0.07,0,0.033333333,-20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
Instructions:,"[0, 0, 100, 20]",2,12,1,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"Preheat oven to 375°F 190°C. Place salmon fillets on a baking sheet. In a bowl, mix minced garlic, olive oil, chopped dill, chopped parsley, salt, and pepper. Brush the mixture over the salmon fillets. Top each fillet with lemon slices. Bake for 15-20 minutes until salmon is cooked through. Serve warm.","[0, 0, 100, 20]",2,12,51,0,0.1265,0,0.166666667,-20,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
Meatloaf,"[0, 0, 100, 20]",13,12,1,0,0.004,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients:,"[0, 0, 100, 20]",2,12,1,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"1 pound ground beef 1/2 pound ground pork 1 small onion, diced 2 cloves garlic, minced 1/2 cup breadcrumbs 1/4 cup milk 1 egg, beaten 1/4 cup ketchup 1 tablespoon Worcestershire sauce 1 teaspoon salt 1/2 teaspoon pepper","[0, 0, 100, 20]",3,12,38,0,0.091,0,0.023255814,-20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
Instructions:,"[0, 0, 100, 20]",2,12,1,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"Preheat oven to 350°F 175°C. In a large bowl, mix ground beef, ground pork, diced onion, minced garlic, breadcrumbs, milk, beaten egg, ketchup, Worcestershire sauce, salt, and pepper. Shape the mixture into a loaf and place in a baking dish. Bake for 1 hour until cooked through. Let rest before slicing and serving.","[0, 0, 100, 20]",7,12,53,0,0.132,0,0.145454545,-20,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
Paella,"[0, 0, 100, 20]",14,12,1,0,0.003,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients:,"[0, 0, 100, 20]",2,12,1,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"1/2 pound chicken breast, cubed 1/2 pound shrimp, peeled and deveined 1/2 pound mussels, cleaned 1 small onion, diced 2 cloves garlic, minced 1 bell pepper, diced 1 cup short-grain rice 2 cups chicken broth 1/2 cup white wine 1/4 cup olive oil 1 teaspoon saffron 1 teaspoon paprika Salt and pepper to taste Lemon wedges for garnish","[0, 0, 100, 20]",14,12,58,0,0.137,0,0.03125,-20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
Instructions:,"[0, 0, 100, 20]",2,12,1,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"In a large skillet, heat olive oil over medium heat. Cook cubed chicken until browned, then set aside. In the same skillet, sauté diced onion, minced garlic, and diced bell pepper until softened. Stir in rice, chicken broth, white wine, saffron, paprika, salt, and pepper. Bring to a boil, then reduce heat and simmer for 15 minutes.","[0, 0, 100, 20]",8,12,57,0,0.1385,0,0.087719298,-20,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
"Add shrimp, mussels, and cooked chicken, simmer for an additional 10 minutes until seafood is cooked and rice is tender. Garnish with lemon wedges and serve.","[0, 0, 100, 20]",15,12,26,0,0.066,0,0.076923077,-20,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
Pork Chops with Apples,"[0, 0, 100, 20]",15,12,4,0,0.0095,0,0.75,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients:,"[0, 0, 100, 20]",2,12,1,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"4 pork chops 2 apples, sliced 1 small onion, sliced 1/4 cup apple cider 1/4 cup chicken broth 2 tablespoons butter 1 tablespoon olive oil 1 teaspoon thyme Salt and pepper to taste","[0, 0, 100, 20]",15,12,33,0,0.0735,0,0.028571429,-20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
Instructions:,"[0, 0, 100, 20]",2,12,1,0,0.0065,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"Season pork chops with salt and pepper. In a large skillet, heat olive oil over medium heat. Cook pork chops until browned on both sides, then set aside. In the same skillet, melt butter and sauté sliced onion and apples until softened. Stir in apple cider, chicken broth, and thyme. Return pork chops to the skillet and simmer for 10 minutes until cooked through. Serve warm.","[0, 0, 100, 20]",15,12,66,0,0.1555,0,0.106060606,-20,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0
Ratatouille,"[0, 0, 100, 20]",15,12,1,0,0.0055,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1
Ingredients:,"[0, 0, 100, 20]",2,12,1,0,0.006,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
"1 eggplant, diced 1 zucchini, diced 1 bell pepper, diced 1 small onion, diced 2 cloves garlic, minced 4 tomatoes, diced","[0, 0, 100, 20]",15,12,21,0,0.0495,0,0,-20,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0
