text,bbox,page_number,avg_font_size,word_count,is_all_caps,char_density,ratio_of_verbs,ratio_capitalized,ends_with_colon,is_bold,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,font_size_diff,same_font,is_bold_A,is_italic_A,is_monospace_A,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,title_label,model_labels,confidence_score,predicted_category,style_cluster_id,numbering_info,hierarchy_level
3.5. Delivery of Malware,"[0, 0, 100, 20]",35,18.0,4,0,0.0105,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
3.5.1. Phishing,"[0, 0, 100, 20]",35,13.0,2,0,0.007,0.5,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999464756,Title/Heading,21,"{'type': 'numeric', 'depth': 3}",H3
Spear phishing,"[0, 0, 100, 20]",35,10.5,2,0,0.0065,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.555084544642751,Title/Heading,15,,H4
Whaling,"[0, 0, 100, 20]",35,10.5,1,0,0.0035,1.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999981550592184,Title/Heading,24,,H4
Smishing,"[0, 0, 100, 20]",35,10.5,1,0,0.004,1.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999959460482328,Title/Heading,24,,H4
Vishing,"[0, 0, 100, 20]",35,10.5,1,0,0.0035,1.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999960275597812,Title/Heading,24,"{'type': 'roman', 'depth': 1}",H1
Phishing sites,"[0, 0, 100, 20]",36,10.5,2,0,0.0065,0.5,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.998248869902022,Title/Heading,25,,H2
3.5.2. SPAM,"[0, 0, 100, 20]",36,13.0,2,1,0.005,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999999312,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
3.5.3. Dumpster Diving,"[0, 0, 100, 20]",36,13.0,3,0,0.01,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999995723414,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
3.5.4. Shoulder Surfing,"[0, 0, 100, 20]",36,13.0,3,0,0.0105,0.3333333333333333,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999995635662,Title/Heading,16,"{'type': 'numeric', 'depth': 3}",H3
3.5.5. Tailgating,"[0, 0, 100, 20]",36,13.0,2,0,0.008,0.5,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999442566,Title/Heading,21,"{'type': 'numeric', 'depth': 3}",H3
3.5.6. Impersonation/Identity Theft,"[0, 0, 100, 20]",36,13.0,3,0,0.0165,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999928125614,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
3.6. Cyber Killchain,"[0, 0, 100, 20]",36,18.0,3,0,0.009,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
Recon Delivery Installation Exfiltration,"[0, 0, 100, 20]",37,11.49,4,0,0.0185,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.930559547094744,Title/Heading,26,,H3
Weaponization Exploitation Command and Control,"[0, 0, 100, 20]",37,11.49,5,0,0.021,0.0,0.8,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.918717480552212,Title/Heading,15,,H3
3.6.1. Recon,"[0, 0, 100, 20]",37,13.0,2,0,0.0055,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999987769764,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
3.6.2. Weaponization,"[0, 0, 100, 20]",37,13.0,2,0,0.0095,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999883833552,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
3.6.3. Delivery,"[0, 0, 100, 20]",37,13.0,2,0,0.007,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999998950519188,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
3.6.4. Exploitation,"[0, 0, 100, 20]",38,13.0,2,0,0.009,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999953128214,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
3.6.5. Installation,"[0, 0, 100, 20]",38,13.0,2,0,0.009,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999953128214,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
"3.6.6. Command and Control C2, C&C","[0, 0, 100, 20]",38,13.0,6,0,0.0145,0.0,0.5555555555555556,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999960102586,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
3.6.7. Exfiltration / Actions & Objectives,"[0, 0, 100, 20]",38,13.0,6,0,0.0185,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999781658572,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
3.7. Lab: Malware Analysis,"[0, 0, 100, 20]",38,18.0,4,0,0.0115,0.0,0.6,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
3.8. Review Questions,"[0, 0, 100, 20]",39,18.0,3,0,0.0095,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
4. Protocols,"[0, 0, 100, 20]",39,22.0,2,0,0.0055,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,1,"{'type': 'numeric', 'depth': 1}",H1
4.1. Network Access Layer,"[0, 0, 100, 20]",40,18.0,4,0,0.011,0.0,0.6,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
4.1.1. ARP,"[0, 0, 100, 20]",40,13.0,2,1,0.0045,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999999852,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
4.1.2. Wifi,"[0, 0, 100, 20]",40,13.0,2,0,0.005,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999991215256,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
WEP,"[0, 0, 100, 20]",40,10.5,1,1,0.0015,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999970333065552,Title/Heading,19,,H4
WPA,"[0, 0, 100, 20]",40,10.5,1,1,0.0015,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999970333065552,Title/Heading,19,,H4
WPA2,"[0, 0, 100, 20]",40,10.5,1,1,0.002,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999969724321276,Title/Heading,19,,H4
WPA3,"[0, 0, 100, 20]",40,10.5,1,1,0.002,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999934811913208,Title/Heading,19,,H4
4.2. Internet Layer Protocols,"[0, 0, 100, 20]",41,18.0,4,0,0.013,0.0,0.6,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
4.2.1. IP,"[0, 0, 100, 20]",41,13.0,2,1,0.004,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999988236,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
IPv6 Security Implications,"[0, 0, 100, 20]",41,13.0,3,0,0.012,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999995628369156,Title/Heading,10,"{'type': 'roman', 'depth': 1}",H1
4.2.2. ICMP,"[0, 0, 100, 20]",41,13.0,2,1,0.005,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999987748,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H2
4.2.3. NAT,"[0, 0, 100, 20]",42,13.0,2,1,0.0045,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999987994,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
4.2.4. IPsec,"[0, 0, 100, 20]",42,13.0,2,0,0.0055,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999998393039898,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
4.3. Transport Layer Protocols,"[0, 0, 100, 20]",43,18.0,4,0,0.0135,0.0,0.6,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
4.3.1. TCP,"[0, 0, 100, 20]",43,13.0,2,1,0.0045,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999987994,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
4.3.2. UDP,"[0, 0, 100, 20]",43,13.0,2,1,0.0045,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999987994,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
4.3.3. Common Ports and Services,"[0, 0, 100, 20]",43,13.0,5,0,0.014,0.0,0.4285714285714285,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999998309124018,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
4.4. Application Layer Protocols,"[0, 0, 100, 20]",44,18.0,4,0,0.0145,0.0,0.6,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999999838,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
4.4.1. DHCP,"[0, 0, 100, 20]",44,13.0,2,1,0.005,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.99999999990419,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
4.4.2. HTTP,"[0, 0, 100, 20]",45,13.0,2,1,0.005,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999987748,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
4.4.3. SSL/TLS,"[0, 0, 100, 20]",45,13.0,2,1,0.0065,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999971962,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
4.4.4. HTTPS,"[0, 0, 100, 20]",46,13.0,2,1,0.0055,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999998417632,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
4.4.5. RDP,"[0, 0, 100, 20]",46,13.0,2,1,0.0045,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999999995948,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
4.4.6. Telnet,"[0, 0, 100, 20]",46,13.0,2,0,0.006,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999962075701446,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
4.4.7. SSH,"[0, 0, 100, 20]",46,13.0,2,1,0.0045,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999998480626,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
4.4.8. LDAP,"[0, 0, 100, 20]",46,13.0,2,1,0.005,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999980796,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
4.4.9. DNS,"[0, 0, 100, 20]",47,13.0,2,1,0.0045,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999999852,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
4.4.10. DNSSEC,"[0, 0, 100, 20]",47,13.0,2,1,0.0065,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999999838,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
4.4.11. IMAP/POP3,"[0, 0, 100, 20]",47,13.0,2,1,0.008,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999999998616,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
4.4.12. SMTP,"[0, 0, 100, 20]",48,13.0,2,1,0.0055,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999987496,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
4.4.13. NTP,"[0, 0, 100, 20]",48,13.0,2,1,0.005,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999987748,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
4.4.14. FTP,"[0, 0, 100, 20]",48,13.0,2,1,0.005,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999987748,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
4.4.15. SNMP,"[0, 0, 100, 20]",49,13.0,2,1,0.0055,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999901084,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
4.5. Lab: Scanning with nmap,"[0, 0, 100, 20]",49,18.0,5,0,0.012,0.2,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,7,"{'type': 'numeric', 'depth': 2}",H2
4.6. Review Questions,"[0, 0, 100, 20]",54,18.0,3,0,0.0095,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
5. Attacks,"[0, 0, 100, 20]",54,22.0,2,0,0.0045,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,1,"{'type': 'numeric', 'depth': 1}",H1
5.1. Interception Attacks,"[0, 0, 100, 20]",54,18.0,3,0,0.0115,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
5.1.1. MitM,"[0, 0, 100, 20]",54,13.0,2,0,0.005,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999998425350668,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
Bob Alice,"[0, 0, 100, 20]",54,10.25,2,0,0.004,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.8203521122949858,Title/Heading,10,,H4
5.1.2. MitB,"[0, 0, 100, 20]",55,13.0,2,0,0.005,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999998425350668,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
5.1.3. Replay Attacks,"[0, 0, 100, 20]",55,13.0,3,0,0.0095,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999037190715,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
One-time Passwords,"[0, 0, 100, 20]",55,13.0,2,0,0.0085,0.0,0.6666666666666666,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999986142310772,Title/Heading,15,,H2
5.1.4. SSL Circumvention,"[0, 0, 100, 20]",55,13.0,3,0,0.011,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999942790720509,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
5.2. Network Layer Attacks,"[0, 0, 100, 20]",56,18.0,4,0,0.0115,0.0,0.6,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
5.2.1. MAC Spoofing/MAC Cloning,"[0, 0, 100, 20]",56,13.0,4,0,0.014,0.0,0.5714285714285714,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999738427976,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
5.2.2. MAC Flooding,"[0, 0, 100, 20]",57,13.0,3,0,0.0085,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999183517184,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
5.2.3. ARP Poisoning,"[0, 0, 100, 20]",57,13.0,3,0,0.009,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999166763504,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
5.3. Internet Layer Attacks,"[0, 0, 100, 20]",57,18.0,4,0,0.012,0.0,0.6,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999999998,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
5.3.1. IP Spoofing,"[0, 0, 100, 20]",57,13.0,3,0,0.008,0.3333333333333333,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999798533178328,Title/Heading,16,"{'type': 'numeric', 'depth': 3}",H3
Smurf Attack,"[0, 0, 100, 20]",58,13.0,2,0,0.0055,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999998360206012,Title/Heading,10,,H2
5.4. Name Resolution Attacks,"[0, 0, 100, 20]",59,18.0,4,0,0.0125,0.0,0.6,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999999998,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
5.4.1. DNS Cache Poisoning,"[0, 0, 100, 20]",59,13.0,4,0,0.0115,0.25,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999969474243214,Title/Heading,16,"{'type': 'numeric', 'depth': 3}",H3
5.4.2. LLMNR Hijacking,"[0, 0, 100, 20]",59,13.0,3,0,0.01,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999781481724624,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
5.5. Web-based Attacks,"[0, 0, 100, 20]",59,18.0,3,0,0.01,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999999996,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
5.5.1. XSS,"[0, 0, 100, 20]",59,13.0,2,1,0.0045,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999998480626,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
Samy Worm,"[0, 0, 100, 20]",60,13.0,2,0,0.004,0.0,1.0,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999081331814,Title/Heading,10,,H2
5.5.2. CSRF,"[0, 0, 100, 20]",60,13.0,2,1,0.005,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999999848,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
5.5.3. SSRF,"[0, 0, 100, 20]",60,13.0,2,1,0.005,0.0,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999999987748,Title/Heading,8,"{'type': 'numeric', 'depth': 3}",H3
5.5.4. Session Hijacking,"[0, 0, 100, 20]",61,13.0,3,0,0.011,0.3333333333333333,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999920712777,Title/Heading,16,"{'type': 'numeric', 'depth': 3}",H3
5.5.5. SQL Injection,"[0, 0, 100, 20]",61,13.0,3,0,0.009,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999947254950728,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
$userName = $POST'username' $pw = $POST'password',"[0, 0, 100, 20]",61,11.0,6,0,0.022,0.0,0.3333333333333333,0,0,-20.0,0.0,1,0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.751887602957646,Title/Heading,27,,H4
5.5.6. XML Injection,"[0, 0, 100, 20]",62,13.0,3,0,0.009,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999947254950728,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
5.5.7. LDAP Injection,"[0, 0, 100, 20]",62,13.0,3,0,0.0095,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999997862436532,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
5.5.8. Directory Traversal,"[0, 0, 100, 20]",62,13.0,3,0,0.012,0.0,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999998934271752,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
5.5.9. URL Hijacking/Typosquating,"[0, 0, 100, 20]",62,13.0,3,0,0.0155,0.3333333333333333,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999999467819335,Title/Heading,16,"{'type': 'numeric', 'depth': 3}",H3
5.5.10. Domain Hijacking,"[0, 0, 100, 20]",62,13.0,3,0,0.011,0.3333333333333333,0.4,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999920712777,Title/Heading,16,"{'type': 'numeric', 'depth': 3}",H3
5.5.11. Zone Transfer Attacks,"[0, 0, 100, 20]",63,13.0,4,0,0.013,0.0,0.5,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9998377740549104,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
5.5.12. Clickjacking,"[0, 0, 100, 20]",63,13.0,2,0,0.0095,0.5,0.25,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.9999999458508272,Title/Heading,21,"{'type': 'numeric', 'depth': 3}",H3
5.6. Outcomes,"[0, 0, 100, 20]",63,18.0,2,0,0.006,0.0,0.3333333333333333,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,1.0,Title/Heading,12,"{'type': 'numeric', 'depth': 2}",H2
5.6.1. Remote Code Execution RCE,"[0, 0, 100, 20]",63,13.0,5,0,0.014,0.0,0.5714285714285714,0,0,0.0,0.0,1,1,0.0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,,1,0.999991746603136,Title/Heading,15,"{'type': 'numeric', 'depth': 3}",H3
