text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
"You can add items to a numbered or bulleted list, create list items, convert a paragraph to a","You can add items to a numbered or bulleted list, create list items, convert a paragraph to a","list item, and conversely. You can also change list types.","list item, and conversely. You can also change list types.",0.99,-0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,
"list item, and conversely. You can also change list types.","list item, and conversely. You can also change list types.","1. Select Edit in the global bar. Then, from the Edit panel, select Text under Add","1. Select Edit in the global bar. Then, from the Edit panel, select Text under Add",1.01,18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,
"1. Select Edit in the global bar. Then, from the Edit panel, select Text under Add","1. Select Edit in the global bar. Then, from the Edit panel, select Text under Add",Content .,Content.,0.99,18.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,9,9,
Content .,Content.,2. To add or remove items from a numbered or bulleted list:,2. To add or remove items from a numbered or bulleted list:,1.0,-18.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,9,9,
2. To add or remove items from a numbered or bulleted list:,2. To add or remove items from a numbered or bulleted list:,Note: You can add or remove items to the list at all nested levels using the,Note: You can add or remove items to the list at all nested levels using the,0.99,36.0,0,0,0,12.0,12.0,0.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,
Note: You can add or remove items to the list at all nested levels using the,Note: You can add or remove items to the list at all nested levels using the,"same familiar controls that you use in Microsoft® Office. For example,","same familiar controls that you use in Microsoft® Office. For example,",1.05,18.0,0,0,1,12.0,12.0,0.0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,
"same familiar controls that you use in Microsoft® Office. For example,","same familiar controls that you use in Microsoft® Office. For example,",press Enter at the end of a list item to insert a new row. Press Backspace to,press Enter at the end of a list item to insert a new row. Press Backspace to,1.01,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,
press Enter at the end of a list item to insert a new row. Press Backspace to,press Enter at the end of a list item to insert a new row. Press Backspace to,remove the new row and position the cursor back to the end of the previous,remove the new row and position the cursor back to the end of the previous,0.99,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,
remove the new row and position the cursor back to the end of the previous,remove the new row and position the cursor back to the end of the previous,list item.,list item.,0.99,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,
list item.,list item.,To create a numbered or bulleted list:,To create a numbered or bulleted list:,0.99,-72.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,
To create a numbered or bulleted list:,To create a numbered or bulleted list:,1. Place the cursor in the document at the location where you want to add a list.,1. Place the cursor in the document at the location where you want to add a list.,0.99,18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,
1. Place the cursor in the document at the location where you want to add a list.,1. Place the cursor in the document at the location where you want to add a list.,2. Choose the appropriate list type under Format Text .,2. Choose the appropriate list type under Format Text.,1.01,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,
2. Choose the appropriate list type under Format Text .,2. Choose the appropriate list type under Format Text.,To convert an existing paragraph to a list item:,To convert an existing paragraph to a list item:,0.99,-18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,
To convert an existing paragraph to a list item:,To convert an existing paragraph to a list item:,"Place the cursor in the paragraph, and then choose the appropriate list type","Place the cursor in the paragraph, and then choose the appropriate list type",0.99,36.0,0,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,
"Place the cursor in the paragraph, and then choose the appropriate list type","Place the cursor in the paragraph, and then choose the appropriate list type",under Format Text .,under Format Text.,1.01,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,
under Format Text .,under Format Text.,To convert an existing list item to a paragraph:,To convert an existing list item to a paragraph:,1.0,-36.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,
To convert an existing list item to a paragraph:,To convert an existing list item to a paragraph:,1. Select all items in the list. The appropriate list type is highlighted under Format Text .,1. Select all items in the list. The appropriate list type is highlighted under Format Text.,1.01,18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,
1. Select all items in the list. The appropriate list type is highlighted under Format Text .,1. Select all items in the list. The appropriate list type is highlighted under Format Text.,2. Click the highlighted list type.,2. Click the highlighted list type.,0.99,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,
2. Click the highlighted list type.,2. Click the highlighted list type.,To convert from one list type to another:,To convert from one list type to another:,0.99,-18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,
To convert from one list type to another:,To convert from one list type to another:,1. Place the cursor in the list item or select all items.,1. Place the cursor in the list item or select all items.,0.99,18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,
1. Place the cursor in the list item or select all items.,1. Place the cursor in the list item or select all items.,2. Choose the appropriate list type under Format Text .,2. Choose the appropriate list type under Format Text.,1.01,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,
2. Choose the appropriate list type under Format Text .,2. Choose the appropriate list type under Format Text.,Change font color,Change font color,3.97,-18.0,0,0,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,9,9,
Change font color,Change font color,1. Select Edit in the global bar.,1. Select Edit in the global bar.,1.34,18.0,0,0,0,16.02,12.0,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,9,9,
2. Select the text that you want to change.,2. Select the text that you want to change.,"3. In the Format Text section on the Edit panel, select Font color next to Font size.","3. In the Format Text section on the Edit panel, select Font color next to Font size.",1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,
"3. In the Format Text section on the Edit panel, select Font color next to Font size.","3. In the Format Text section on the Edit panel, select Font color next to Font size.",4. For Windows : You see a color panel for Windows to choose the color you want. Select,4. For Windows: You see a color panel for Windows to choose the color you want. Select,1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,
4. For Windows : You see a color panel for Windows to choose the color you want. Select,4. For Windows: You see a color panel for Windows to choose the color you want. Select,the color you want your text to change into.,the color you want your text to change into.,0.98,18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,
the color you want your text to change into.,the color you want your text to change into.,For macOS: You see a Color dialog box with options to change the font color. You can,For macOS: You see a Color dialog box with options to change the font color. You can,0.98,0.0,1,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,10,10,
For macOS: You see a Color dialog box with options to change the font color. You can,For macOS: You see a Color dialog box with options to change the font color. You can,select the color you want and then close the dialog box to change the font color.,select the color you want and then close the dialog box to change the font color.,1.0,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,10,10,
Change font,Change font,"1. Select Edit in the global bar. Then, from the Edit panel, select Text under Add","1. Select Edit in the global bar. Then, from the Edit panel, select Text under Add",1.33,18.0,0,0,0,16.02,12.0,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,11,11,
"1. Select Edit in the global bar. Then, from the Edit panel, select Text under Add","1. Select Edit in the global bar. Then, from the Edit panel, select Text under Add",Content .,Content.,0.98,18.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,11,11,
Content .,Content.,2. Select the text that you want to change.,2. Select the text that you want to change.,1.0,-18.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,11,11,
2. Select the text that you want to change.,2. Select the text that you want to change.,"3. In the Format Text section on the Edit panel, from the Font drop-down menu, select","3. In the Format Text section on the Edit panel, from the Font drop-down menu, select",1.0,-0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,11,11,
"3. In the Format Text section on the Edit panel, from the Font drop-down menu, select","3. In the Format Text section on the Edit panel, from the Font drop-down menu, select",the Font you want for the selected text.,the Font you want for the selected text.,0.98,18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,
the Font you want for the selected text.,the Font you want for the selected text.,Change font size,Change font size,4.93,-36.0,0,0,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,11,11,
Change font size,Change font size,"1. Select Edit in the global bar. Then, from the Edit panel, select Text under Add","1. Select Edit in the global bar. Then, from the Edit panel, select Text under Add",1.33,18.0,0,0,0,16.02,12.0,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,11,11,
"1. Select Edit in the global bar. Then, from the Edit panel, select Text under Add","1. Select Edit in the global bar. Then, from the Edit panel, select Text under Add",Content .,Content.,0.98,18.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,11,11,
Content .,Content.,2. Select the text that you want to change.,2. Select the text that you want to change.,1.0,-18.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,11,11,
2. Select the text that you want to change.,2. Select the text that you want to change.,"3. In the Format Text section on the Edit panel, from the Font size menu, select the font","3. In the Format Text section on the Edit panel, from the Font size menu, select the font",1.0,-0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,11,11,
"3. In the Format Text section on the Edit panel, from the Font size menu, select the font","3. In the Format Text section on the Edit panel, from the Font size menu, select the font",size you want for the selected text.,size you want for the selected text.,0.99,18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,11,11,
size you want for the selected text.,size you want for the selected text.,Redo text in Acrobat,Redo text in Acrobat,3.93,-36.0,0,0,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,11,11,
Redo text in Acrobat,Redo text in Acrobat,1. Open the PDF in which you want to redo the text.,1. Open the PDF in which you want to redo the text.,1.31,18.0,0,0,0,16.02,12.0,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,11,11,
1. Open the PDF in which you want to redo the text.,1. Open the PDF in which you want to redo the text.,"2. Windows Select the hamburger menu in the upper left. Then select Undo, Redo &","2. (Windows) Select the hamburger menu in the upper left. Then select Undo, Redo &",1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,11,11,
"2. Windows Select the hamburger menu in the upper left. Then select Undo, Redo &","2. (Windows) Select the hamburger menu in the upper left. Then select Undo, Redo &",more   - Redo .,more > Redo.,0.98,18.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,11,11,
more   - Redo .,more > Redo.,"macOS Select Edit in the upper left. Then select Undo, Redo and More > Redo .","(macOS) Select Edit in the upper left. Then select Undo, Redo and More > Redo.",1.01,-36.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,11,11,
"macOS Select Edit in the upper left. Then select Undo, Redo and More > Redo .","(macOS) Select Edit in the upper left. Then select Undo, Redo and More > Redo.",Undo text in Acrobat,Undo text in Acrobat,3.94,0.0,1,0,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,11,11,
Undo text in Acrobat,Undo text in Acrobat,1. Open the PDF in which you want to redo the text.,1. Open the PDF in which you want to redo the text.,1.31,18.0,0,0,0,16.02,12.0,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,11,11,
1. Open the PDF in which you want to redo the text.,1. Open the PDF in which you want to redo the text.,"2. Windows Select the hamburger menu in the upper left. Then select Undo, Redo &","2. (Windows) Select the hamburger menu in the upper left. Then select Undo, Redo &",1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,11,11,
"2. Windows Select the hamburger menu in the upper left. Then select Undo, Redo &","2. (Windows) Select the hamburger menu in the upper left. Then select Undo, Redo &",more   - Undo .,more > Undo.,0.98,18.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,11,11,
more   - Undo .,more > Undo.,"macOS Select Edit in the upper left. Then select Undo, Redo and More > Undo .","(macOS) Select Edit in the upper left. Then select Undo, Redo and More > Undo.",1.01,-36.0,0,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,11,11,
"macOS Select Edit in the upper left. Then select Undo, Redo and More > Undo .","(macOS) Select Edit in the upper left. Then select Undo, Redo and More > Undo.",Change paragraph spacing,Change paragraph spacing,3.94,0.0,1,0,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,11,11,
You can change paragraph spacing in Acrobat using format text options:,You can change paragraph spacing in Acrobat using format text options:,1. Select Edit from the global bar in the upper left.,1. Select Edit from the global bar in the upper left.,1.01,18.0,0,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,12,12,
1. Select Edit from the global bar in the upper left.,1. Select Edit from the global bar in the upper left.,2. Select the text for which you want to modify the paragraph spacing.,2. Select the text for which you want to modify the paragraph spacing.,0.99,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,12,12,
2. Select the text for which you want to modify the paragraph spacing.,2. Select the text for which you want to modify the paragraph spacing.,"3. From the FORMAT TEXT panel, select Paragraph spacing after drop-down menu and","3. From the FORMAT TEXT panel, select Paragraph spacing after drop-down menu and",1.01,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,12,12,
"3. From the FORMAT TEXT panel, select Paragraph spacing after drop-down menu and","3. From the FORMAT TEXT panel, select Paragraph spacing after drop-down menu and",then select the value to adjust spacing as needed.,then select the value to adjust spacing as needed.,0.99,18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,12,12,
Edit images or objects in a PDF,Edit images or objects in a PDF,About editing text and images,About editing text and images,4.6,0.0,1,0,0,24.0,16.02,-7.98,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,13,13,
About editing text and images,About editing text and images,Adobe Acrobat provides powerful tools and capabilities for editing PDF images and text.,Adobe Acrobat provides powerful tools and capabilities for editing PDF images and text.,1.0,0.0,1,0,1,16.02,12.0,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,13,13,
Adobe Acrobat provides powerful tools and capabilities for editing PDF images and text.,Adobe Acrobat provides powerful tools and capabilities for editing PDF images and text.,You might encounter formatting challenges that require manual adjustments. Acrobat's,You might encounter formatting challenges that require manual adjustments. Acrobat's,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,13,13,
You might encounter formatting challenges that require manual adjustments. Acrobat's,You might encounter formatting challenges that require manual adjustments. Acrobat's,"image-editing capabilities are limited, and using high-resolution images can lead to","image-editing capabilities are limited, and using high-resolution images can lead to",-0.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,13,13,
"image-editing capabilities are limited, and using high-resolution images can lead to","image-editing capabilities are limited, and using high-resolution images can lead to","performance issues due to larger file sizes. To address this, improve images using other tools","performance issues due to larger file sizes. To address this, improve images using other tools",0.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,13,13,
"performance issues due to larger file sizes. To address this, improve images using other tools","performance issues due to larger file sizes. To address this, improve images using other tools",before adding them to PDF documents.,before adding them to PDF documents.,0.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,13,13,
before adding them to PDF documents.,before adding them to PDF documents.,"If the original font isn't available, font substitutions may occur, altering the text's appearance.","If the original font isn't available, font substitutions may occur, altering the text's appearance.",1.0,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,13,13,
"If the original font isn't available, font substitutions may occur, altering the text's appearance.","If the original font isn't available, font substitutions may occur, altering the text's appearance.","To maintain consistency across devices, we suggest you use the available fonts or embed","To maintain consistency across devices, we suggest you use the available fonts or embed",0.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,13,13,
"To maintain consistency across devices, we suggest you use the available fonts or embed","To maintain consistency across devices, we suggest you use the available fonts or embed",them within the PDF.,them within the PDF.,0.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,13,13,
them within the PDF.,them within the PDF.,"You can also enhance document accessibility using Acrobat's features, such as adding","You can also enhance document accessibility using Acrobat's features, such as adding",1.0,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,13,13,
"You can also enhance document accessibility using Acrobat's features, such as adding","You can also enhance document accessibility using Acrobat's features, such as adding",alternative text for images and proper content tagging.,alternative text for images and proper content tagging.,0.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,13,13,
alternative text for images and proper content tagging.,alternative text for images and proper content tagging.,"Refer to the following topics to learn how to add, resize, move, or replace images and objects","Refer to the following topics to learn how to add, resize, move, or replace images and objects",1.0,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,13,13,
"Refer to the following topics to learn how to add, resize, move, or replace images and objects","Refer to the following topics to learn how to add, resize, move, or replace images and objects",in a PDF using Acrobat.,in a PDF using Acrobat.,0.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,13,13,
in a PDF using Acrobat.,in a PDF using Acrobat.,Add images in a PDF,Add images in a PDF,3.62,0.0,1,0,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,13,13,
Add images in a PDF,Add images in a PDF,1. Open the PDF in Acrobat. Select Edit a PDF from the All tools menu and then,1. Open the PDF in Acrobat. Select Edit a PDF from the All tools menu and then,0.02,18.0,0,0,0,16.02,12.0,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,13,13,
1. Open the PDF in Acrobat. Select Edit a PDF from the All tools menu and then,1. Open the PDF in Acrobat. Select Edit a PDF from the All tools menu and then,select Image .,select Image.,0.02,18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,13,13,
select Image .,select Image.,"2. From the drop-down menu, select Choose image to select an image from your device","2. From the drop-down menu, select Choose image to select an image from your device",1.02,-18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,13,13,
"2. From the drop-down menu, select Choose image to select an image from your device","2. From the drop-down menu, select Choose image to select an image from your device",or Select Generate image to generate an image from text.,or Select Generate image to generate an image from text.,0.02,18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,13,13,
or Select Generate image to generate an image from text.,or Select Generate image to generate an image from text.,Note:,Note:,24.69,-36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,13,13,
Note:,Note:,"To learn how to generate images from text, go to Generate unique AI images from text.https://helpx.adobe.com/acrobat/using/generate-image-from-text.html","To learn how to generate images from text, go to Generate unique AI images from text.",1.01,0.0,1,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,13,13,
"3. In the dialog, select the image file you want to insert.","3. In the dialog, select the image file you want to insert.",4. Select where you want to insert the image or select drag to resize it as you insert.,4. Select where you want to insert the image or select drag to resize it as you insert.,1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,
4. Select where you want to insert the image or select drag to resize it as you insert.,4. Select where you want to insert the image or select drag to resize it as you insert.,"A copy of the image file appears on the page, with the same resolution as the original","A copy of the image file appears on the page, with the same resolution as the original",1.0,18.0,0,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,
"A copy of the image file appears on the page, with the same resolution as the original","A copy of the image file appears on the page, with the same resolution as the original",file.,file.,-0.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,
file.,file.,"5. Once the image is added, you can take any of the following actions:","5. Once the image is added, you can take any of the following actions:",1.0,-18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,
"5. Once the image is added, you can take any of the following actions:","5. Once the image is added, you can take any of the following actions:","To move the image, hover over the image, press and hold the move icon, and","To move the image, hover over the image, press and hold the move icon, and",1.0,54.0,0,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,
"To move the image, hover over the image, press and hold the move icon, and","To move the image, hover over the image, press and hold the move icon, and",then drag the image to the desired location.,then drag the image to the desired location.,0.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,
then drag the image to the desired location.,then drag the image to the desired location.,"To resize the image, select the image, hold the resize corner handles, and then","To resize the image, select the image, hold the resize corner handles, and then",0.6,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,
"To resize the image, select the image, hold the resize corner handles, and then","To resize the image, select the image, hold the resize corner handles, and then",drag the handles in or out to reduce or enlarge the image size.,drag the handles in or out to reduce or enlarge the image size.,0.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,
drag the handles in or out to reduce or enlarge the image size.,drag the handles in or out to reduce or enlarge the image size.,Modify images in a PDF,Modify images in a PDF,3.22,-72.0,0,1,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,14,14,
Modify images in a PDF,Modify images in a PDF,"To modify images in a PDF, select Edit from the global bar. Select the image you want to","To modify images in a PDF, select Edit from the global bar. Select the image you want to",1.02,0.0,1,0,0,16.02,12.0,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,14,14,
"To modify images in a PDF, select Edit from the global bar. Select the image you want to","To modify images in a PDF, select Edit from the global bar. Select the image you want to","modify, then from the Edit panel, under Adjust Objects, select one of the following tools:","modify, then from the Edit panel, under Adjust Objects, select one of the following tools:",0.02,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,14,14,
"modify, then from the Edit panel, under Adjust Objects, select one of the following tools:","modify, then from the Edit panel, under Adjust Objects, select one of the following tools:","Flip Vertical: Flips the image vertically, on the horizontal axis.","Flip Vertical: Flips the image vertically, on the horizontal axis.",2.37,55.02,0,0,1,12.0,10.98,-1.02,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,
"Flip Vertical: Flips the image vertically, on the horizontal axis.","Flip Vertical: Flips the image vertically, on the horizontal axis.","Flip Horizontal: Flips the image horizontally, on the vertical axis.","Flip Horizontal: Flips the image horizontally, on the vertical axis.",1.7,0.96,1,1,1,10.98,10.98,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,
"Flip Horizontal: Flips the image horizontally, on the vertical axis.","Flip Horizontal: Flips the image horizontally, on the vertical axis.",Rotate left: Rotates the selected image 90° in the counterclockwise direction.,Rotate left: Rotates the selected image 90° in the counterclockwise direction.,1.57,-3.0,1,1,1,10.98,10.98,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,
Rotate left: Rotates the selected image 90° in the counterclockwise direction.,Rotate left: Rotates the selected image 90° in the counterclockwise direction.,Rotate right: Rotates the selected image 90° in the clockwise direction.,Rotate right: Rotates the selected image 90° in the clockwise direction.,1.57,0.0,1,1,1,10.98,10.98,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,
Rotate right: Rotates the selected image 90° in the clockwise direction.,Rotate right: Rotates the selected image 90° in the clockwise direction.,Crop image: Crops or clips the selected image. Drag a selection handle to crop the image.https://www.adobe.com/acrobat/online/crop-pdf.html,Crop image: Crops or clips the selected image. Drag a selection handle to crop the image.,1.98,3.0,1,1,1,10.98,10.98,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,14,14,
Crop image: Crops or clips the selected image. Drag a selection handle to crop the image.https://www.adobe.com/acrobat/online/crop-pdf.html,Crop image: Crops or clips the selected image. Drag a selection handle to crop the image.,"Replace image: From the drop-down menu, select Choose image to select an image","Replace image: From the drop-down menu, select Choose image to select an image",1.97,0.0,1,1,0,10.98,10.98,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,14,14,
