text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
"theaters. The city hosts the Nice Carnival in February, one of the largest and oldest carnivals","theaters. The city hosts the Nice Carnival in February, one of the largest and oldest carnivals","in the world. The Nice Jazz Festival, held in July, is another major event that attracts music","in the world. The Nice Jazz Festival, held in July, is another major event that attracts music",0.96,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"lovers from around the globe. Nice's cuisine is also a highlight, with dishes like salade niçoise","lovers from around the globe. Nice's cuisine is also a highlight, with dishes like salade niçoise",and socca a chickpea flour pancake being local specialties.,and socca (a chickpea flour pancake) being local specialties.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
Avignon: The City of Popes,Avignon: The City of Popes,History,History,4.25,0.0,1,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,7,7,0
History,History,"Avignon, located on the banks of the Rhône River, is best known for its role as the seat of the","Avignon, located on the banks of the Rhône River, is best known for its role as the seat of the",4.24,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,0
"Avignon, located on the banks of the Rhône River, is best known for its role as the seat of the","Avignon, located on the banks of the Rhône River, is best known for its role as the seat of the","papacy in the 14th century. The city was home to seven popes during this period, leaving a","papacy in the 14th century. The city was home to seven popes during this period, leaving a",0.96,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"papacy in the 14th century. The city was home to seven popes during this period, leaving a","papacy in the 14th century. The city was home to seven popes during this period, leaving a",lasting legacy of impressive architecture and cultural heritage. Avignon's history dates back to,lasting legacy of impressive architecture and cultural heritage. Avignon's history dates back to,0.96,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
lasting legacy of impressive architecture and cultural heritage. Avignon's history dates back to,lasting legacy of impressive architecture and cultural heritage. Avignon's history dates back to,"Roman times, and it has been a significant religious and cultural center for centuries.","Roman times, and it has been a significant religious and cultural center for centuries.",0.96,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
"Roman times, and it has been a significant religious and cultural center for centuries.","Roman times, and it has been a significant religious and cultural center for centuries.",Key Attractions,Key Attractions,4.24,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
Key Attractions,Key Attractions,Palais des Papes : This massive Gothic palace was the residence of the popes during,Palais des Papes: This massive Gothic palace was the residence of the popes during,4.24,36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,7,7,0
Palais des Papes : This massive Gothic palace was the residence of the popes during,Palais des Papes: This massive Gothic palace was the residence of the popes during,their stay in Avignon. It is one of the largest and most important medieval Gothic,their stay in Avignon. It is one of the largest and most important medieval Gothic,1.0,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
their stay in Avignon. It is one of the largest and most important medieval Gothic,their stay in Avignon. It is one of the largest and most important medieval Gothic,buildings in Europe.,buildings in Europe.,0.96,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
buildings in Europe.,buildings in Europe.,"Pont Saint-Bénézet Pont d'Avignon : This famous bridge, immortalized in the song","Pont Saint-Bénézet (Pont d'Avignon): This famous bridge, immortalized in the song",4.26,0.0,1,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
"Pont Saint-Bénézet Pont d'Avignon : This famous bridge, immortalized in the song","Pont Saint-Bénézet (Pont d'Avignon): This famous bridge, immortalized in the song","""Sur le Pont d'Avignon,"" was built in the 12th century. Although only a few arches","""Sur le Pont d'Avignon,"" was built in the 12th century. Although only a few arches",1.0,-0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
"""Sur le Pont d'Avignon,"" was built in the 12th century. Although only a few arches","""Sur le Pont d'Avignon,"" was built in the 12th century. Although only a few arches","remain, it is a UNESCO World Heritage site.","remain, it is a UNESCO World Heritage site.",0.96,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"remain, it is a UNESCO World Heritage site.","remain, it is a UNESCO World Heritage site.","Avignon Cathedral : Located next to the Palais des Papes, this Romanesque cathedral","Avignon Cathedral: Located next to the Palais des Papes, this Romanesque cathedral",4.24,0.0,1,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
"Avignon Cathedral : Located next to the Palais des Papes, this Romanesque cathedral","Avignon Cathedral: Located next to the Palais des Papes, this Romanesque cathedral",dates back to the 12th century and features a gilded statue of the Virgin Mary.,dates back to the 12th century and features a gilded statue of the Virgin Mary.,1.0,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
dates back to the 12th century and features a gilded statue of the Virgin Mary.,dates back to the 12th century and features a gilded statue of the Virgin Mary.,"Place de l'Horloge : The main square in Avignon, this lively area is surrounded by","Place de l'Horloge: The main square in Avignon, this lively area is surrounded by",4.24,0.0,1,1,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
"Place de l'Horloge : The main square in Avignon, this lively area is surrounded by","Place de l'Horloge: The main square in Avignon, this lively area is surrounded by","cafes, restaurants, and historic buildings, including the 19th-century town hall and","cafes, restaurants, and historic buildings, including the 19th-century town hall and",1.0,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"cafes, restaurants, and historic buildings, including the 19th-century town hall and","cafes, restaurants, and historic buildings, including the 19th-century town hall and",opera house.,opera house.,0.96,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
opera house.,opera house.,Cultural Activities,Cultural Activities,4.24,-36.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
Cultural Activities,Cultural Activities,Opéra Grand Avignon : Attend a performance at the Opéra Grand Avignon for a,Opéra Grand Avignon: Attend a performance at the Opéra Grand Avignon for a,4.26,36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,7,7,0
Opéra Grand Avignon : Attend a performance at the Opéra Grand Avignon for a,Opéra Grand Avignon: Attend a performance at the Opéra Grand Avignon for a,cultural treat.,cultural treat.,1.0,0.0,1,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
cultural treat.,cultural treat.,"Arts Scene : Explore the city's vibrant arts scene, with numerous galleries and","Arts Scene: Explore the city's vibrant arts scene, with numerous galleries and",4.24,0.0,1,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
"Arts Scene : Explore the city's vibrant arts scene, with numerous galleries and","Arts Scene: Explore the city's vibrant arts scene, with numerous galleries and",exhibitions.,exhibitions.,1.0,0.0,1,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
exhibitions.,exhibitions.,Cultural Highlights,Cultural Highlights,4.24,-36.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
Cultural Highlights,Cultural Highlights,"Avignon is famous for its annual Festival d'Avignon, held in July, which is one of the most","Avignon is famous for its annual Festival d'Avignon, held in July, which is one of the most",4.26,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,0
"Avignon is famous for its annual Festival d'Avignon, held in July, which is one of the most","Avignon is famous for its annual Festival d'Avignon, held in July, which is one of the most","important contemporary performing arts events in the world. The festival features theater,","important contemporary performing arts events in the world. The festival features theater,",0.96,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"important contemporary performing arts events in the world. The festival features theater,","important contemporary performing arts events in the world. The festival features theater,","dance, and music performances in various historic venues throughout the city. Avignon's","dance, and music performances in various historic venues throughout the city. Avignon's",0.96,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"dance, and music performances in various historic venues throughout the city. Avignon's","dance, and music performances in various historic venues throughout the city. Avignon's","cuisine is also notable, with local specialties such as truffles, olive oil, and wines from the","cuisine is also notable, with local specialties such as truﬄes, olive oil, and wines from the",0.94,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"cuisine is also notable, with local specialties such as truffles, olive oil, and wines from the","cuisine is also notable, with local specialties such as truﬄes, olive oil, and wines from the",surrounding vineyards.,surrounding vineyards.,0.96,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
Aix-en-Provence: A City of Art and Culture,Aix-en-Provence: A City of Art and Culture,History,History,4.43,0.0,1,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,8,8,0
History,History,"Aix-en-Provence, founded by the Romans in 123 BC, is known for its elegant architecture,","Aix-en-Provence, founded by the Romans in 123 BC, is known for its elegant architecture,",4.41,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,0
"Aix-en-Provence, founded by the Romans in 123 BC, is known for its elegant architecture,","Aix-en-Provence, founded by the Romans in 123 BC, is known for its elegant architecture,","vibrant cultural scene, and association with the painter Paul Cézanne. The city's rich history is","vibrant cultural scene, and association with the painter Paul Cézanne. The city's rich history is",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
"vibrant cultural scene, and association with the painter Paul Cézanne. The city's rich history is","vibrant cultural scene, and association with the painter Paul Cézanne. The city's rich history is",reflected in its beautiful buildings and lively atmosphere. Aix-en-Provence has been a center,reflected in its beautiful buildings and lively atmosphere. Aix-en-Provence has been a center,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
reflected in its beautiful buildings and lively atmosphere. Aix-en-Provence has been a center,reflected in its beautiful buildings and lively atmosphere. Aix-en-Provence has been a center,"of art and learning for centuries, attracting artists, writers, and scholars.","of art and learning for centuries, attracting artists, writers, and scholars.",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
"of art and learning for centuries, attracting artists, writers, and scholars.","of art and learning for centuries, attracting artists, writers, and scholars.",Key Attractions,Key Attractions,4.41,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0
Key Attractions,Key Attractions,"Cours Mirabeau: This grand boulevard, lined with plane trees, cafes, and fountains, is","Cours Mirabeau: This grand boulevard, lined with plane trees, cafes, and fountains, is",4.41,36.0,0,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,0
"Cours Mirabeau: This grand boulevard, lined with plane trees, cafes, and fountains, is","Cours Mirabeau: This grand boulevard, lined with plane trees, cafes, and fountains, is",the heart of Aix-en-Provence. It is a great place to soak up the city's atmosphere.,the heart of Aix-en-Provence. It is a great place to soak up the city's atmosphere.,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
the heart of Aix-en-Provence. It is a great place to soak up the city's atmosphere.,the heart of Aix-en-Provence. It is a great place to soak up the city's atmosphere.,"Saint-Sauveur Cathedral: This cathedral, built between the 5th and 17th centuries,","Saint-Sauveur Cathedral: This cathedral, built between the 5th and 17th centuries,",4.44,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0
"Saint-Sauveur Cathedral: This cathedral, built between the 5th and 17th centuries,","Saint-Sauveur Cathedral: This cathedral, built between the 5th and 17th centuries,","features a mix of architectural styles, including Romanesque, Gothic, and Baroque. It is","features a mix of architectural styles, including Romanesque, Gothic, and Baroque. It is",1.0,-0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
"features a mix of architectural styles, including Romanesque, Gothic, and Baroque. It is","features a mix of architectural styles, including Romanesque, Gothic, and Baroque. It is",known for its beautiful cloister and triptych by Nicolas Froment.,known for its beautiful cloister and triptych by Nicolas Froment.,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
known for its beautiful cloister and triptych by Nicolas Froment.,known for its beautiful cloister and triptych by Nicolas Froment.,"Hôtel de Ville: The town hall of Aix-en-Provence, built in the 17th century, is an elegant","Hôtel de Ville: The town hall of Aix-en-Provence, built in the 17th century, is an elegant",4.41,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0
"Hôtel de Ville: The town hall of Aix-en-Provence, built in the 17th century, is an elegant","Hôtel de Ville: The town hall of Aix-en-Provence, built in the 17th century, is an elegant",building with a beautiful clock tower and an ornate facade. The square in front of the,building with a beautiful clock tower and an ornate facade. The square in front of the,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
building with a beautiful clock tower and an ornate facade. The square in front of the,building with a beautiful clock tower and an ornate facade. The square in front of the,"Hôtel de Ville is a lively spot, often hosting markets and events.","Hôtel de Ville is a lively spot, often hosting markets and events.",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
"Hôtel de Ville is a lively spot, often hosting markets and events.","Hôtel de Ville is a lively spot, often hosting markets and events.","Atelier Cézanne: The studio of Paul Cézanne, one of the most famous painters","Atelier Cézanne: The studio of Paul Cézanne, one of the most famous painters",4.41,-0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0
"Atelier Cézanne: The studio of Paul Cézanne, one of the most famous painters","Atelier Cézanne: The studio of Paul Cézanne, one of the most famous painters","associated with Aix-en-Provence, is preserved as a museum. Visitors can see where","associated with Aix-en-Provence, is preserved as a museum. Visitors can see where",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
"associated with Aix-en-Provence, is preserved as a museum. Visitors can see where","associated with Aix-en-Provence, is preserved as a museum. Visitors can see where",Cézanne created many of his masterpieces and gain insight into his artistic process.,Cézanne created many of his masterpieces and gain insight into his artistic process.,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
Cézanne created many of his masterpieces and gain insight into his artistic process.,Cézanne created many of his masterpieces and gain insight into his artistic process.,Artistic Heritage,Artistic Heritage,4.41,-36.0,0,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0
Artistic Heritage,Artistic Heritage,"Walking Tour: Take a walking tour of sites related to Paul Cézanne, such as the Terrain","Walking Tour: Take a walking tour of sites related to Paul Cézanne, such as the Terrain",4.41,36.0,0,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,0
"Walking Tour: Take a walking tour of sites related to Paul Cézanne, such as the Terrain","Walking Tour: Take a walking tour of sites related to Paul Cézanne, such as the Terrain",des Peintres and the Bibémus Quarry.,des Peintres and the Bibémus Quarry.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
des Peintres and the Bibémus Quarry.,des Peintres and the Bibémus Quarry.,"Local Markets: Visit the city's famous markets, such as the flower market at Place de","Local Markets: Visit the city's famous markets, such as the flower market at Place de",4.44,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0
"Local Markets: Visit the city's famous markets, such as the flower market at Place de","Local Markets: Visit the city's famous markets, such as the flower market at Place de",l'Hôtel de Ville or the food market at Place Richelme.,l'Hôtel de Ville or the food market at Place Richelme.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
l'Hôtel de Ville or the food market at Place Richelme.,l'Hôtel de Ville or the food market at Place Richelme.,Cultural Highlights,Cultural Highlights,4.41,-36.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0
Cultural Highlights,Cultural Highlights,"Aix-en-Provence is known for its vibrant arts scene, with numerous galleries, theaters, and","Aix-en-Provence is known for its vibrant arts scene, with numerous galleries, theaters, and",4.41,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,0
"Aix-en-Provence is known for its vibrant arts scene, with numerous galleries, theaters, and","Aix-en-Provence is known for its vibrant arts scene, with numerous galleries, theaters, and","music venues. The city hosts several festivals throughout the year, including the Festival d'Aixen-Provence, which features opera and classical music performances. Aix-en-Provence's","en-Provence, which features opera and classical music performances. Aix-en-Provence's",8.31,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
"music venues. The city hosts several festivals throughout the year, including the Festival d'Aixen-Provence, which features opera and classical music performances. Aix-en-Provence's","en-Provence, which features opera and classical music performances. Aix-en-Provence's","cuisine is also a highlight, with local specialties such as calissons almond-shaped candies","cuisine is also a highlight, with local specialties such as calissons (almond-shaped candies)",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
"cuisine is also a highlight, with local specialties such as calissons almond-shaped candies","cuisine is also a highlight, with local specialties such as calissons (almond-shaped candies)","and Provençal dishes made with fresh, local ingredients.","and Provençal dishes made with fresh, local ingredients.",1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
Toulouse: The Pink City,Toulouse: The Pink City,History,History,4.43,0.0,1,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,9,9,0
History,History,"Toulouse, known as ""La Ville Rose"" The Pink City due to its distinctive terracotta buildings,","Toulouse, known as ""La Ville Rose"" (The Pink City) due to its distinctive terracotta buildings,",4.41,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,0
"Toulouse, known as ""La Ville Rose"" The Pink City due to its distinctive terracotta buildings,","Toulouse, known as ""La Ville Rose"" (The Pink City) due to its distinctive terracotta buildings,",is a vibrant city with a rich history. It was an important center during the Roman period and,is a vibrant city with a rich history. It was an important center during the Roman period and,1.0,-0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
is a vibrant city with a rich history. It was an important center during the Roman period and,is a vibrant city with a rich history. It was an important center during the Roman period and,later became a hub of the aerospace industry. Toulouse has been a center of learning and,later became a hub of the aerospace industry. Toulouse has been a center of learning and,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
later became a hub of the aerospace industry. Toulouse has been a center of learning and,later became a hub of the aerospace industry. Toulouse has been a center of learning and,"culture for centuries, with a prestigious university and numerous research institutions.","culture for centuries, with a prestigious university and numerous research institutions.",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
"culture for centuries, with a prestigious university and numerous research institutions.","culture for centuries, with a prestigious university and numerous research institutions.",Key Attractions,Key Attractions,4.41,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
Key Attractions,Key Attractions,"Basilica of Saint-Sernin: This Romanesque basilica, built between the 11th and 13th","Basilica of Saint-Sernin: This Romanesque basilica, built between the 11th and 13th",4.41,36.0,0,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,0
"Basilica of Saint-Sernin: This Romanesque basilica, built between the 11th and 13th","Basilica of Saint-Sernin: This Romanesque basilica, built between the 11th and 13th","centuries, is a UNESCO World Heritage site. It is one of the largest and best-preserved","centuries, is a UNESCO World Heritage site. It is one of the largest and best-preserved",1.0,-0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
"centuries, is a UNESCO World Heritage site. It is one of the largest and best-preserved","centuries, is a UNESCO World Heritage site. It is one of the largest and best-preserved",Romanesque churches in Europe.,Romanesque churches in Europe.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,1
Romanesque churches in Europe.,Romanesque churches in Europe.,"Capitole de Toulouse: The city's town hall and theater, the Capitole, is an impressive","Capitole de Toulouse: The city's town hall and theater, the Capitole, is an impressive",4.44,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
"Capitole de Toulouse: The city's town hall and theater, the Capitole, is an impressive","Capitole de Toulouse: The city's town hall and theater, the Capitole, is an impressive",building with a neoclassical facade. It has been the seat of municipal power since the,building with a neoclassical facade. It has been the seat of municipal power since the,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
building with a neoclassical facade. It has been the seat of municipal power since the,building with a neoclassical facade. It has been the seat of municipal power since the,12th century.,12th century.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,1
12th century.,12th century.,"Jacobins Convent: This Gothic convent, founded in the 13th century, is known for its","Jacobins Convent: This Gothic convent, founded in the 13th century, is known for its",4.41,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
"Jacobins Convent: This Gothic convent, founded in the 13th century, is known for its","Jacobins Convent: This Gothic convent, founded in the 13th century, is known for its",beautiful cloister and the relics of Saint Thomas Aquinas.,beautiful cloister and the relics of Saint Thomas Aquinas.,1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
beautiful cloister and the relics of Saint Thomas Aquinas.,beautiful cloister and the relics of Saint Thomas Aquinas.,"Cité de l'Espace: This space-themed science museum features interactive exhibits, a","Cité de l'Espace: This space-themed science museum features interactive exhibits, a",4.41,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
"Cité de l'Espace: This space-themed science museum features interactive exhibits, a","Cité de l'Espace: This space-themed science museum features interactive exhibits, a","planetarium, and a replica of the Mir space station. It's an engaging and educational","planetarium, and a replica of the Mir space station. It's an engaging and educational",1.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
"planetarium, and a replica of the Mir space station. It's an engaging and educational","planetarium, and a replica of the Mir space station. It's an engaging and educational",experience for visitors of all ages.,experience for visitors of all ages.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
experience for visitors of all ages.,experience for visitors of all ages.,Aerospace Industry,Aerospace Industry,4.41,-36.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
Aerospace Industry,Aerospace Industry,Airbus Factory Tours: Visit the Airbus factory for a fascinating tour of one of the,Airbus Factory Tours: Visit the Airbus factory for a fascinating tour of one of the,4.41,36.0,0,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,0
Airbus Factory Tours: Visit the Airbus factory for a fascinating tour of one of the,Airbus Factory Tours: Visit the Airbus factory for a fascinating tour of one of the,world's leading aircraft manufacturers.,world's leading aircraft manufacturers.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
world's leading aircraft manufacturers.,world's leading aircraft manufacturers.,"Aeroscopia Museum: Explore the history of aviation at the Aeroscopia Museum, which","Aeroscopia Museum: Explore the history of aviation at the Aeroscopia Museum, which",4.44,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
"Aeroscopia Museum: Explore the history of aviation at the Aeroscopia Museum, which","Aeroscopia Museum: Explore the history of aviation at the Aeroscopia Museum, which",features a collection of historic aircraft.,features a collection of historic aircraft.,1.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
features a collection of historic aircraft.,features a collection of historic aircraft.,Cultural Highlights,Cultural Highlights,4.41,-36.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
Cultural Highlights,Cultural Highlights,"Toulouse is renowned for its vibrant cultural scene, with numerous theaters, music venues,","Toulouse is renowned for its vibrant cultural scene, with numerous theaters, music venues,",4.41,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,0
