text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
1. Open the PDF in Acrobat.,1. Open the PDF in Acrobat.,2. Select Convert from the globar bar.,2. Select Convert from the globar bar.,1.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0.0
2. Select Convert from the globar bar.,2. Select Convert from the globar bar.,"3. From the Convert menu in the left pane, select Microsoft PowerPoint PPTX.","3. From the Convert menu in the left pane, select Microsoft PowerPoint PPTX.",1.01,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0.0
"3. From the Convert menu in the left pane, select Microsoft PowerPoint PPTX.","3. From the Convert menu in the left pane, select Microsoft PowerPoint PPTX.",4. Select Convert to PPTX .,4. Select Convert to PPTX.,24.35,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0.0
4. Select Convert to PPTX .,4. Select Convert to PPTX.,"5. In the dialog, select the location where you want to save the file and, if necessary,","5. In the dialog, select the location where you want to save the file and, if necessary,",0.72,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0.0
"5. In the dialog, select the location where you want to save the file and, if necessary,","5. In the dialog, select the location where you want to save the file and, if necessary,",change the file name.,change the file name.,-0.0,18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1.0
change the file name.,change the file name.,6. Select Save .,6. Select Save.,0.73,-18.0,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0.0
File format op�ons for PDF export in Acrobat,File format opƟons for PDF export in Acrobat,"To convert a PDF to different file formats, select Convert from the global bar. Each file format","To convert a PDF to different file formats, select Convert from the global bar. Each file format",1.26,0.0,1,0,0,24.0,12.0,-12.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,8,8,0.0
"To convert a PDF to different file formats, select Convert from the global bar. Each file format","To convert a PDF to different file formats, select Convert from the global bar. Each file format","includes unique conversion settings. Alternatively, you can use the Export a PDF tool from","includes unique conversion settings. Alternatively, you can use the Export a PDF tool from",0.03,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1.0
"includes unique conversion settings. Alternatively, you can use the Export a PDF tool from","includes unique conversion settings. Alternatively, you can use the Export a PDF tool from",the All tools menu.,the All tools menu.,0.03,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1.0
the All tools menu.,the All tools menu.,Adobe PDF options,Adobe PDF options,8.82,0.0,1,0,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,8,8,0.0
Adobe PDF options,Adobe PDF options,You can resave PDFs as optimized PDFs using settings in the PDF Optimizer dialog box.,You can resave PDFs as optimized PDFs using settings in the PDF Optimizer dialog box.,3.36,0.0,1,0,0,16.02,12.0,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,8,8,0.0
You can resave PDFs as optimized PDFs using settings in the PDF Optimizer dialog box.,You can resave PDFs as optimized PDFs using settings in the PDF Optimizer dialog box.,The PDF Optimizer lets you change the compatibility version of your PDFs so they can be,The PDF Optimizer lets you change the compatibility version of your PDFs so they can be,0.03,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,8,8,1.0
The PDF Optimizer lets you change the compatibility version of your PDFs so they can be,The PDF Optimizer lets you change the compatibility version of your PDFs so they can be,viewed using older versions of Acrobat or Acrobat Reader. When you change the,viewed using older versions of Acrobat or Acrobat Reader. When you change the,0.0,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1.0
viewed using older versions of Acrobat or Acrobat Reader. When you change the,viewed using older versions of Acrobat or Acrobat Reader. When you change the,"compatibility setting, newer features may be unavailable in the PDF. For an explanation of","compatibility setting, newer features may be unavailable in the PDF. For an explanation of",0.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1.0
"compatibility setting, newer features may be unavailable in the PDF. For an explanation of","compatibility setting, newer features may be unavailable in the PDF. For an explanation of","each compatibility setting, view PDF compatibility levels.https://helpx.adobe.com/acrobat/using/pdf-conversion-settings.html#pdfcompatibilitylevels","each compatibility setting, view PDF compatibility levels.",0.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1.0
"each compatibility setting, view PDF compatibility levels.https://helpx.adobe.com/acrobat/using/pdf-conversion-settings.html#pdfcompatibilitylevels","each compatibility setting, view PDF compatibility levels.",Note:,Note:,3.12,0.0,1,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,8,8,0.0
Note:,Note:,"If you want to use the same settings every time you convert PDFs to a particular format,","If you want to use the same settings every time you convert PDFs to a particular format,",3.13,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0.0
"If you want to use the same settings every time you convert PDFs to a particular format,","If you want to use the same settings every time you convert PDFs to a particular format,","specify those settings in the Preferences dialog box. In the Convert From PDF panel, select a","specify those settings in the Preferences dialog box. In the Convert From PDF panel, select a",0.03,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1.0
"specify those settings in the Preferences dialog box. In the Convert From PDF panel, select a","specify those settings in the Preferences dialog box. In the Convert From PDF panel, select a",file format from the list and select Edit Settings . You can select the Defaults at the top of,file format from the list and select Edit Settings. You can select the Defaults at the top of,0.03,-0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1.0
file format from the list and select Edit Settings . You can select the Defaults at the top of,file format from the list and select Edit Settings. You can select the Defaults at the top of,the Save as Settings dialog box to revert to the default settings.,the Save as Settings dialog box to revert to the default settings.,0.03,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1.0
the Save as Settings dialog box to revert to the default settings.,the Save as Settings dialog box to revert to the default settings.,Image conversion settings,Image conversion settings,8.82,0.0,1,0,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,8,8,0.0
Image conversion settings,Image conversion settings,JPEG and JPEG 2000 conversion settings,JPEG and JPEG 2000 conversion settings,3.34,0.0,1,0,0,16.02,12.0,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,8,8,0.0
JPEG and JPEG 2000 conversion settings,JPEG and JPEG 2000 conversion settings,"In Acrobat, select All tools - Export a PDF and select Image format . From the drop-down","In Acrobat, select All tools > Export a PDF and select Image format. From the drop-down",1.69,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,8,8,0.0
"In Acrobat, select All tools - Export a PDF and select Image format . From the drop-down","In Acrobat, select All tools > Export a PDF and select Image format. From the drop-down","menu next to Image format, select the format you want your image to be. You","menu next to Image format, select the format you want your image to be. You",0.03,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,8,8,1.0
"menu next to Image format, select the format you want your image to be. You","menu next to Image format, select the format you want your image to be. You",get JPEG and JPEG 2000 options. Select the settings icon to change the export,get JPEG and JPEG 2000 options. Select the,2.51,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,8,8,1.0
get JPEG and JPEG 2000 options. Select the settings icon to change the export,get JPEG and JPEG 2000 options. Select the,preferences.,preferences.,0.0,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,8,8,1.0
preferences.,preferences.,File settings,File settings,6.04,0.0,1,0,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,8,8,0.0
File settings,File settings,Grayscale/Color: Specifies a compression setting that balances file size with image,Grayscale/Color: Specifies a compression setting that balances file size with image,1.0,36.0,0,0,0,16.02,12.0,-4.02,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,8,8,0.0
Grayscale/Color: Specifies a compression setting that balances file size with image,Grayscale/Color: Specifies a compression setting that balances file size with image,"quality. The smaller the file, the lesser the image quality.","quality. The smaller the file, the lesser the image quality.",0.02,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1.0
"quality. The smaller the file, the lesser the image quality.","quality. The smaller the file, the lesser the image quality.",Tile Size: Divides the image being compressed into tiles of the given size. If the image,Tile Size: Divides the image being compressed into tiles of the given size. (If the image,1.0,0.0,1,1,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0.0
Tile Size: Divides the image being compressed into tiles of the given size. If the image,Tile Size: Divides the image being compressed into tiles of the given size. (If the image,"height or width is not an even multiple of the tile size, partial tiles are used on the","height or width is not an even multiple of the tile size, partial tiles are used on the",0.02,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1.0
"height or width is not an even multiple of the tile size, partial tiles are used on the","height or width is not an even multiple of the tile size, partial tiles are used on the",edges. Image data for each tile is individually compressed and can be individually,edges.) Image data for each tile is individually compressed and can be individually,0.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1.0
decompressed. The default value of 256 is recommended. This option is available only,decompressed. The default value of 256 is recommended. This option is available only,for JPEG 2000 format.,for JPEG 2000 format.,0.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1.0
for JPEG 2000 format.,for JPEG 2000 format.,Format: Determines how the file is displayed. Available only in JPEG format. It,Format: Determines how the file is displayed. Available only in JPEG format. It,0.6,0.0,1,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0.0
Format: Determines how the file is displayed. Available only in JPEG format. It,Format: Determines how the file is displayed. Available only in JPEG format. It,provides the following options:,provides the following options:,0.01,0.0,1,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1.0
provides the following options:,provides the following options:,Baseline Standard: Displays the image when it has fully downloaded. This,Baseline (Standard): Displays the image when it has fully downloaded. This,0.6,36.0,0,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0.0
Baseline Standard: Displays the image when it has fully downloaded. This,Baseline (Standard): Displays the image when it has fully downloaded. This,JPEG format is recognizable to most web browsers.,JPEG format is recognizable to most web browsers.,0.01,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,9,9,1.0
JPEG format is recognizable to most web browsers.,JPEG format is recognizable to most web browsers.,Baseline Optimized: Optimizes color quality of the image and produces,Baseline (Optimized): Optimizes color quality of the image and produces,0.6,0.0,1,1,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0.0
Baseline Optimized: Optimizes color quality of the image and produces,Baseline (Optimized): Optimizes color quality of the image and produces,smaller file sizes but is not supported by all web browsers.,smaller file sizes but is not supported by all web browsers.,0.01,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1.0
smaller file sizes but is not supported by all web browsers.,smaller file sizes but is not supported by all web browsers.,Progressive 3 scans-5 scans: Downloads the image first as a low-resolution,Progressive (3 scans-5 scans): Downloads the image first as a low-resolution,0.6,0.0,1,1,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0.0
Progressive 3 scans-5 scans: Downloads the image first as a low-resolution,Progressive (3 scans-5 scans): Downloads the image first as a low-resolution,"image, with incremental quality improvements as downloading continues.","image, with incremental quality improvements as downloading continues.",0.01,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1.0
"image, with incremental quality improvements as downloading continues.","image, with incremental quality improvements as downloading continues.",Color management,Color management,3.24,-72.0,0,1,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,9,9,0.0
Color management,Color management,RGB/CMYK/Grayscale,RGB/CMYK/Grayscale,1.0,0.0,1,0,0,16.02,12.0,-4.02,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,9,9,0.0
RGB/CMYK/Grayscale,RGB/CMYK/Grayscale,Specifies the type of color management to be applied to the output file and whether to,Specifies the type of color management to be applied to the output file and whether to,1.01,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,9,9,0.0
Specifies the type of color management to be applied to the output file and whether to,Specifies the type of color management to be applied to the output file and whether to,embed an ICC profile.,embed an ICC profile.,0.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1.0
embed an ICC profile.,embed an ICC profile.,Note:,Note:,1.01,0.0,1,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0.0
Note:,Note:,If you use the Export To or Export All Images command on a PDF that contains JPEG and,If you use the Export To or Export All Images command on a PDF that contains JPEG and,1.42,0.0,1,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0.0
If you use the Export To or Export All Images command on a PDF that contains JPEG and,If you use the Export To or Export All Images command on a PDF that contains JPEG and,"JPEG 2000 images, and export the content to JPEG or JPEG 2000 format, the resulting image","JPEG 2000 images, and export the content to JPEG or JPEG 2000 format, the resulting image",0.0,0.0,1,0,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,1.0
"JPEG 2000 images, and export the content to JPEG or JPEG 2000 format, the resulting image","JPEG 2000 images, and export the content to JPEG or JPEG 2000 format, the resulting image",may look different when opened in Acrobat. This can happen if the images have a color,may look different when opened in Acrobat. This can happen if the images have a color,0.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1.0
may look different when opened in Acrobat. This can happen if the images have a color,may look different when opened in Acrobat. This can happen if the images have a color,"profile included at the page level but not inside the image data. In this case, Acrobat cannot","profile included at the page level but not inside the image data. In this case, Acrobat cannot",0.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1.0
"profile included at the page level but not inside the image data. In this case, Acrobat cannot","profile included at the page level but not inside the image data. In this case, Acrobat cannot",bring the page-level color profile into the resulting saved image.,bring the page-level color profile into the resulting saved image.,0.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1.0
bring the page-level color profile into the resulting saved image.,bring the page-level color profile into the resulting saved image.,Conversion,Conversion,3.64,0.0,1,0,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,9,9,0.0
Conversion,Conversion,Colorspace/Resolution,Colorspace/Resolution,1.0,0.0,1,0,0,16.02,12.0,-4.02,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,9,9,0.0
Colorspace/Resolution,Colorspace/Resolution,Specifies a color space and resolution for the output file. You can let Acrobat determine these,Specifies a color space and resolution for the output file. You can let Acrobat determine these,1.01,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,9,9,0.0
Specifies a color space and resolution for the output file. You can let Acrobat determine these,Specifies a color space and resolution for the output file. You can let Acrobat determine these,"settings automatically. To convert color images in the file to shades of gray, choose Grayscale.","settings automatically. To convert color images in the file to shades of gray, choose Grayscale.",0.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1.0
"settings automatically. To convert color images in the file to shades of gray, choose Grayscale.","settings automatically. To convert color images in the file to shades of gray, choose Grayscale.",Note:,Note:,1.01,0.0,1,1,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0.0
Note:,Note:,"Higher resolutions, such as 2400 pixels per inch ppi, are suitable only for small page sizes","Higher resolutions, such as 2400 pixels per inch (ppi), are suitable only for small page sizes",1.41,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0.0
"Higher resolutions, such as 2400 pixels per inch ppi, are suitable only for small page sizes","Higher resolutions, such as 2400 pixels per inch (ppi), are suitable only for small page sizes",up to 6.826 inches or 173.380 millimeters.,(up to 6.826 inches or 173.380 millimeters).,0.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1.0
up to 6.826 inches or 173.380 millimeters.,(up to 6.826 inches or 173.380 millimeters).,PDF to PNG conversion settings,PDF to PNG conversion settings,1.01,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0.0
PDF to PNG conversion settings,PDF to PNG conversion settings,"In Acrobat, select All tools - Export a PDF and select Image format . From the drop-down","In Acrobat, select All tools > Export a PDF and select Image format. From the drop-down",1.02,0.0,1,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,9,9,0.0
"In Acrobat, select All tools - Export a PDF and select Image format . From the drop-down","In Acrobat, select All tools > Export a PDF and select Image format. From the drop-down","menu next to Image format, select PNG . Select the settings icon to change the export",settings icon to change the export,1.5,279.9,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,0.0
"menu next to Image format, select PNG . Select the settings icon to change the export",settings icon to change the export,preferences.,preferences.,0.0,-279.9,0,0,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1.0
PNG format is useful for images that are used on the web.,PNG format is useful for images that are used on the web.,File settings,File settings,1.0,0.0,1,0,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,10,10,0.0
File settings,File settings,Interlace,Interlace,1.0,0.0,1,0,0,16.02,12.0,-4.02,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,10,10,0.0
Interlace,Interlace,Specifies if the image is interlaced. None creates an image that displays in a web browser only,Specifies if the image is interlaced. None creates an image that displays in a web browser only,1.01,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,10,10,0.0
Specifies if the image is interlaced. None creates an image that displays in a web browser only,Specifies if the image is interlaced. None creates an image that displays in a web browser only,after downloading is complete. Adam7 creates an image that displays low-resolution versions,after downloading is complete. Adam7 creates an image that displays low-resolution versions,0.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1.0
after downloading is complete. Adam7 creates an image that displays low-resolution versions,after downloading is complete. Adam7 creates an image that displays low-resolution versions,in a browser while the full image file is downloading. Adam7 can make downloading time,in a browser while the full image file is downloading. Adam7 can make downloading time,-0.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1.0
in a browser while the full image file is downloading. Adam7 can make downloading time,in a browser while the full image file is downloading. Adam7 can make downloading time,"seem shorter and assures viewers that downloading is in progress; however, it increases file","seem shorter and assures viewers that downloading is in progress; however, it increases file",0.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1.0
"seem shorter and assures viewers that downloading is in progress; however, it increases file","seem shorter and assures viewers that downloading is in progress; however, it increases file",size.,size.,0.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1.0
size.,size.,Filter: Lets you select a filtering algorithm.,Filter: Lets you select a filtering algorithm.,1.01,0.0,1,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0.0
Filter: Lets you select a filtering algorithm.,Filter: Lets you select a filtering algorithm.,None : Compresses the image without a filter. Recommended for indexed-color,None: Compresses the image without a filter. Recommended for indexed-color,1.02,36.0,0,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0.0
None : Compresses the image without a filter. Recommended for indexed-color,None: Compresses the image without a filter. Recommended for indexed-color,and Bitmap-mode images.,and Bitmap-mode images.,0.01,0.0,1,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1.0
and Bitmap-mode images.,and Bitmap-mode images.,Sub: Optimizes the compression of images with even horizontal patterns or blends.,Sub: Optimizes the compression of images with even horizontal patterns or blends.,0.6,0.0,1,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0.0
Sub: Optimizes the compression of images with even horizontal patterns or blends.,Sub: Optimizes the compression of images with even horizontal patterns or blends.,Up: Optimizes the compression of images with even vertical patterns.,Up: Optimizes the compression of images with even vertical patterns.,0.62,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0.0
Up: Optimizes the compression of images with even vertical patterns.,Up: Optimizes the compression of images with even vertical patterns.,Average: Optimizes the compression of low-level noise by averaging the color values,Average: Optimizes the compression of low-level noise by averaging the color values,0.62,0.0,1,0,0,12.0,12.0,0.0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0.0
Average: Optimizes the compression of low-level noise by averaging the color values,Average: Optimizes the compression of low-level noise by averaging the color values,of adjacent pixels.,of adjacent pixels.,0.01,0.0,1,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1.0
of adjacent pixels.,of adjacent pixels.,Paeth : Optimizes the compression of low-level noise by reassigning adjacent color,Paeth: Optimizes the compression of low-level noise by reassigning adjacent color,0.6,0.0,1,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0.0
Paeth : Optimizes the compression of low-level noise by reassigning adjacent color,Paeth: Optimizes the compression of low-level noise by reassigning adjacent color,values.,values.,0.01,0.0,1,0,0,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,10,10,0.0
values.,values.,"Adaptive: Applies the filtering algorithm—Sub, Up, Average, or Paeth—best suited for","Adaptive: Applies the filtering algorithm—Sub, Up, Average, or Paeth—best suited for",0.6,0.0,1,0,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0.0
"Adaptive: Applies the filtering algorithm—Sub, Up, Average, or Paeth—best suited for","Adaptive: Applies the filtering algorithm—Sub, Up, Average, or Paeth—best suited for",the image. Select Adaptive if you are unsure of which filter to use.,the image. Select Adaptive if you are unsure of which filter to use.,0.01,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1.0
the image. Select Adaptive if you are unsure of which filter to use.,the image. Select Adaptive if you are unsure of which filter to use.,Color management,Color management,3.24,-36.0,0,1,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,10,10,0.0
Color management,Color management,RGB/Grayscale,RGB/Grayscale,1.0,0.0,1,0,0,16.02,12.0,-4.02,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,10,10,0.0
RGB/Grayscale,RGB/Grayscale,Specifies the type of color management for the output file and whether to embed an ICC,Specifies the type of color management for the output file and whether to embed an ICC,1.01,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,10,10,0.0
Specifies the type of color management for the output file and whether to embed an ICC,Specifies the type of color management for the output file and whether to embed an ICC,profile.,profile.,-0.0,0.0,1,1,0,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1.0
profile.,profile.,Conversion,Conversion,3.64,0.0,1,0,0,12.0,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,10,10,0.0
Conversion,Conversion,Colorspace/Resolution,Colorspace/Resolution,1.0,0.0,1,0,0,16.02,12.0,-4.02,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,10,10,0.0
Colorspace/Resolution,Colorspace/Resolution,Specifies a color space and resolution for the output file. You can let Acrobat determine these,Specifies a color space and resolution for the output file. You can let Acrobat determine these,1.02,0.0,1,0,1,12.0,12.0,0.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,10,10,0.0
Specifies a color space and resolution for the output file. You can let Acrobat determine these,Specifies a color space and resolution for the output file. You can let Acrobat determine these,"settings automatically. To convert color images in the file to shades of gray, choose Grayscale.","settings automatically. To convert color images in the file to shades of gray, choose Grayscale.",-0.0,0.0,1,1,1,12.0,12.0,0.0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1.0
"settings automatically. To convert color images in the file to shades of gray, choose Grayscale.","settings automatically. To convert color images in the file to shades of gray, choose Grayscale.",Note:,Note:,1.01,0.0,1,1,0,12.0,12.0,0.0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0.0
