text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
colonies. A study has been conducted to check the feeding efficiency of pollen substitute on honey bee colony parameters,ciency of pollen substitute on honey bee colony parameters,"Sena et al., 2012. 18 colonies two groups of 9 colonies were","(Sena et al., 2012). 18 colonies (two groups of 9 colonies) were",1,0,1,0,1,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
"Sena et al., 2012. 18 colonies two groups of 9 colonies were","(Sena et al., 2012). 18 colonies (two groups of 9 colonies) were",selected for study and equalize to each other by means of population and queen’s age. It has been reported that feeding the bee,tion and queen’s age. It has been reported that feeding the bee,5.13,0,1,1,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
selected for study and equalize to each other by means of population and queen’s age. It has been reported that feeding the bee,tion and queen’s age. It has been reported that feeding the bee,"colonies with Feedbee, showed a slight increase on the production","colonies with Feedbee, showed a slight increase on the production",0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"colonies with Feedbee, showed a slight increase on the production","colonies with Feedbee, showed a slight increase on the production",of honey per colony and brood rearing activity of honey bees. But,of honey per colony and brood rearing activity of honey bees. But,1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
of honey per colony and brood rearing activity of honey bees. But,of honey per colony and brood rearing activity of honey bees. But,there was no statistically significance differences found between,there was no statistically signiﬁcance differences found between,0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
there was no statistically significance differences found between,there was no statistically signiﬁcance differences found between,the control and experimental colonies. Evaluation of protein levels,the control and experimental colonies. Evaluation of protein levels,1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
the control and experimental colonies. Evaluation of protein levels,the control and experimental colonies. Evaluation of protein levels,and colony development of Africanized and European honey bees,and colony development of Africanized and European honey bees,0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
and colony development of Africanized and European honey bees,and colony development of Africanized and European honey bees,"fed with natural and artificial diets Morais et al., 2013. Two artificial protein diets were proposed, a high protein diet made of soy","ﬁcial protein diets were proposed, a high protein diet made of soy",5.13,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"fed with natural and artificial diets Morais et al., 2013. Two artificial protein diets were proposed, a high protein diet made of soy","ﬁcial protein diets were proposed, a high protein diet made of soy","milk powder and albumin, and a lower protein level diet consisting","milk powder and albumin, and a lower protein level diet consisting",1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"milk powder and albumin, and a lower protein level diet consisting","milk powder and albumin, and a lower protein level diet consisting","of soy milk powder, brewer’s yeast and rice bran compared with","of soy milk powder, brewer’s yeast and rice bran compared with",0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"of soy milk powder, brewer’s yeast and rice bran compared with","of soy milk powder, brewer’s yeast and rice bran compared with",bee bread and a non-protein sucrose diet. Field experiments were,bee bread and a non-protein sucrose diet. Field experiments were,1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
bee bread and a non-protein sucrose diet. Field experiments were,bee bread and a non-protein sucrose diet. Field experiments were,conducted on Africanized and European honey bees in two apiaries,conducted on Africanized and European honey bees in two apiaries,0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
conducted on Africanized and European honey bees in two apiaries,conducted on Africanized and European honey bees in two apiaries,located at two different places of Brazil. The colonies fed with proteinaceous artificial diets showed significant enhancements in all,located at two different places of Brazil. The colonies fed with pro-,1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
located at two different places of Brazil. The colonies fed with proteinaceous artificial diets showed significant enhancements in all,located at two different places of Brazil. The colonies fed with pro-,"parameters: percent consumption of formulated diet, colony","parameters: percent consumption of formulated diet, colony",5.13,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"parameters: percent consumption of formulated diet, colony","parameters: percent consumption of formulated diet, colony","strength colony weigh and honey production, while overall productivity of control colonies declined during dearth period. Overall",ductivity of control colonies declined during dearth period. Overall,5.13,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"strength colony weigh and honey production, while overall productivity of control colonies declined during dearth period. Overall",ductivity of control colonies declined during dearth period. Overall,observations showed that these two protein diets have better,observations showed that these two protein diets have better,1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
observations showed that these two protein diets have better,observations showed that these two protein diets have better,potential to maintain the maximum parameters of colony during,potential to maintain the maximum parameters of colony during,0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
potential to maintain the maximum parameters of colony during,potential to maintain the maximum parameters of colony during,dearth period.,dearth period.,1,0,1,0,1,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
dearth period.,dearth period.,A study has been carried out to check the effect of high protein,A study has been carried out to check the effect of high protein,0.98,11.68,0,1,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3,3,0
A study has been carried out to check the effect of high protein,A study has been carried out to check the effect of high protein,"feeds on growth, development, performance and overwintering of","feeds on growth, development, performance and overwintering of",1,-11.68,0,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"feeds on growth, development, performance and overwintering of","feeds on growth, development, performance and overwintering of","honeybees Irandoust and Ebadi, 2013. Eight different protein","honeybees (Irandoust and Ebadi, 2013). Eight different protein",0.98,0,1,0,1,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"honeybees Irandoust and Ebadi, 2013. Eight different protein","honeybees (Irandoust and Ebadi, 2013). Eight different protein","sources lentil flour, soybean flour, soybean meal, bread yeast,","sources lentil ﬂour, soybean ﬂour, soybean meal, bread yeast,",1,0,1,1,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"sources lentil flour, soybean flour, soybean meal, bread yeast,","sources lentil ﬂour, soybean ﬂour, soybean meal, bread yeast,","wheat gluten, skim milk powder, fish meal and pollen used in","wheat gluten, skim milk powder, ﬁsh meal and pollen used in",0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"wheat gluten, skim milk powder, fish meal and pollen used in","wheat gluten, skim milk powder, ﬁsh meal and pollen used in","the study. Experiments were conducted on three groups of colonies: on caged bees in incubator, hive bees in fields and on overwintering bees. Among all nutritional sources, consumption of","wintering bees. Among all nutritional sources, consumption of",9.28,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"the study. Experiments were conducted on three groups of colonies: on caged bees in incubator, hive bees in fields and on overwintering bees. Among all nutritional sources, consumption of","wintering bees. Among all nutritional sources, consumption of",pollen was highest while lowest for fish meal. A positive relationship was found between the consumption and other colony parameters. Egg laying in colonies fed with pollen recorded highest,eters. Egg laying in colonies fed with pollen recorded highest,9.27,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
pollen was highest while lowest for fish meal. A positive relationship was found between the consumption and other colony parameters. Egg laying in colonies fed with pollen recorded highest,eters. Egg laying in colonies fed with pollen recorded highest,22636 cm 2  and lowest 13052 cm 2  in the colonies fed with fish,(22636 cm2) and lowest (13052 cm2) in the colonies fed with ﬁsh,1,0,1,0,1,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
22636 cm 2  and lowest 13052 cm 2  in the colonies fed with fish,(22636 cm2) and lowest (13052 cm2) in the colonies fed with ﬁsh,"meal. Similarly, honey production found higher in pollen fed","meal. Similarly, honey production found higher in pollen fed",0.98,0,1,1,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
colonies and least in colonies given with fish meal. A mixture of,colonies and least in colonies given with ﬁsh meal. A mixture of,"soybean flour, yeast extract, honey, NaCl salt, vitamins, minerals","soybean ﬂour, yeast extract, honey, NaCl salt, vitamins, minerals",0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"soybean flour, yeast extract, honey, NaCl salt, vitamins, minerals","soybean ﬂour, yeast extract, honey, NaCl salt, vitamins, minerals",etc. was used by the Sihag and Gupta 2013 for the formulation,etc. was used by the Sihag and Gupta (2013) for the formulation,1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
etc. was used by the Sihag and Gupta 2013 for the formulation,etc. was used by the Sihag and Gupta (2013) for the formulation,of different combinations of four diets. Total 15 colonies were,of different combinations of four diets. Total 15 colonies were,0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
of different combinations of four diets. Total 15 colonies were,of different combinations of four diets. Total 15 colonies were,"selected for study, 12 colonies for treatment and set of three colonies as control group. All selected colonies were equalized for five","selected for study, 12 colonies for treatment and set of three colo-",1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"selected for study, 12 colonies for treatment and set of three colonies as control group. All selected colonies were equalized for five","selected for study, 12 colonies for treatment and set of three colo-","colony parameters; sealed brood area, unsealed brood area, bee","colony parameters; sealed brood area, unsealed brood area, bee",5.13,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"colony parameters; sealed brood area, unsealed brood area, bee","colony parameters; sealed brood area, unsealed brood area, bee","strength, bee bread area and honey stores. It was reported that","strength, bee bread area and honey stores. It was reported that",0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"strength, bee bread area and honey stores. It was reported that","strength, bee bread area and honey stores. It was reported that",colonies receiving diet-4 Soybean flour + Yeast + Honey + vita,colonies receiving diet-4 (Soybean ﬂour + Yeast + Honey + vita,1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
colonies receiving diet-4 Soybean flour + Yeast + Honey + vita,colonies receiving diet-4 (Soybean ﬂour + Yeast + Honey + vita,"mins + minerals had significantly more sealed brood, unsealed","mins + minerals) had signiﬁcantly more sealed brood, unsealed",0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"mins + minerals had significantly more sealed brood, unsealed","mins + minerals) had signiﬁcantly more sealed brood, unsealed","brood, bee population and honey area than other colonies treated","brood, bee population and honey area than other colonies treated",1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"brood, bee population and honey area than other colonies treated","brood, bee population and honey area than other colonies treated","with diet-1, diet-2 and diet-3. However rate of all colony parameter declined gradually in the control colonies. Report showed that",ter declined gradually in the control colonies. Report showed that,5.13,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"with diet-1, diet-2 and diet-3. However rate of all colony parameter declined gradually in the control colonies. Report showed that",ter declined gradually in the control colonies. Report showed that,none of the control colony survived in dearth period. From this,none of the control colony survived in dearth period. From this,0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
none of the control colony survived in dearth period. From this,none of the control colony survived in dearth period. From this,"study, it has been revealed that it is necessary to feed honey colonies with pollen substitute or pollen supplement during the scarce",nies with pollen substitute or pollen supplement during the scarce,5.15,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"study, it has been revealed that it is necessary to feed honey colonies with pollen substitute or pollen supplement during the scarce",nies with pollen substitute or pollen supplement during the scarce,period of the year to get the benefits of next honey flowing season,period of the year to get the beneﬁts of next honey ﬂowing season,0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
period of the year to get the benefits of next honey flowing season,period of the year to get the beneﬁts of next honey ﬂowing season,Supplemental diets were given on Apis mellifera colonies to check,Supplemental diets were given on Apis mellifera colonies to check,1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
Supplemental diets were given on Apis mellifera colonies to check,Supplemental diets were given on Apis mellifera colonies to check,"their effect on honey production Mahmood et al., 2013. Pollen,","their effect on honey production (Mahmood et al., 2013). Pollen,",0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"their effect on honey production Mahmood et al., 2013. Pollen,","their effect on honey production (Mahmood et al., 2013). Pollen,","soyabean, grams, maize, brewer’s yeast, and sugar was used to formulate four different combinations which were named as: Soybean",mulate four different combinations which were named as: Soybean,5.13,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"soyabean, grams, maize, brewer’s yeast, and sugar was used to formulate four different combinations which were named as: Soybean",mulate four different combinations which were named as: Soybean,"diet T 1 , Gram diet T 2 , Maize diet T 3  and Sugar only T 4 . After","diet (T1), Gram diet (T2), Maize diet (T3) and Sugar only (T4). After",1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"diet T 1 , Gram diet T 2 , Maize diet T 3  and Sugar only T 4 . After","diet (T1), Gram diet (T2), Maize diet (T3) and Sugar only (T4). After","treatments, in next honey flow season 21.3 kg, 24.4 kg, 19.3 kg and","treatments, in next honey ﬂow season 21.3 kg, 24.4 kg, 19.3 kg and",0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"treatments, in next honey flow season 21.3 kg, 24.4 kg, 19.3 kg and","treatments, in next honey ﬂow season 21.3 kg, 24.4 kg, 19.3 kg and","16 kg honey was extracted from the soyabean diet, gram diet,","16 kg honey was extracted from the soyabean diet, gram diet,",1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
"16 kg honey was extracted from the soyabean diet, gram diet,","16 kg honey was extracted from the soyabean diet, gram diet,",maize diet and sugar treated colonies respectively. Colonies treated,maize diet and sugar treated colonies respectively. Colonies treated,0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
maize diet and sugar treated colonies respectively. Colonies treated,maize diet and sugar treated colonies respectively. Colonies treated,with gram diet showed better performance in honey production,with gram diet showed better performance in honey production,1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
with gram diet showed better performance in honey production,with gram diet showed better performance in honey production,"than other treated colonies. Whereas, all the colonies treated with","than other treated colonies. Whereas, all the colonies treated with",0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"than other treated colonies. Whereas, all the colonies treated with","than other treated colonies. Whereas, all the colonies treated with",protein supplement diets proved superior over control colonies.,protein supplement diets proved superior over control colonies.,1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
protein supplement diets proved superior over control colonies.,protein supplement diets proved superior over control colonies.,Pande and Karnatak 2014 used germinated pulses as pollen,Pande and Karnatak (2014) used germinated pulses as pollen,0.98,11.74,0,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,0
Pande and Karnatak 2014 used germinated pulses as pollen,Pande and Karnatak (2014) used germinated pulses as pollen,substitute for pollen scarce period management of honeybee colonies. Different germinated pulses flour used for the formulation of,nies. Different germinated pulses ﬂour used for the formulation of,5.13,-11.74,0,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
substitute for pollen scarce period management of honeybee colonies. Different germinated pulses flour used for the formulation of,nies. Different germinated pulses ﬂour used for the formulation of,"four different diets viz. ger horse gram, ger chick pea, ger green","four different diet(s) viz. ger horse gram, ger chick pea, ger green",1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"four different diets viz. ger horse gram, ger chick pea, ger green","four different diet(s) viz. ger horse gram, ger chick pea, ger green","gram/ Mungbean, ger Pea. All pollen substitute diets affects the","gram/ Mungbean, ger Pea. All pollen substitute diets affects the",0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"gram/ Mungbean, ger Pea. All pollen substitute diets affects the","gram/ Mungbean, ger Pea. All pollen substitute diets affects the","colony attributes positively including foraging activity, brood area","colony attributes positively including foraging activity, brood area",1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"colony attributes positively including foraging activity, brood area","colony attributes positively including foraging activity, brood area",and honey stores. Colonies fed with germinated chickpea showed,and honey stores. Colonies fed with germinated chickpea showed,0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
and honey stores. Colonies fed with germinated chickpea showed,and honey stores. Colonies fed with germinated chickpea showed,significant increase in all parameters including honey store followed by colonies treated with ger green gram and ger horse gram,lowed by colonies treated with ger green gram and ger horse gram,5.13,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
significant increase in all parameters including honey store followed by colonies treated with ger green gram and ger horse gram,lowed by colonies treated with ger green gram and ger horse gram,respectively. All the desirable colony attributes were observed to,respectively. All the desirable colony attributes were observed to,1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
respectively. All the desirable colony attributes were observed to,respectively. All the desirable colony attributes were observed to,"be least in germinated Pea. However, all the colonies treated with","be least in germinated Pea. However, all the colonies treated with",0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"be least in germinated Pea. However, all the colonies treated with","be least in germinated Pea. However, all the colonies treated with",pollen substitute diets were found to be superior over control colonies. Kumar and Agrawal 2014 carried out a comparative study to,nies. Kumar and Agrawal (2014) carried out a comparative study to,5.13,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
pollen substitute diets were found to be superior over control colonies. Kumar and Agrawal 2014 carried out a comparative study to,nies. Kumar and Agrawal (2014) carried out a comparative study to,examine the performance of honeybee colonies fed with artificial,examine the performance of honeybee colonies fed with artiﬁcial,1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
examine the performance of honeybee colonies fed with artificial,examine the performance of honeybee colonies fed with artiﬁcial,diets in two different regions of India Gwalior and Panchkula.,diets in two different regions of India (Gwalior and Panchkula).,0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
diets in two different regions of India Gwalior and Panchkula.,diets in two different regions of India (Gwalior and Panchkula).,"Defatted soy flour, brewer’s yeast, parched gram, spirulina,","Defatted soy ﬂour, brewer’s yeast, parched gram, spirulina,",1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,1
"Defatted soy flour, brewer’s yeast, parched gram, spirulina,","Defatted soy ﬂour, brewer’s yeast, parched gram, spirulina,","skimmed milk powder, sugar, glucose, protein hydrolysate powder","skimmed milk powder, sugar, glucose, protein hydrolysate powder",0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"skimmed milk powder, sugar, glucose, protein hydrolysate powder","skimmed milk powder, sugar, glucose, protein hydrolysate powder",and natural pollen were used to develop six different combinations,and natural pollen were used to develop six different combinations,1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
and natural pollen were used to develop six different combinations,and natural pollen were used to develop six different combinations,of artificial diet. Trials of diet on colonies have been done during,of artiﬁcial diet. Trials of diet on colonies have been done during,0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
of artificial diet. Trials of diet on colonies have been done during,of artiﬁcial diet. Trials of diet on colonies have been done during,summer dearth period. Among all combinations Diet-3 Defatted,summer dearth period. Among all combinations Diet-3 (Defatted,1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
summer dearth period. Among all combinations Diet-3 Defatted,summer dearth period. Among all combinations Diet-3 (Defatted,"soy flour, brewer’s yeast, protein hydrolysate powder, sugar and","soy ﬂour, brewer’s yeast, protein hydrolysate powder, sugar and",1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"soy flour, brewer’s yeast, protein hydrolysate powder, sugar and","soy ﬂour, brewer’s yeast, protein hydrolysate powder, sugar and",glucose found to be best for artificial feeding of honeybees. Performance of all experimental colonies was found comparatively better,mance of all experimental colonies was found comparatively better,5.13,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
glucose found to be best for artificial feeding of honeybees. Performance of all experimental colonies was found comparatively better,mance of all experimental colonies was found comparatively better,"than control colonies. Sealed and unsealed brood, bee population","than control colonies. Sealed and unsealed brood, bee population",0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"than control colonies. Sealed and unsealed brood, bee population","than control colonies. Sealed and unsealed brood, bee population",and quantity of honey stores were found higher in the colonies,and quantity of honey stores were found higher in the colonies,1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
and quantity of honey stores were found higher in the colonies,and quantity of honey stores were found higher in the colonies,"fed formulated diet-3 in comparison to colonies fed with diet1, diet","fed formulated diet-3 in comparison to colonies fed with diet1, diet",0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"fed formulated diet-3 in comparison to colonies fed with diet1, diet","fed formulated diet-3 in comparison to colonies fed with diet1, diet","2, diet 4, diet 5 and diet 6. Impact of supplementary feeding on","2, diet 4, diet 5 and diet 6. Impact of supplementary feeding on",1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
"2, diet 4, diet 5 and diet 6. Impact of supplementary feeding on","2, diet 4, diet 5 and diet 6. Impact of supplementary feeding on",honey bee brood development and honey production was investigated by Gemeda 2014. Comparison of pea flour and sugar syrup,honey bee brood development and honey production was investi-,0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
honey bee brood development and honey production was investigated by Gemeda 2014. Comparison of pea flour and sugar syrup,honey bee brood development and honey production was investi-,as a supplementary feed of honey bees was done on two groups,as a supplementary feed of honey bees was done on two groups,5.13,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
as a supplementary feed of honey bees was done on two groups,as a supplementary feed of honey bees was done on two groups,seven colonies in each group. The results proved that pea flour,(seven colonies in each group). The results proved that pea ﬂour,1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
seven colonies in each group. The results proved that pea flour,(seven colonies in each group). The results proved that pea ﬂour,was better for overall colony growth and maintenance during,was better for overall colony growth and maintenance during,0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
was better for overall colony growth and maintenance during,was better for overall colony growth and maintenance during,dearth period and greater honey production. It was reported that,dearth period and greater honey production. It was reported that,1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
dearth period and greater honey production. It was reported that,dearth period and greater honey production. It was reported that,"after dearth period, in next honey flow season, honey produced","after dearth period, in next honey ﬂow season, honey produced",0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"after dearth period, in next honey flow season, honey produced","after dearth period, in next honey ﬂow season, honey produced",from colonies fed with pea flour was found to be comparatively,from colonies fed with pea ﬂour was found to be comparatively,1,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
from colonies fed with pea flour was found to be comparatively,from colonies fed with pea ﬂour was found to be comparatively,higher than honey produced from colonies fed on sugar syrup.,higher than honey produced from colonies fed on sugar syrup.,0.98,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
higher than honey produced from colonies fed on sugar syrup.,higher than honey produced from colonies fed on sugar syrup.,Wilde et al. 2014 carried out a study to test the effect of supplement food in spring season on development and productivity of,ment food in spring season on development and productivity of,5.13,0,1,0,0,8.08,8.08,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,1
