text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
"such as bond types into model development. In this section, we will compare the molecular saliency heatmap","such as bond types into model development. In this section, we will compare the molecular saliency heatmap",obtained by interpreting GAT-XGDP with and without edge features.,obtained by interpreting GAT-XGDP with and without edge features.,-0.13,0,1,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
obtained by interpreting GAT-XGDP with and without edge features.,obtained by interpreting GAT-XGDP with and without edge features.,Figure 3 presents the saliency maps generated by interpreting XGDP based on GAT and GATE. We observe,Figure 3 presents the saliency maps generated by interpreting XGDP based on GAT and GAT_E. We observe,-0.13,12,0,1,0,9,9,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3,3,0
Figure 3 presents the saliency maps generated by interpreting XGDP based on GAT and GATE. We observe,Figure 3 presents the saliency maps generated by interpreting XGDP based on GAT and GAT_E. We observe,"that when edge features are absent in GAT convolutions, the model is likely to assign inconsistent saliency scores","that when edge features are absent in GAT convolutions, the model is likely to assign inconsistent saliency scores",-0.13,-12,0,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"that when edge features are absent in GAT convolutions, the model is likely to assign inconsistent saliency scores","that when edge features are absent in GAT convolutions, the model is likely to assign inconsistent saliency scores","to atoms and bonds that are connected. Specifically, the case of atom with a high positive score and bond with a","to atoms and bonds that are connected. Specifically, the case of atom with a high positive score and bond with a",-0.13,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"to atoms and bonds that are connected. Specifically, the case of atom with a high positive score and bond with a","to atoms and bonds that are connected. Specifically, the case of atom with a high positive score and bond with a",low negative score attached to the atom happens regularly in GAT-based models. This phenomenon thus hinders,low negative score attached to the atom happens regularly in GAT-based models. This phenomenon thus hinders,-0.13,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
low negative score attached to the atom happens regularly in GAT-based models. This phenomenon thus hinders,low negative score attached to the atom happens regularly in GAT-based models. This phenomenon thus hinders,"the study of substructure importance, since attached atom and bond are assigned with highly contrary saliency","the study of substructure importance, since attached atom and bond are assigned with highly contrary saliency",-0.13,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"the study of substructure importance, since attached atom and bond are assigned with highly contrary saliency","the study of substructure importance, since attached atom and bond are assigned with highly contrary saliency","scores. However, this problem is overcomed by GATE-based XGDP which incorporates edge features in model","scores. However, this problem is overcomed by GAT_E-based XGDP which incorporates edge features in model",-0.13,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"scores. However, this problem is overcomed by GATE-based XGDP which incorporates edge features in model","scores. However, this problem is overcomed by GAT_E-based XGDP which incorporates edge features in model","training. In the right column of Fig. 3, the significant red and insignificant blue structures are separated","training. In the right column of Fig. 3, the significant (red) and insignificant (blue) structures are separated",-0.13,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"training. In the right column of Fig. 3, the significant red and insignificant blue structures are separated","training. In the right column of Fig. 3, the significant (red) and insignificant (blue) structures are separated","clearly instead of mixed with each other. Therefore, we conclude that edge features are essential for the model to","clearly instead of mixed with each other. Therefore, we conclude that edge features are essential for the model to",-0.13,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"clearly instead of mixed with each other. Therefore, we conclude that edge features are essential for the model to","clearly instead of mixed with each other. Therefore, we conclude that edge features are essential for the model to",correctly identify salient structures in molecules. The model decoding experiments in the following sections will,correctly identify salient structures in molecules. The model decoding experiments in the following sections will,-0.13,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
correctly identify salient structures in molecules. The model decoding experiments in the following sections will,correctly identify salient structures in molecules. The model decoding experiments in the following sections will,all be conducted on XGDP-GATE model developed in the rediscovery test.,all be conducted on XGDP-GAT_E model developed in the rediscovery test.,-0.13,0,1,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
all be conducted on XGDP-GATE model developed in the rediscovery test.,all be conducted on XGDP-GAT_E model developed in the rediscovery test.,Chemical structure investigation,Chemical structure investigation,0.43,0,1,1,0,9,10,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,3,3,0
Chemical structure investigation,Chemical structure investigation,"In this section, we took three drugs, i.e., Afatinib, Imatinib and Sunitinib, as examples to illustrate XGDP’s","In this section, we took three drugs, i.e., Afatinib, Imatinib and Sunitinib, as examples to illustrate XGDP’s",-0.08,0,1,0,0,10,9,-1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,3,3,0
"In this section, we took three drugs, i.e., Afatinib, Imatinib and Sunitinib, as examples to illustrate XGDP’s","In this section, we took three drugs, i.e., Afatinib, Imatinib and Sunitinib, as examples to illustrate XGDP’s",capability of capturing salient substructures in drug reactions. We show the saliency heatmap of each drug,capability of capturing salient substructures in drug reactions. We show the saliency heatmap of each drug,-0.13,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
capability of capturing salient substructures in drug reactions. We show the saliency heatmap of each drug,capability of capturing salient substructures in drug reactions. We show the saliency heatmap of each drug,"and its binding mode with the protein target from the Protein Data Bank PDB 54 . For a clearer illustration,","and its binding mode with the protein target from the Protein Data Bank (PDB)54. For a clearer illustration,",-0.13,0,1,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"and its binding mode with the protein target from the Protein Data Bank PDB 54 . For a clearer illustration,","and its binding mode with the protein target from the Protein Data Bank (PDB)54. For a clearer illustration,",we leveraged the Extended Functional Groups EFG algorithm 55 to identify the common functional groups in,we leveraged the Extended Functional Groups (EFG) algorithm55 to identify the common functional groups in,-0.13,0,1,1,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
we leveraged the Extended Functional Groups EFG algorithm 55 to identify the common functional groups in,we leveraged the Extended Functional Groups (EFG) algorithm55 to identify the common functional groups in,"our dataset, and calculated the average of the saliency score of each atom in the functional group to present the","our dataset, and calculated the average of the saliency score of each atom in the functional group to present the",-0.13,0,1,1,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"our dataset, and calculated the average of the saliency score of each atom in the functional group to present the","our dataset, and calculated the average of the saliency score of each atom in the functional group to present the","importance of each functional group in the drug molecules. In the illustrations of drug protein binding mode,","importance of each functional group in the drug molecules. In the illustrations of drug protein binding mode,",-0.13,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"importance of each functional group in the drug molecules. In the illustrations of drug protein binding mode,","importance of each functional group in the drug molecules. In the illustrations of drug protein binding mode,",we show the contacts between drug molecule and its surroundings <5Å.,we show the contacts between drug molecule and its surroundings (<5Å).,-0.13,0,1,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
we show the contacts between drug molecule and its surroundings <5Å.,we show the contacts between drug molecule and its surroundings (<5Å).,"Afatinib is a famous EGFR inhibitor. According to 56, the acrylamide group in Afatinib is important for its","Afatinib is a famous EGFR inhibitor. According to56, the acrylamide group in Afatinib is important for its",-0.13,12,0,1,1,9,9,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3,3,0
"Afatinib is a famous EGFR inhibitor. According to 56, the acrylamide group in Afatinib is important for its","Afatinib is a famous EGFR inhibitor. According to56, the acrylamide group in Afatinib is important for its","inhibitation to kinanse activity of the ErbB family of proteins. As shown in Fig. 4, this functional group and","inhibitation to kinanse activity of the ErbB family of proteins. As shown in Fig. 4, this functional group and",-0.13,-12,0,1,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"inhibitation to kinanse activity of the ErbB family of proteins. As shown in Fig. 4, this functional group and","inhibitation to kinanse activity of the ErbB family of proteins. As shown in Fig. 4, this functional group and","other binding sites of Afatinib are successfully identified by our model. Imatinib is a DDR1 inhibitor. In Fig. 5,","other binding sites of Afatinib are successfully identified by our model. Imatinib is a DDR1 inhibitor. In Fig. 5,",-0.13,0,1,1,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"other binding sites of Afatinib are successfully identified by our model. Imatinib is a DDR1 inhibitor. In Fig. 5,","other binding sites of Afatinib are successfully identified by our model. Imatinib is a DDR1 inhibitor. In Fig. 5,","important binding sites, corresponding to the crystal structure of the DDR1 kinanse in complex with Imatinib 57,","important binding sites, corresponding to the crystal structure of the DDR1 kinanse in complex with Imatinib57,",-0.13,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"important binding sites, corresponding to the crystal structure of the DDR1 kinanse in complex with Imatinib 57,","important binding sites, corresponding to the crystal structure of the DDR1 kinanse in complex with Imatinib57,","such as the aminopyrimidine group, are assigned with a relatively high saliency score  > 0 . 9 . Sunitinib is a","such as the aminopyrimidine group, are assigned with a relatively high saliency score (> 0.9). Sunitinib is a",-0.13,0,1,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"such as the aminopyrimidine group, are assigned with a relatively high saliency score  > 0 . 9 . Sunitinib is a","such as the aminopyrimidine group, are assigned with a relatively high saliency score (> 0.9). Sunitinib is a","potent PDGFR inhibitor 58 . In the crystal structure of PDGFR in complex with Sunitinib 6JOK, the bindinghttps://doi.org/10.2210/pdb6JOK/pdb","potent PDGFR inhibitor58. In the crystal structure of PDGFR in complex with Sunitinib (6JOK), the binding",-0.13,0,1,1,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"potent PDGFR inhibitor 58 . In the crystal structure of PDGFR in complex with Sunitinib 6JOK, the bindinghttps://doi.org/10.2210/pdb6JOK/pdb","potent PDGFR inhibitor58. In the crystal structure of PDGFR in complex with Sunitinib (6JOK), the binding",sites have been remarkably identified by our model as shown in Fig.,sites have been remarkably identified by our model as shown in Fig. 6.,-0.13,0,1,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
sites have been remarkably identified by our model as shown in Fig.,sites have been remarkably identified by our model as shown in Fig. 6.,Biomarker and pathway analysis,Biomarker and pathway analysis,0.43,0,1,1,0,9,10,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,3,3,0
Biomarker and pathway analysis,Biomarker and pathway analysis,Table 4 presents the top genes ranking < 200 in 956 genes identified by XGDP that are recorded to have,Table 4 presents the top genes (ranking < 200 in 956 genes) identified by XGDP that are recorded to have,-0.08,0,1,0,0,10,9,-1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,3,3,0
Table 4 presents the top genes ranking < 200 in 956 genes identified by XGDP that are recorded to have,Table 4 presents the top genes (ranking < 200 in 956 genes) identified by XGDP that are recorded to have,"interactions with the corresponding drugs in the drug-gene interaction database 59 . Particularly, ERBB3 and","interactions with the corresponding drugs in the drug-gene interaction database59. Particularly, ERBB3 and",-0.13,0,1,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"interactions with the corresponding drugs in the drug-gene interaction database 59 . Particularly, ERBB3 and","interactions with the corresponding drugs in the drug-gene interaction database59. Particularly, ERBB3 and","EGFR are ranked 60 and 78, respectively, out of 956 genes for Afatinib, DDR1 is ranked 16 for Imatinib, and","EGFR are ranked 60 and 78, respectively, out of 956 genes for Afatinib, DDR1 is ranked 16 for Imatinib, and",-0.13,0,1,1,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
"EGFR are ranked 60 and 78, respectively, out of 956 genes for Afatinib, DDR1 is ranked 16 for Imatinib, and","EGFR are ranked 60 and 78, respectively, out of 956 genes for Afatinib, DDR1 is ranked 16 for Imatinib, and","PDGFA is ranked 113 for Sunitinib. Their specific interactions can be viewed in Figs. 3, 4, and 5.","PDGFA is ranked 113 for Sunitinib. Their specific interactions can be viewed in Figs. 3, 4, and 5.",-0.13,0,1,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
"PDGFA is ranked 113 for Sunitinib. Their specific interactions can be viewed in Figs. 3, 4, and 5.","PDGFA is ranked 113 for Sunitinib. Their specific interactions can be viewed in Figs. 3, 4, and 5.","Moreover, we perform Gene Set Enrichment Analysis GSEA 60 with GSEApy 61 using the attributed saliency","Moreover, we perform Gene Set Enrichment Analysis (GSEA)60 with GSEApy61 using the attributed saliency",-0.13,12,0,1,1,9,9,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3,3,0
"Moreover, we perform Gene Set Enrichment Analysis GSEA 60 with GSEApy 61 using the attributed saliency","Moreover, we perform Gene Set Enrichment Analysis (GSEA)60 with GSEApy61 using the attributed saliency",scores. The top 5 enriched terms for each of the example drugs are shown in Table 5 together with their enrichment,scores. The top 5 enriched terms for each of the example drugs are shown in Table 5 together with their enrichment,-0.13,-12,0,1,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
scores. The top 5 enriched terms for each of the example drugs are shown in Table 5 together with their enrichment,scores. The top 5 enriched terms for each of the example drugs are shown in Table 5 together with their enrichment,scores ES and normalized enrichment scores NES. The identified pathways are well associated with cancer,scores (ES) and normalized enrichment scores (NES). The identified pathways are well associated with cancer,-0.13,0,1,1,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
scores ES and normalized enrichment scores NES. The identified pathways are well associated with cancer,scores (ES) and normalized enrichment scores (NES). The identified pathways are well associated with cancer,"metastasis and progression. Specifically, epithelial-to-mesenchymal transition EMT, which is one of the top","metastasis and progression. Specifically, epithelial-to-mesenchymal transition (EMT), which is one of the top",-0.13,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"metastasis and progression. Specifically, epithelial-to-mesenchymal transition EMT, which is one of the top","metastasis and progression. Specifically, epithelial-to-mesenchymal transition (EMT), which is one of the top","enriched pathway for all drugs, is responsible for induction of cancer stem cells and immune escape during","enriched pathway for all drugs, is responsible for induction of cancer stem cells and immune escape during",-0.13,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"enriched pathway for all drugs, is responsible for induction of cancer stem cells and immune escape during","enriched pathway for all drugs, is responsible for induction of cancer stem cells and immune escape during",cancer progression in various cancers such as head and neck squamous-cell carcinoma HNSC. Upregulation,cancer progression in various cancers such as head and neck squamous-cell carcinoma (HNSC). Upregulation,-0.13,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
cancer progression in various cancers such as head and neck squamous-cell carcinoma HNSC. Upregulation,cancer progression in various cancers such as head and neck squamous-cell carcinoma (HNSC). Upregulation,"of KRAS signaling, which is usually the second most enriched pathway, is also found to be associated with a","of KRAS signaling, which is usually the second most enriched pathway, is also found to be associated with a",-0.13,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"of KRAS signaling, which is usually the second most enriched pathway, is also found to be associated with a","of KRAS signaling, which is usually the second most enriched pathway, is also found to be associated with a","number of types of cancers such as breast cancer and pancreatic cancer. Therefore, we claim that the proposed","number of types of cancers such as breast cancer and pancreatic cancer. Therefore, we claim that the proposed",-0.13,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"number of types of cancers such as breast cancer and pancreatic cancer. Therefore, we claim that the proposed","number of types of cancers such as breast cancer and pancreatic cancer. Therefore, we claim that the proposed",method has the capability of capturing drug reaction mechanism and thus generating trustworthy prediction of,method has the capability of capturing drug reaction mechanism and thus generating trustworthy prediction of,-0.13,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
method has the capability of capturing drug reaction mechanism and thus generating trustworthy prediction of,method has the capability of capturing drug reaction mechanism and thus generating trustworthy prediction of,drug responses.,drug responses.,-0.13,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
drug responses.,drug responses.,Scientific Reports 2025 15:179 https://doi.org/10.1038/s41598-024-83090-3 10,| https://doi.org/10.1038/s41598-024-83090-3,1.57,69.94,0,0,1,9,8,-1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3,3,0
"Fig. 6 .  a  Saliency map of Sunitinib,  b  binding mode of Sunitinib with PDGFRA.","Fig. 6.  (a) Saliency map of Sunitinib, (b) binding mode of Sunitinib with PDGFRA.",Drug Gene Rank Saliency score,Saliency score,12.68,93.64,0,0,1,9,7,-2,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,4,4,0
Drug Gene Rank Saliency score,Saliency score,Afatinib ERBB3 60 0.29,Afatinib,0.94,-90.5,0,1,0,7,7,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
Afatinib ERBB3 60 0.29,Afatinib,Afatinib EGFR 78 0.26,Afatinib,1,0,1,0,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
Afatinib EGFR 78 0.26,Afatinib,Afatinib ERBB2 108 0.23,Afatinib,1,0,1,0,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
Afatinib ERBB2 108 0.23,Afatinib,Imatinib MYC 2 0.85,Imatinib,1,0,1,0,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
Imatinib MYC 2 0.85,Imatinib,Imatinib SFN 10 0.64,Imatinib,1,0,1,0,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
Imatinib SFN 10 0.64,Imatinib,Imatinib DDR1 16 0.56,Imatinib,1,0,1,0,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
Imatinib DDR1 16 0.56,Imatinib,Imatinib CDKN2A 23 0.54,Imatinib,1,0,1,0,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
Imatinib CDKN2A 23 0.54,Imatinib,Imatinib EGFR 31 0.47,Imatinib,1,0,1,0,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
Imatinib EGFR 31 0.47,Imatinib,Imatinib IKZF1 93 0.28,Imatinib,1,0,1,0,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
Imatinib IKZF1 93 0.28,Imatinib,Imatinib SMAD3 166 0.22,Imatinib,1,0,1,0,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
Imatinib SMAD3 166 0.22,Imatinib,Sunitinib NOS3 7 0.7,Sunitinib,1,0,1,0,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
Sunitinib NOS3 7 0.7,Sunitinib,Sunitinib EGFR 19 0.51,Sunitinib,1,0,1,0,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
Sunitinib EGFR 19 0.51,Sunitinib,Sunitinib FGFR2 47 0.36,Sunitinib,1,0,1,0,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
Sunitinib FGFR2 47 0.36,Sunitinib,Sunitinib HMOX1 76 0.3,Sunitinib,1,0,1,0,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
Sunitinib HMOX1 76 0.3,Sunitinib,Sunitinib PDGFA 113 0.27,Sunitinib,1,0,1,0,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
Sunitinib PDGFA 113 0.27,Sunitinib,Sunitinib ERBB2 198 0.19,Sunitinib,0.95,0,1,0,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
Sunitinib ERBB2 198 0.19,Sunitinib,"Table 4 . Top salient genes identified by XGDP when predicting drug responses for Dasatinib, Erlotinib and","Table 4.  Top salient genes identified by XGDP when predicting drug responses for Dasatinib, Erlotinib and",3.98,-3.14,1,0,0,7,9,2,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,4,4,0
"Table 4 . Top salient genes identified by XGDP when predicting drug responses for Dasatinib, Erlotinib and","Table 4.  Top salient genes identified by XGDP when predicting drug responses for Dasatinib, Erlotinib and",Ponatinib.,Ponatinib.,-0.48,0,1,0,0,9,9,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
Ponatinib.,Ponatinib.,Drug Term ES NES,Drug,-96.89,3.14,1,0,0,9,7,-2,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,4,4,1
Drug Term ES NES,Drug,HALLMARKKRASSIGNALINGUP 356.8 0.7,HALLMARK_KRAS_SIGNALING_UP,110.51,32.93,0,0,0,7,7,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
HALLMARKKRASSIGNALINGUP 356.8 0.7,HALLMARK_KRAS_SIGNALING_UP,HALLMARKEPITHELIALMESENCHYMALTRANSITION 350.5 0.68,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1,0,1,0,1,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
HALLMARKEPITHELIALMESENCHYMALTRANSITION 350.5 0.68,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,Afatinib,Afatinib,1,-32.92,0,1,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
Afatinib,Afatinib,Imatinib,Imatinib,20.79,0,1,0,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
Imatinib,Imatinib,Sunitinib,Sunitinib,20.74,0,1,0,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
Sunitinib,Sunitinib,HALLMARKINFLAMMATORYRESPONSE 316.08 0.62,HALLMARK_INFLAMMATORY_RESPONSE,-53.37,32.92,0,0,1,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
HALLMARKINFLAMMATORYRESPONSE 316.08 0.62,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARKALLOGRAFTREJECTION 268.76 0.52,HALLMARK_ALLOGRAFT_REJECTION,1,0,1,1,1,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
HALLMARKALLOGRAFTREJECTION 268.76 0.52,HALLMARK_ALLOGRAFT_REJECTION,HALLMARKAPICALJUNCTION 268.5 0.52,HALLMARK_APICAL_JUNCTION,1,0,1,1,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
HALLMARKAPICALJUNCTION 268.5 0.52,HALLMARK_APICAL_JUNCTION,HALLMARKEPITHELIALMESENCHYMALTRANSITION 343.83 0.73,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1,0,1,0,1,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
HALLMARKEPITHELIALMESENCHYMALTRANSITION 343.83 0.73,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARKKRASSIGNALINGUP 298.37 0.63,HALLMARK_KRAS_SIGNALING_UP,1,0,1,1,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
HALLMARKKRASSIGNALINGUP 298.37 0.63,HALLMARK_KRAS_SIGNALING_UP,HALLMARKAPICALJUNCTION 289.58 0.62,HALLMARK_APICAL_JUNCTION,1,0,1,0,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
HALLMARKAPICALJUNCTION 289.58 0.62,HALLMARK_APICAL_JUNCTION,HALLMARKMYOGENESIS 282.84 0.6,HALLMARK_MYOGENESIS,1,0,1,0,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
HALLMARKMYOGENESIS 282.84 0.6,HALLMARK_MYOGENESIS,HALLMARKTNFASIGNALINGVIANFKB 280.9 0.6,HALLMARK_TNFA_SIGNALING_VIA_NFKB,1,0,1,0,1,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
HALLMARKTNFASIGNALINGVIANFKB 280.9 0.6,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARKEPITHELIALMESENCHYMALTRANSITION 345.81 0.73,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1,0,1,1,1,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
HALLMARKEPITHELIALMESENCHYMALTRANSITION 345.81 0.73,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARKKRASSIGNALINGUP 307.34 0.65,HALLMARK_KRAS_SIGNALING_UP,1,0,1,1,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
HALLMARKKRASSIGNALINGUP 307.34 0.65,HALLMARK_KRAS_SIGNALING_UP,HALLMARKAPICALJUNCTION 290.69 0.61,HALLMARK_APICAL_JUNCTION,1,0,1,0,0,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
HALLMARKAPICALJUNCTION 290.69 0.61,HALLMARK_APICAL_JUNCTION,HALLMARKTNFASIGNALINGVIANFKB 277.54 0.59,HALLMARK_TNFA_SIGNALING_VIA_NFKB,1,0,1,0,1,7,7,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,4,4,1
