text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
"polyphenols, vitamin C, and pH of the diets were previously analyzed  17 . Test A is the","polyphenols, vitamin C, and pH) of the diets were previously analyzed [17]. Test A is the","diet we initially developed. Diet 1, Diet 2, Diet 3, and Diet 4 are upgraded versions from Test","diet we initially developed. Diet 1, Diet 2, Diet 3, and Diet 4 are upgraded versions from Test",1,0.3,1,1,0,9.99,9.86,-0.13,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"diet we initially developed. Diet 1, Diet 2, Diet 3, and Diet 4 are upgraded versions from Test","diet we initially developed. Diet 1, Diet 2, Diet 3, and Diet 4 are upgraded versions from Test","A, adding some ingredients. The detailed components and concentrations of each diet are","A, adding some ingredients. The detailed components and concentrations of each diet are",1,-0.39,1,0,0,9.86,9.95,0.09,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
"A, adding some ingredients. The detailed components and concentrations of each diet are","A, adding some ingredients. The detailed components and concentrations of each diet are","listed in Table 1. To enhance the nutritional quality of Test A, we incorporated four distinct","listed in Table 1. To enhance the nutritional quality of Test A, we incorporated four distinct",1,0.39,1,0,0,9.95,9.88,-0.07,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"listed in Table 1. To enhance the nutritional quality of Test A, we incorporated four distinct","listed in Table 1. To enhance the nutritional quality of Test A, we incorporated four distinct","functional additives: soytide CJ Global Food and Bio Company, Seoul, Korea, apple","functional additives: soytide (CJ Global Food and Bio Company, Seoul, Korea), apple",1,0,1,0,0,9.88,10.06,0.18,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"functional additives: soytide CJ Global Food and Bio Company, Seoul, Korea, apple","functional additives: soytide (CJ Global Food and Bio Company, Seoul, Korea), apple","juice Jaan Company, Dubai, United Arab Emirates, chlorella powder Cheonil Herbal","juice (Jaan Company, Dubai, United Arab Emirates), chlorella powder (Cheonil Herbal",1,0,1,0,0,10.06,10.06,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"juice Jaan Company, Dubai, United Arab Emirates, chlorella powder Cheonil Herbal","juice (Jaan Company, Dubai, United Arab Emirates), chlorella powder (Cheonil Herbal","Medicine, and mint powder based on personal communications. In Diet 1, soytide","Medicine), and mint powder (based on personal communications). In Diet 1, soytide",1,0,1,0,0,10.06,10.06,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
"Medicine, and mint powder based on personal communications. In Diet 1, soytide","Medicine), and mint powder (based on personal communications). In Diet 1, soytide",was incorporated as a functional additive because it is characterized by a high protein,was incorporated as a functional additive because it is characterized by a high protein,1,-0.42,1,0,0,10.06,10.06,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
was incorporated as a functional additive because it is characterized by a high protein,was incorporated as a functional additive because it is characterized by a high protein,"content and low antinutritional and allergenic properties, facilitating development and","content and low antinutritional and allergenic properties, facilitating development and",1,0.42,1,0,0,10.06,10.06,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"content and low antinutritional and allergenic properties, facilitating development and","content and low antinutritional and allergenic properties, facilitating development and","nutrient utilization  17, 20 . Diet 2 included apple juice as a functional component due","nutrient utilization [17,20]. Diet 2 included apple juice as a functional component due",1,0,1,0,0,10.06,10.06,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"nutrient utilization  17, 20 . Diet 2 included apple juice as a functional component due","nutrient utilization [17,20]. Diet 2 included apple juice as a functional component due","to its association with extended longevity in adult codling moths, Cydia pomonella  21 .","to its association with extended longevity in adult codling moths, Cydia pomonella [21].",1,0,1,0,1,10.06,10.06,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"to its association with extended longevity in adult codling moths, Cydia pomonella  21 .","to its association with extended longevity in adult codling moths, Cydia pomonella [21].",Chlorella powder was introduced into Diet 3 as a functional supplement and is known to,Chlorella powder was introduced into Diet 3 as a functional supplement and is known to,1,0,1,1,0,10.06,9.98,-0.08,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3,3,1
Chlorella powder was introduced into Diet 3 as a functional supplement and is known to,Chlorella powder was introduced into Diet 3 as a functional supplement and is known to,influence colony formation and metabolism in honey bees by enhancing fat deposition and,influence colony formation and metabolism in honey bees by enhancing fat deposition and,1,0,1,0,0,9.98,9.87,-0.11,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
influence colony formation and metabolism in honey bees by enhancing fat deposition and,influence colony formation and metabolism in honey bees by enhancing fat deposition and,"Vg transcript levels  22 . For Diet 4, mint powder was included as a functional additive","Vg transcript levels [22]. For Diet 4, mint powder was included as a functional additive",0.97,-0.72,1,0,0,9.87,10.06,0.19,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,3,3,1
"Vg transcript levels  22 . For Diet 4, mint powder was included as a functional additive","Vg transcript levels [22]. For Diet 4, mint powder was included as a functional additive","because of honey bees’ preference for mint, which can affect their body weight and has","because of honey bees’ preference for mint, which can affect their body weight and has",1.08,0.72,1,0,0,10.06,10.06,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"because of honey bees’ preference for mint, which can affect their body weight and has","because of honey bees’ preference for mint, which can affect their body weight and has",been observed to increase weight in broilers fed a peppermint-supplemented diet 23.,been observed to increase weight in broilers fed a peppermint-supplemented diet [23].,1,0,1,0,0,10.06,9.96,-0.1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
been observed to increase weight in broilers fed a peppermint-supplemented diet 23.,been observed to increase weight in broilers fed a peppermint-supplemented diet [23].,Table 1. Composition of pollen substitute diets with constant ingredients %.,Table 1. Composition of pollen substitute diets with constant ingredients (%).,5.97,-0.3,1,0,0,9.96,8.97,-1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,3,3,0
Table 1. Composition of pollen substitute diets with constant ingredients %.,Table 1. Composition of pollen substitute diets with constant ingredients (%).,Brewer’s yeast 39.69 39.69 39.69 39.69 39.69,Brewer’s yeast,11.5,-79.85,0,0,0,8.97,8.97,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,3,3,0
Brewer’s yeast 39.69 39.69 39.69 39.69 39.69,Brewer’s yeast,Defatted soybean powder 2.21    - 2.21 2.21 2.21,Defatted soybean powder,4.97,-22.18,0,0,0,8.97,8.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
Defatted soybean powder 2.21    - 2.21 2.21 2.21,Defatted soybean powder,Boiled water 15.16 5.16 7.16 5.16 5.16,Boiled water,4.97,26.1,0,0,0,8.97,8.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
Boiled water 15.16 5.16 7.16 5.16 5.16,Boiled water,Canola oil 1.01 1.01 1.01 1.01 1.01,Canola oil,0.77,4.96,1,0,0,8.97,8.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
Canola oil 1.01 1.01 1.01 1.01 1.01,Canola oil,Cellulose 0.88 0.88 0.88 0.88 0.88,Cellulose,0.77,1.76,1,0,0,8.97,8.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
Cellulose 0.88 0.88 0.88 0.88 0.88,Cellulose,Wheat bran powder 0.88 0.88 0.88 0.88 0.88,Wheat bran powder,0.77,-21.39,0,0,0,8.97,8.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
Wheat bran powder 0.88 0.88 0.88 0.88 0.88,Wheat bran powder,Multiple vitamins 0.44 0.44 0.44 0.44 0.44,Multiple vitamins,0.77,4.23,1,0,0,8.97,8.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
Multiple vitamins 0.44 0.44 0.44 0.44 0.44,Multiple vitamins,L-methionine 0.10 0.10 0.10 0.10 0.10,L-methionine,0.77,8.76,0,0,0,8.97,8.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
L-methionine 0.10 0.10 0.10 0.10 0.10,L-methionine,Citric acid 1.85 1.85 1.85 1.85 1.85,Citric acid,4.97,6.42,0,0,0,8.97,8.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
Citric acid 1.85 1.85 1.85 1.85 1.85,Citric acid,Tangerine juice       - 10.00 4.00 10.00 10.00,Tangerine juice,9.17,-9.57,0,0,0,8.97,8.97,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
Tangerine juice       - 10.00 4.00 10.00 10.00,Tangerine juice,"IMP means inosine-5 ′ -monophosphate, and GMP means guanosine-5 ′ -monophosphate.","IMP means inosine-5′-monophosphate, and GMP means guanosine-5′-monophosphate.",19.44,81.05,0,0,0,8.97,7.97,-1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,0
"IMP means inosine-5 ′ -monophosphate, and GMP means guanosine-5 ′ -monophosphate.","IMP means inosine-5′-monophosphate, and GMP means guanosine-5′-monophosphate.","The field experiment was conducted with twenty-four honey bee colonies in Gangneung, Republic of Korea, from 9 February to 12 April 2022 Figure 1. Each experiment was","ung, Republic of Korea, from 9 February to 12 April 2022 (Figure 1). Each experiment was",11.46,0,1,0,1,7.97,9.94,1.97,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3,3,1
"The field experiment was conducted with twenty-four honey bee colonies in Gangneung, Republic of Korea, from 9 February to 12 April 2022 Figure 1. Each experiment was","ung, Republic of Korea, from 9 February to 12 April 2022 (Figure 1). Each experiment was","conducted with three replications. Five artificial diets Test A, Diet 1, Diet 2, Diet 3, and Diet","conducted with three replications. Five artificial diets (Test A, Diet 1, Diet 2, Diet 3, and Diet",1,0,1,1,0,9.94,9.86,-0.08,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"conducted with three replications. Five artificial diets Test A, Diet 1, Diet 2, Diet 3, and Diet","conducted with three replications. Five artificial diets (Test A, Diet 1, Diet 2, Diet 3, and Diet","4 were tested and a commercial diet, Megabee Castle Dome Solutions, Helena, AR, USA,","4) were tested and a commercial diet, Megabee (Castle Dome Solutions, Helena, AR, USA),",1,0,1,0,0,9.86,9.89,0.03,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
"4 were tested and a commercial diet, Megabee Castle Dome Solutions, Helena, AR, USA,","4) were tested and a commercial diet, Megabee (Castle Dome Solutions, Helena, AR, USA),","which is a blend of plant-based proteins devoid of pollen, widely employed by beekeepers","which is a blend of plant-based proteins devoid of pollen, widely employed by beekeepers",1,-0.42,1,0,0,9.89,9.89,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"which is a blend of plant-based proteins devoid of pollen, widely employed by beekeepers","which is a blend of plant-based proteins devoid of pollen, widely employed by beekeepers","in the U.S., served as the positive control  9 . Additionally, natural conditions in which no","in the U.S., served as the positive control [9]. Additionally, natural conditions in which no",1,0.42,1,0,1,9.89,9.94,0.05,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"in the U.S., served as the positive control  9 . Additionally, natural conditions in which no","in the U.S., served as the positive control [9]. Additionally, natural conditions in which no",protein was added to the diet were used as a negative control. Approximately 1200 g of,protein was added to the diet were used as a negative control. Approximately 1200 g of,1,-0.3,1,1,0,9.94,10.06,0.12,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"diet was used to assess the influence of the diet on the honey bee population, capped brood","diet was used to assess the influence of the diet on the honey bee population, capped brood","area, colony weight, diet consumption, diet preference, honey bee weight, Vg, and deformed","area, colony weight, diet consumption, diet preference, honey bee weight, Vg, and deformed",1,0,1,0,1,9.86,9.86,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"area, colony weight, diet consumption, diet preference, honey bee weight, Vg, and deformed","area, colony weight, diet consumption, diet preference, honey bee weight, Vg, and deformed",wing virus  DWV  gene expression levels over 63 days.,wing virus (DWV) gene expression levels over 63 days.,0.97,0,1,1,0,9.86,9.96,0.1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,4,4,1
wing virus  DWV  gene expression levels over 63 days.,wing virus (DWV) gene expression levels over 63 days.,"Figure 1. Schematic overview of the experimental design. In the preference test, the name of each","Figure 1. Schematic overview of the experimental design. In the preference test, the name of each",149.63,0,1,0,0,9.96,9.06,-0.91,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,4,4,0
"Figure 1. Schematic overview of the experimental design. In the preference test, the name of each","Figure 1. Schematic overview of the experimental design. In the preference test, the name of each","diet corresponds to the same color, indicating the same diet. For instance, the red-colored square","diet corresponds to the same color, indicating the same diet. For instance, the red-colored square",1.54,0,1,0,0,9.06,9.06,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"diet corresponds to the same color, indicating the same diet. For instance, the red-colored square","diet corresponds to the same color, indicating the same diet. For instance, the red-colored square",signifies Test A.,signifies Test A.,1.48,0,1,0,0,9.06,8.97,-0.09,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
signifies Test A.,signifies Test A.,2.2. Consumption,2.2. Consumption,4.04,0,1,0,0,8.97,9.96,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,4,4,0
2.2. Consumption,2.2. Consumption,Approximately 1200 g of one diet was applied to the upper side of each colony. Three,Approximately 1200 g of one diet was applied to the upper side of each colony. Three,2.23,21.26,0,0,0,9.96,9.9,-0.06,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,4,4,0
Approximately 1200 g of one diet was applied to the upper side of each colony. Three,Approximately 1200 g of one diet was applied to the upper side of each colony. Three,replications were conducted for each diet. The quantity of supplemental diet consumed,replications were conducted for each diet. The quantity of supplemental diet consumed,1,-21.26,0,0,0,9.9,10.06,0.16,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
replications were conducted for each diet. The quantity of supplemental diet consumed,replications were conducted for each diet. The quantity of supplemental diet consumed,was determined by calculating the difference between the initial weight of the supplemental diet and the weight of the diet that remained g per colony consumption = initial,tal diet and the weight of the diet that remained (g per colony) (consumption = initial,5.81,0,1,0,0,10.06,10.06,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
was determined by calculating the difference between the initial weight of the supplemental diet and the weight of the diet that remained g per colony consumption = initial,tal diet and the weight of the diet that remained (g per colony) (consumption = initial,"diet weight, − ; final, diet, weight, Consumption was measured at three different times","diet weight, −; final, diet, weight, Consumption was measured at three different times",1,0,1,0,0,10.06,10.06,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"diet weight, − ; final, diet, weight, Consumption was measured at three different times","diet weight, −; final, diet, weight, Consumption was measured at three different times","21 February, 7 March, and 22 March 2022 during the entire experiment.","(21 February, 7 March, and 22 March 2022) during the entire experiment.",1,-0.33,1,0,1,10.06,9.96,-0.1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
"21 February, 7 March, and 22 March 2022 during the entire experiment.","(21 February, 7 March, and 22 March 2022) during the entire experiment.",2.3. Preference,2.3. Preference,4.75,0.33,1,1,0,9.96,9.96,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,4,4,0
2.3. Preference,2.3. Preference,A 400 g portion of each diet was wrapped in vinyl and labeled individually.,A 400 g portion of each diet was wrapped in vinyl and labeled individually.,2.22,21.14,0,0,0,9.96,10.06,0.1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,4,4,0
A 400 g portion of each diet was wrapped in vinyl and labeled individually.,A 400 g portion of each diet was wrapped in vinyl and labeled individually.,The six prepared diets were placed on the upper side of the frames in each colony for a duration,The six prepared diets were placed on the upper side of the frames in each colony for a duration,1,-21.44,0,0,0,10.06,9.96,-0.1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,1
The six prepared diets were placed on the upper side of the frames in each colony for a duration,The six prepared diets were placed on the upper side of the frames in each colony for a duration,"of 16 days from 18 February to 2 March in random order. The same calculation method, as","of 16 days (from 18 February to 2 March) in random order. The same calculation method, as",1,0.31,1,0,0,9.96,10.06,0.1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"of 16 days from 18 February to 2 March in random order. The same calculation method, as","of 16 days (from 18 February to 2 March) in random order. The same calculation method, as","described in Section 2.2, was applied every three days. Finally, the most reduced diet among the","described in Section 2.2, was applied every three days. Finally, the most reduced diet among the",1,0,1,0,0,10.06,9.86,-0.2,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"described in Section 2.2, was applied every three days. Finally, the most reduced diet among the","described in Section 2.2, was applied every three days. Finally, the most reduced diet among the",tested six diets was associated with the greatest preference. The preference test was conducted,tested six diets was associated with the greatest preference. The preference test was conducted,1,0,1,0,0,9.86,9.95,0.09,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
tested six diets was associated with the greatest preference. The preference test was conducted,tested six diets was associated with the greatest preference. The preference test was conducted,using three replications.,using three replications.,1,0,1,0,0,9.95,9.96,0.01,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
2.4. Honey Bee Population,2.4. Honey Bee Population,The honey bee population was determined by the number of adult bees covering the,The honey bee population was determined by the number of adult bees covering the,2.23,21.26,0,0,0,9.96,9.96,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,5,5,0
The honey bee population was determined by the number of adult bees covering the,The honey bee population was determined by the number of adult bees covering the,frame within a hive. Estimation was repeated three times during the entire experiment.,frame within a hive. Estimation was repeated three times during the entire experiment.,1,-21.26,0,0,0,9.96,10.06,0.1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
frame within a hive. Estimation was repeated three times during the entire experiment.,frame within a hive. Estimation was repeated three times during the entire experiment.,"Additionally, we calculated the difference in the number of combs covered with adult bees","Additionally, we calculated the difference in the number of combs covered with adult bees",1,-0.39,1,0,0,10.06,9.9,-0.16,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,1
"Additionally, we calculated the difference in the number of combs covered with adult bees","Additionally, we calculated the difference in the number of combs covered with adult bees",from the initial measurement in each colony. This calculation was prompted by the absence,from the initial measurement in each colony. This calculation was prompted by the absence,1,0.39,1,0,0,9.9,9.86,-0.04,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
from the initial measurement in each colony. This calculation was prompted by the absence,from the initial measurement in each colony. This calculation was prompted by the absence,of normalization of the initial honey bee population before initiating the experiment. Based,of normalization of the initial honey bee population before initiating the experiment. Based,1,0,1,0,0,9.86,9.86,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
of normalization of the initial honey bee population before initiating the experiment. Based,of normalization of the initial honey bee population before initiating the experiment. Based,"on prior assessments, we assumed that each fully covered frame on both sides contained a","on prior assessments, we assumed that each fully covered frame on both sides contained a",1,0,1,0,0,9.86,9.91,0.05,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"on prior assessments, we assumed that each fully covered frame on both sides contained a","on prior assessments, we assumed that each fully covered frame on both sides contained a",population of two thousand honey bees 24.,population of two thousand honey bees [24].,1,-0.3,1,0,1,9.91,9.96,0.05,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
population of two thousand honey bees 24.,population of two thousand honey bees [24].,2.5. The Capped Brood Area,2.5. The Capped Brood Area,4.75,0.3,1,1,0,9.96,9.96,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,5,5,0
2.5. The Capped Brood Area,2.5. The Capped Brood Area,"We employed the Puchta method to measure the capped worker brood area approximately every 21 days  25, 26 . The capped brood area was determined using the formula","mately every 21 days [25,26]. The capped brood area was determined using the formula",7.03,0,1,0,0,9.96,10.06,0.1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,5,5,0
"We employed the Puchta method to measure the capped worker brood area approximately every 21 days  25, 26 . The capped brood area was determined using the formula","mately every 21 days [25,26]. The capped brood area was determined using the formula","S = 3.14 × A/2 × a/2, where S represents the area, A is the length of the ellipse’s long axis,","S = 3.14 × A/2 × a/2, where S represents the area, A is the length of the ellipse’s long axis,",1,0,1,0,0,10.06,9.96,-0.1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"S = 3.14 × A/2 × a/2, where S represents the area, A is the length of the ellipse’s long axis,","S = 3.14 × A/2 × a/2, where S represents the area, A is the length of the ellipse’s long axis,",and a is the length of the ellipse’s short axis. We estimated the change in the capped brood,and a is the length of the ellipse’s short axis. We estimated the change in the capped brood,1,0,1,0,0,9.96,9.9,-0.06,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
and a is the length of the ellipse’s short axis. We estimated the change in the capped brood,and a is the length of the ellipse’s short axis. We estimated the change in the capped brood,area from the initial measurement within the colony.,area from the initial measurement within the colony.,1,0,1,0,1,9.9,9.96,0.06,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
area from the initial measurement within the colony.,area from the initial measurement within the colony.,2.6. Colony Weight,2.6. Colony Weight,4.75,0,1,1,0,9.96,9.96,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,5,5,0
2.6. Colony Weight,2.6. Colony Weight,The colony weight was measured by carefully moving the entire hive onto an electronic,The colony weight was measured by carefully moving the entire hive onto an electronic,2.23,21.26,0,0,0,9.96,9.86,-0.1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,5,5,0
The colony weight was measured by carefully moving the entire hive onto an electronic,The colony weight was measured by carefully moving the entire hive onto an electronic,balance. Measurements were taken before the start of feeding and after feeding three times,balance. Measurements were taken before the start of feeding and after feeding three times,1,-21.26,0,0,0,9.86,9.88,0.02,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
balance. Measurements were taken before the start of feeding and after feeding three times,balance. Measurements were taken before the start of feeding and after feeding three times,during the experiment. Each of the colonies was fed with each diet for 42 days until,during the experiment. Each of the colonies was fed with each diet for 42 days (until,1,0,1,0,0,9.88,10.06,0.18,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
during the experiment. Each of the colonies was fed with each diet for 42 days until,during the experiment. Each of the colonies was fed with each diet for 42 days (until,"22 March, which was before the commencement of foraging activity.","22 March), which was before the commencement of foraging activity.",1,0,1,0,1,10.06,9.96,-0.1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"22 March, which was before the commencement of foraging activity.","22 March), which was before the commencement of foraging activity.",2.7. Honey Bees’ Weight Measurements,2.7. Honey Bees’ Weight Measurements,4.75,0,1,1,0,9.96,9.96,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,5,5,0
2.7. Honey Bees’ Weight Measurements,2.7. Honey Bees’ Weight Measurements,"To measure honey bee weight, we dissected three honey bees from the field samples","To measure honey bee weight, we dissected three honey bees from the field samples",2.23,21.26,0,0,0,9.96,10,0.03,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,5,5,0
"To measure honey bee weight, we dissected three honey bees from the field samples","To measure honey bee weight, we dissected three honey bees from the field samples","over dry ice, distinguishing between the head, thorax excluding legs and wings, and","over dry ice, distinguishing between the head, thorax (excluding legs and wings), and",1,-21.26,0,0,0,10,10.06,0.06,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"over dry ice, distinguishing between the head, thorax excluding legs and wings, and","over dry ice, distinguishing between the head, thorax (excluding legs and wings), and",abdomen. We separately combined the individuals in each group into groups of three,abdomen. We separately combined the individuals in each group into groups of three,1,0,1,0,0,10.06,10.06,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
abdomen. We separately combined the individuals in each group into groups of three,abdomen. We separately combined the individuals in each group into groups of three,"heads, three thoraxes, and three abdomens. The weights of the heads and thoraxes were","heads, three thoraxes, and three abdomens. The weights of the heads and thoraxes were",1,0,1,0,0,10.06,10.05,-0.01,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"heads, three thoraxes, and three abdomens. The weights of the heads and thoraxes were","heads, three thoraxes, and three abdomens. The weights of the heads and thoraxes were",determined by drying them in an oven at 60 ◦ C overnight.,determined by drying them in an oven at 60 ◦C overnight.,1,0,1,0,1,10.05,9.96,-0.08,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
determined by drying them in an oven at 60 ◦ C overnight.,determined by drying them in an oven at 60 ◦C overnight.,2.8. RNA Extraction and Quantitative PCR qPCR,2.8. RNA Extraction and Quantitative PCR (qPCR),4.75,0,1,1,1,9.96,9.96,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,5,5,0
2.8. RNA Extraction and Quantitative PCR qPCR,2.8. RNA Extraction and Quantitative PCR (qPCR),"A representative fraction of the colonies was sampled, with 20 honey bees per colony,","A representative fraction of the colonies was sampled, with 20 honey bees per colony,",2.23,21.26,0,1,0,9.96,9.92,-0.04,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,5,5,0
"A representative fraction of the colonies was sampled, with 20 honey bees per colony,","A representative fraction of the colonies was sampled, with 20 honey bees per colony,",to obtain Vg measurements on 7 March. DWV expression levels were analyzed on 7 March,to obtain Vg measurements on 7 March. DWV expression levels were analyzed on 7 March,1,-21.26,0,0,0,9.92,9.88,-0.04,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
to obtain Vg measurements on 7 March. DWV expression levels were analyzed on 7 March,to obtain Vg measurements on 7 March. DWV expression levels were analyzed on 7 March,and 22 March  n = 3 colonies per diet treatment. We sealed all the samples in 15 mL conical,and 22 March (n = 3 colonies per diet treatment). We sealed all the samples in 15 mL conical,1,0,1,0,0,9.88,9.86,-0.02,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
