text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
"Or, select the hamburger menu Windows or","Or, select the hamburger menu",the File menu macOS > Create - PDF from file and follow,the File menu (macOS) > Create > PDF from file and follow,1.02,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,5,5,1
the File menu macOS > Create - PDF from file and follow,the File menu (macOS) > Create > PDF from file and follow,through the workflow.,through the workflow.,0.94,0,1,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,5,5,1
through the workflow.,through the workflow.,Method 2: Drag and drop the file from your system to the,Method 2: Drag and drop the file from your system to the,4.16,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,5,5,1
Method 2: Drag and drop the file from your system to the,Method 2: Drag and drop the file from your system to the,Acrobat Distiller icon or Acrobat Distiller window.,Acrobat Distiller icon or Acrobat Distiller window.,0.94,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
Acrobat Distiller icon or Acrobat Distiller window.,Acrobat Distiller icon or Acrobat Distiller window.,"Method 1: From the top tools bar, select Create and then","Method 1: From the top tools bar, select Create and then",9.76,0,1,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,5,5,1
"Method 1: From the top tools bar, select Create and then","Method 1: From the top tools bar, select Create and then",select the file.,select the file.,0.94,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,5,5,1
select the file.,select the file.,"Or, select the hamburger menu Windows or","Or, select the hamburger menu",4.29,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,5,5,1
"Or, select the hamburger menu Windows or","Or, select the hamburger menu",the File menu macOS > Create - PDF from file and follow,the File menu (macOS) > Create > PDF from file and follow,0.99,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,5,5,1
the File menu macOS > Create - PDF from file and follow,the File menu (macOS) > Create > PDF from file and follow,through the workflow.,through the workflow.,0.94,0,1,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,5,5,1
through the workflow.,through the workflow.,Method 2: Drag and drop the HTML file from your system to,Method 2: Drag and drop the HTML file from your system to,4.16,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,5,5,1
Method 2: Drag and drop the HTML file from your system to,Method 2: Drag and drop the HTML file from your system to,the Acrobat Home page.,the Acrobat Home page.,0.94,0,1,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,5,5,1
the Acrobat Home page.,the Acrobat Home page.,"Method 3 : From Microsoft PowerPoint, select Adobe","Method 3: From Microsoft PowerPoint, select Adobe",4.16,0,1,1,1,12,12,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,5,5,1
"Method 3 : From Microsoft PowerPoint, select Adobe","Method 3: From Microsoft PowerPoint, select Adobe",Presenter - Publish .,Presenter > Publish.,1.01,0,1,1,1,12,12,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
Presenter - Publish .,Presenter > Publish.,Balance PDF file size and quality,Balance PDF file size and quality,19.67,-151.02,0,1,0,12,16.02,4.02,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,5,5,0
Balance PDF file size and quality,Balance PDF file size and quality,"You can select various settings to ensure that your PDF has the best balance between file size,","You can select various settings to ensure that your PDF has the best balance between file size,",4.49,0,1,0,1,16.02,12,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,5,5,0
"You can select various settings to ensure that your PDF has the best balance between file size,","You can select various settings to ensure that your PDF has the best balance between file size,","resolution, conformity to specific standards, and other factors. The settings you select depend","resolution, conformity to specific standards, and other factors. The settings you select depend",0.94,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"resolution, conformity to specific standards, and other factors. The settings you select depend","resolution, conformity to specific standards, and other factors. The settings you select depend","on your goals for the PDF that you are creating. For example, a PDF intended for high-quality","on your goals for the PDF that you are creating. For example, a PDF intended for high-quality",0.94,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
commercial printing requires different settings than a PDF intended only for onscreen viewing,commercial printing requires di?erent settings than a PDF intended only for onscreen viewing,and quick downloading over the Internet.,and quick downloading over the Internet.,1,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
and quick downloading over the Internet.,and quick downloading over the Internet.,"Once selected, these settings apply across PDFMaker, Acrobat, and Acrobat Distiller .","Once selected, these settings apply across PDFMaker, Acrobat, and Acrobat Distiller.",4.46,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,0
"Once selected, these settings apply across PDFMaker, Acrobat, and Acrobat Distiller .","Once selected, these settings apply across PDFMaker, Acrobat, and Acrobat Distiller.","However, some settings are limited to specific contexts or file types. For example, PDFMaker","However, some settings are limited to specific contexts or file types. For example, PDFMaker",1,0,1,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,1
"However, some settings are limited to specific contexts or file types. For example, PDFMaker","However, some settings are limited to specific contexts or file types. For example, PDFMaker",options can vary among the different types of Microsoft Office applications.,options can vary among the di?erent types of Microsoft O?ce applications.,1.05,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
options can vary among the different types of Microsoft Office applications.,options can vary among the di?erent types of Microsoft O?ce applications.,"For convenience, you can select one of the conversion presets available in Acrobat. You can","For convenience, you can select one of the conversion presets available in Acrobat. You can",4.44,0,1,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,0
"For convenience, you can select one of the conversion presets available in Acrobat. You can","For convenience, you can select one of the conversion presets available in Acrobat. You can","also create, define, save, and reuse custom presets that are uniquely suited to your purposes.","also create, define, save, and reuse custom presets that are uniquely suited to your purposes.",0.97,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"also create, define, save, and reuse custom presets that are uniquely suited to your purposes.","also create, define, save, and reuse custom presets that are uniquely suited to your purposes.","For scanned documents, you can choose from Autodetect Color Mode or several scanning","For scanned documents, you can choose from Autodetect Color Mode or several scanning",4.44,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,0
"For scanned documents, you can choose from Autodetect Color Mode or several scanning","For scanned documents, you can choose from Autodetect Color Mode or several scanning",presets that are optimized for scanning documents and images in color or black and white.,presets that are optimized for scanning documents and images in color or black and white.,1,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
presets that are optimized for scanning documents and images in color or black and white.,presets that are optimized for scanning documents and images in color or black and white.,You can modify these presets or use your own custom scanning settings.,You can modify these presets or use your own custom scanning settings.,1,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,1
You can modify these presets or use your own custom scanning settings.,You can modify these presets or use your own custom scanning settings.,There are various ways to create a PDF file using Acrobat. You can generate a PDF quickly,There are various ways to create a PDF file using Acrobat. You can generate a PDF quickly,4.41,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,0
There are various ways to create a PDF file using Acrobat. You can generate a PDF quickly,There are various ways to create a PDF file using Acrobat. You can generate a PDF quickly,"using the convert to PDF tool, menu commands, dragging-and-dropping files onto the","using the convert to PDF tool, menu commands, dragging-and-dropping files onto the",1,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"using the convert to PDF tool, menu commands, dragging-and-dropping files onto the","using the convert to PDF tool, menu commands, dragging-and-dropping files onto the","Acrobat application icon, or converting clipboard data.","Acrobat application icon, or converting clipboard data.",1,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
Convert a file to PDF using Acrobat menu commands,Convert a file to PDF using Acrobat menu,1. Do any of the following:,1. Do any of the following:,1,31.5,0,1,0,22.02,12,-10.02,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,7,7,0
1. Do any of the following:,1. Do any of the following:,"In Acrobat, select Create from the global toolbar.","In Acrobat, select Create from the global toolbar.",0.12,67.5,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,7,7,0
"In Acrobat, select Create from the global toolbar.","In Acrobat, select Create from the global toolbar.","The Create a PDF tool opens. On the left rail, Single file is","The Create a PDF tool opens. On the left rail, Single file is",2.42,-99,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
"The Create a PDF tool opens. On the left rail, Single file is","The Create a PDF tool opens. On the left rail, Single file is",selected by default. Choose the Select a file button.,selected by default. Choose the Select a file button.,-0.03,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"Select the hamburger menu - Create - PDF from File Windows,",Select the hamburger menu,or File   - Create   - PDF from File macOS.,or File > Create > PDF from File (macOS).,-0.1,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,8,8,1
or File   - Create   - PDF from File macOS.,or File > Create > PDF from File (macOS).,"In the Open dialog box, select the file that you want to convert. You can browse all file","2. In the Open dialog box, select the ?le that you want to convert. You can browse all ?le",0.44,-18,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,8,8,0
"In the Open dialog box, select the file that you want to convert. You can browse all file","2. In the Open dialog box, select the ?le that you want to convert. You can browse all ?le",types or select a specific type from the Files Of Type drop-down menu.,types or select a speci?c type from the Files Of Type drop-down menu.,-0.1,18,0,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,8,8,1
types or select a specific type from the Files Of Type drop-down menu.,types or select a speci?c type from the Files Of Type drop-down menu.,"3. Optionally, select Advanced settings to change the conversion options if you're","3. Optionally, select Advanced settings to change the conversion options if you're",19.65,-18,0,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,8,8,0
"3. Optionally, select Advanced settings to change the conversion options if you're","3. Optionally, select Advanced settings to change the conversion options if you're",converting an image file to PDF. The options available vary depending on the file type.,converting an image file to PDF. The options available vary depending on the file type.,-0.1,18,0,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
converting an image file to PDF. The options available vary depending on the file type.,converting an image file to PDF. The options available vary depending on the file type.,Note:,Note:,1.36,13.5,0,1,0,12,12,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,8,8,0
Note:,Note:,The Advanced settings button is unavailable if you choose All Files as the file type or,The Advanced settings button is unavailable if you choose All Files as the file type or,0.41,0,1,0,0,12,12,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,8,8,0
The Advanced settings button is unavailable if you choose All Files as the file type or,The Advanced settings button is unavailable if you choose All Files as the file type or,"if no conversion settings are available for the selected file type. For example, the","if no conversion settings are available for the selected file type. (For example, the",-0.07,0,1,0,1,12,12,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,8,8,1
"if no conversion settings are available for the selected file type. For example, the","if no conversion settings are available for the selected file type. (For example, the",Advanced settings button is unavailable for Microsoft Word and Microsoft Excel files.,Advanced settings button is unavailable for Microsoft Word and Microsoft Excel files.),-0.07,0,1,1,1,12,12,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,8,8,1
Advanced settings button is unavailable for Microsoft Word and Microsoft Excel files.,Advanced settings button is unavailable for Microsoft Word and Microsoft Excel files.),4. Select Create,4. Select Create to convert the ?le to a PDF.,2.15,-31.5,0,1,0,12,12,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,8,8,0
4. Select Create,4. Select Create to convert the ?le to a PDF.,"Depending on the type of file being converted, the authoring applica?on opens","Depending on the type of ?le being converted, the authoring applicaOon opens",0.96,18,0,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,8,8,1
"Depending on the type of file being converted, the authoring applica?on opens","Depending on the type of ?le being converted, the authoring applicaOon opens","automa?cally, or a progress dialog box appears. If the file is in an unsupported format, a","automaOcally, or a progress dialog box appears. If the ?le is in an unsupported format, a",-0.1,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,8,8,1
"automa?cally, or a progress dialog box appears. If the file is in an unsupported format, a","automaOcally, or a progress dialog box appears. If the ?le is in an unsupported format, a","message appears, telling you that the file cannot be converted to PDF.","message appears, telling you that the ?le cannot be converted to PDF.",-0.1,0,1,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,8,8,1
"message appears, telling you that the file cannot be converted to PDF.","message appears, telling you that the ?le cannot be converted to PDF.","5. When the new PDF opens, choose the hamburger menu - Save or Save","5. When the new PDF opens, choose the hamburger menu",1,-18,0,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,8,8,0
"5. When the new PDF opens, choose the hamburger menu - Save or Save","5. When the new PDF opens, choose the hamburger menu","As Windows, File  - Save or File  - Save As macOS, and then select a name and","As (Windows), File > Save or File > Save As (macOS), and then select a name and",-0.11,18,0,0,0,12,12,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,8,8,1
"As Windows, File  - Save or File  - Save As macOS, and then select a name and","As (Windows), File > Save or File > Save As (macOS), and then select a name and",location for the PDF.,location for the PDF.,-0.13,0,1,0,0,12,12,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,8,8,1
Note:,Note:,"When naming a PDF that’s intended for electronic distribution, limit the filename to eight","When naming a PDF that’s intended for electronic distribution, limit the filename to eight",0.92,0,1,0,1,12,12,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
"When naming a PDF that’s intended for electronic distribution, limit the filename to eight","When naming a PDF that’s intended for electronic distribution, limit the filename to eight",characters with no spaces and include the .pdf extension. This action ensures that email,characters (with no spaces) and include the .pdf extension. This action ensures that email,-0.23,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
characters with no spaces and include the .pdf extension. This action ensures that email,characters (with no spaces) and include the .pdf extension. This action ensures that email,programs or network servers don’t truncate the filename and that the PDF opens as expected.,programs or network servers don’t truncate the filename and that the PDF opens as expected.,-0.23,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
programs or network servers don’t truncate the filename and that the PDF opens as expected.,programs or network servers don’t truncate the filename and that the PDF opens as expected.,Convert a file to PDF using the Convert to PDF tool,Convert a file to PDF using the Convert to PDF tool,6.44,0,1,1,0,12,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,9,9,0
Convert a file to PDF using the Convert to PDF tool,Convert a file to PDF using the Convert to PDF tool,"1. In Acrobat, select All tools    - Convert to PDF .","1. In Acrobat, select All tools > Convert to PDF.",6.22,31.5,0,0,0,16.02,12,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,9,9,0
"1. In Acrobat, select All tools    - Convert to PDF .","1. In Acrobat, select All tools > Convert to PDF.","2. In the file explorer window that appears, select the file you want to convert to PDF,","2. In the file explorer window that appears, select the file you want to convert to PDF,",0.99,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,9,9,0
"2. In the file explorer window that appears, select the file you want to convert to PDF,","2. In the file explorer window that appears, select the file you want to convert to PDF,",and select Open .,and select Open.,-0.23,18,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,9,9,1
and select Open .,and select Open.,3. The selected file is converted to PDF and opens in Acrobat. Choose the hamburger,3. The selected file is converted to PDF and opens in Acrobat. Choose the hamburger,1,-18,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,9,9,0
3. The selected file is converted to PDF and opens in Acrobat. Choose the hamburger,3. The selected file is converted to PDF and opens in Acrobat. Choose the hamburger,"menu     - Save or Save As Windows, File     - Save or File     - Save As macOS,","> Save or Save As (Windows), File > Save or File > Save As (macOS),",-0.14,60.9,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,9,9,1
"menu     - Save or Save As Windows, File     - Save or File     - Save As macOS,","> Save or Save As (Windows), File > Save or File > Save As (macOS),",and then select a name and location for the PDF.,and then select a name and location for the PDF.,-0.23,-42.9,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,9,9,1
and then select a name and location for the PDF.,and then select a name and location for the PDF.,Drag-and-drop to create PDFs,Drag-and-drop to create PDFs,4.09,-49.5,0,0,0,12,16.02,4.02,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,9,9,0
Drag-and-drop to create PDFs,Drag-and-drop to create PDFs,"This method is best for small, simple files, such as small image files and plain text files, when","This method is best for small, simple files, such as small image files and plain text files, when",0.87,0,1,0,1,16.02,12,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,9,9,0
"This method is best for small, simple files, such as small image files and plain text files, when","This method is best for small, simple files, such as small image files and plain text files, when",the balance between file size and output quality is not important. You can use this technique,the balance between file size and output quality is not important. You can use this technique,-0.23,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
the balance between file size and output quality is not important. You can use this technique,the balance between file size and output quality is not important. You can use this technique,"with many other types of files, but you cannot adjust any conversion settings during the","with many other types of files, but you cannot adjust any conversion settings during the",-0.23,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
"with many other types of files, but you cannot adjust any conversion settings during the","with many other types of files, but you cannot adjust any conversion settings during the",process.,process.,-0.23,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
process.,process.,1. Select the icons of one or more files in the Windows Explorer or macOS Finder.,1. Select the icons of one or more files in the Windows Explorer or macOS Finder.,0.99,31.5,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
1. Select the icons of one or more files in the Windows Explorer or macOS Finder.,1. Select the icons of one or more files in the Windows Explorer or macOS Finder.,2. Drag the file icons onto the Acrobat application icon. Or Windows only drag the files,2. Drag the file icons onto the Acrobat application icon. Or (Windows only) drag the files,0.99,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
2. Drag the file icons onto the Acrobat application icon. Or Windows only drag the files,2. Drag the file icons onto the Acrobat application icon. Or (Windows only) drag the files,into the open Acrobat window.,into the open Acrobat window.,-0.23,18,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
into the open Acrobat window.,into the open Acrobat window.,"If a message appears saying that the file could not be opened in Acrobat, then that","If a message appears saying that the file could not be opened in Acrobat, then that",3.08,0,1,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
"If a message appears saying that the file could not be opened in Acrobat, then that","If a message appears saying that the file could not be opened in Acrobat, then that",file type cannot be converted to PDF by the drag-and-drop method. Use one of the,file type cannot be converted to PDF by the drag-and-drop method. Use one of the,-0.23,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
file type cannot be converted to PDF by the drag-and-drop method. Use one of the,file type cannot be converted to PDF by the drag-and-drop method. Use one of the,other conversion methods for that file.,other conversion methods for that file.,-0.23,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
other conversion methods for that file.,other conversion methods for that file.,Note:,Note:,3.05,0,1,0,0,12,12,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
Note:,Note:,You can also convert PostScript and EPS files to PDF by dragging them onto,You can also convert PostScript and EPS files to PDF by dragging them onto,0.92,0,1,0,1,12,12,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
You can also convert PostScript and EPS files to PDF by dragging them onto,You can also convert PostScript and EPS files to PDF by dragging them onto,the Acrobat window or the Acrobat application icon.,the Acrobat window or the Acrobat application icon.,-0.23,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,9,9,1
the Acrobat window or the Acrobat application icon.,the Acrobat window or the Acrobat application icon.,3. Save the PDF.,3. Save the PDF.,1.08,-18,0,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,9,9,0
Note:,Note:,Windows only You can also right-click a file in Windows Explorer and select Convert,(Windows only) You can also right-click a file in Windows Explorer and select Convert,0.88,0,1,0,0,12,12,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0
Windows only You can also right-click a file in Windows Explorer and select Convert,(Windows only) You can also right-click a file in Windows Explorer and select Convert,to Adobe PDF .,to Adobe PDF.,-0.25,0,1,0,0,12,12,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
to Adobe PDF .,to Adobe PDF.,Convert clipboard content to PDF,Convert clipboard content to PDF,3.95,-49.5,0,0,0,12,16.02,4.02,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,10,10,0
Convert clipboard content to PDF,Convert clipboard content to PDF,You can create PDFs from text and images that you copy from applications on macOS or,You can create PDFs from text and images that you copy from applications on macOS or,1,0,1,0,1,16.02,12,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,10,10,0
You can create PDFs from text and images that you copy from applications on macOS or,You can create PDFs from text and images that you copy from applications on macOS or,Windows.,Windows.,0,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
Windows.,Windows.,1. Capture content in the Clipboard:,1. Capture content in the Clipboard:,1.18,31.5,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0
1. Capture content in the Clipboard:,1. Capture content in the Clipboard:,Use the copy command in the applications.,Use the copy command in the applications.,1.18,54,0,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0
Use the copy command in the applications.,Use the copy command in the applications.,Press the PrintScreen key Windows.,Press the PrintScreen key (Windows).,0.72,0,1,1,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0
Press the PrintScreen key Windows.,Press the PrintScreen key (Windows).,"Use the Screenshot utility  Applications        - Utilities        - Screenshot , and","Use the Screenshot utility (Applications > Utilities > Screenshot), and",0.72,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0
"Use the Screenshot utility  Applications        - Utilities        - Screenshot , and","Use the Screenshot utility (Applications > Utilities > Screenshot), and",choose Edit        - Copy to place the content on the clipboard macOS.,choose Edit > Copy to place the content on the clipboard (macOS).,0.02,0,1,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
choose Edit        - Copy to place the content on the clipboard macOS.,choose Edit > Copy to place the content on the clipboard (macOS).,"In a PDF file, you can select objects using the Edit Object tool  All","In a PDF file, you can select objects using the Edit Object tool (All",0.72,0,1,0,1,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0
"In a PDF file, you can select objects using the Edit Object tool  All","In a PDF file, you can select objects using the Edit Object tool (All","tools         - Use print production         - Edit object , and then copy the selected","tools > Use print production > Edit object), and then copy the selected",0,0,1,1,0,12,12,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
"tools         - Use print production         - Edit object , and then copy the selected","tools > Use print production > Edit object), and then copy the selected",objects.,objects.,0.02,0,1,0,0,12,12,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,10,10,1
objects.,objects.,"2. In Acrobat, choose Create    - Clipboard    - Create, or choose All tools    - Create a","2. In Acrobat, choose Create > Clipboard > Create, or choose All tools > Create a",3.75,-54,0,0,0,12,12,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0
"2. In Acrobat, choose Create    - Clipboard    - Create, or choose All tools    - Create a","2. In Acrobat, choose Create > Clipboard > Create, or choose All tools > Create a",PDF    - Clipboard    - Create .,PDF > Clipboard > Create.,0,18,0,0,0,12,12,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
PDF    - Clipboard    - Create .,PDF > Clipboard > Create.,Note:,Note:,3.51,0,1,0,0,12,12,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0
Note:,Note:,The PDF from Clipboard command appears only when content is copied to the,The PDF from Clipboard command appears only when content is copied to the,1.19,0,1,0,1,12,12,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,10,10,0
The PDF from Clipboard command appears only when content is copied to the,The PDF from Clipboard command appears only when content is copied to the,"Clipboard. If the Clipboard is empty, the command is disabled.","Clipboard. If the Clipboard is empty, the command is disabled.",0,0,1,1,1,12,12,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,10,10,1
Create a blank PDF,Create a blank PDF,"You can create a blank PDF, rather than beginning with a file, a clipboard image, or scanning.","You can create a blank PDF, rather than beginning with a file, a clipboard image, or scanning.",0.87,0,1,0,1,16.02,12,-4.02,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,11,11,0
