text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
"To address these limitations, more recent models have incorporated attention mechanisms to fuse latent","To address these limitations, more recent models have incorporated attention mechanisms to fuse latent","features from different modalities, or from different drugs within the same modality, via cross-attention. For","features from different modalities, or from different drugs within the same modality, via cross-attention. For",1,-14.94,0,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"features from different modalities, or from different drugs within the same modality, via cross-attention. For","features from different modalities, or from different drugs within the same modality, via cross-attention. For","instance, SSF-DDI 109 utilized two drug representations: the 1D SMILES sequence and the 2D graph","instance, SSF-DDI [109] utilized two drug representations: the 1D SMILES sequence and the 2D graph",1,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"instance, SSF-DDI 109 utilized two drug representations: the 1D SMILES sequence and the 2D graph","instance, SSF-DDI [109] utilized two drug representations: the 1D SMILES sequence and the 2D graph","structure. Separate architectures CNN for SMILES and GNN for molecular graphs were used, and a crossattention mechanism was employed to integrate the latent features generated by the two models. Similarly,","attention mechanism was employed to integrate the latent features generated by the two models. Similarly,",4.92,0,1,0,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"structure. Separate architectures CNN for SMILES and GNN for molecular graphs were used, and a crossattention mechanism was employed to integrate the latent features generated by the two models. Similarly,","attention mechanism was employed to integrate the latent features generated by the two models. Similarly,",SRR-DDI 110 constructed 2D molecular graph representations for drug pairs and applied cross-attention,SRR-DDI [110] constructed 2D molecular graph representations for drug pairs and applied cross-attention,1,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,4,4,1
SRR-DDI 110 constructed 2D molecular graph representations for drug pairs and applied cross-attention,SRR-DDI [110] constructed 2D molecular graph representations for drug pairs and applied cross-attention,to fuse the learned latent features of the two drugs.,to fuse the learned latent features of the two drugs.,1,0,1,0,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
to fuse the learned latent features of the two drugs.,to fuse the learned latent features of the two drugs.,MD-Syn 111 proposed a multi-modal architecture with both one-dimensional and two-dimensional,MD-Syn [111] proposed a multi-modal architecture with both one-dimensional and two-dimensional,1,14.94,0,0,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,0
MD-Syn 111 proposed a multi-modal architecture with both one-dimensional and two-dimensional,MD-Syn [111] proposed a multi-modal architecture with both one-dimensional and two-dimensional,"feature embedding modules, which allows incorporation of SMILES sequences, cell line information, drug","feature embedding modules, which allows incorporation of SMILES sequences, cell line information, drug",1,-14.94,0,0,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"feature embedding modules, which allows incorporation of SMILES sequences, cell line information, drug","feature embedding modules, which allows incorporation of SMILES sequences, cell line information, drug","molecular graphs, and protein–protein interaction PPI networks. Rather than using cross-attention, MDSyn introduced a graph-trans pooling module within the 2D-feature embedding module, employing Transformer encoder layers with multi-head self-attention to process the concatenated latent representations from",former encoder layers with multi-head self-attention to process the concatenated latent representations from,8.84,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"molecular graphs, and protein–protein interaction PPI networks. Rather than using cross-attention, MDSyn introduced a graph-trans pooling module within the 2D-feature embedding module, employing Transformer encoder layers with multi-head self-attention to process the concatenated latent representations from",former encoder layers with multi-head self-attention to process the concatenated latent representations from,the PPI network and drug graphs.,the PPI network and drug graphs.,1,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
the PPI network and drug graphs.,the PPI network and drug graphs.,Another direction in architectural advancement focuses on multi-level feature aggregation across GNN,Another direction in architectural advancement focuses on multi-level feature aggregation across GNN,1,14.94,0,0,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,0
Another direction in architectural advancement focuses on multi-level feature aggregation across GNN,Another direction in architectural advancement focuses on multi-level feature aggregation across GNN,"layers, particularly for molecular graphs. For example, DAS-DDI 112 introduced weighted layer-wise","layers, particularly for molecular graphs. For example, DAS-DDI [112] introduced weighted layer-wise",1,-14.94,0,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"layers, particularly for molecular graphs. For example, DAS-DDI 112 introduced weighted layer-wise","layers, particularly for molecular graphs. For example, DAS-DDI [112] introduced weighted layer-wise","aggregation, where each GNN layer contributes differently to the final embedding. This enables molecular","aggregation, where each GNN layer contributes differently to the final embedding. This enables molecular",1,0,1,0,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"aggregation, where each GNN layer contributes differently to the final embedding. This enables molecular","aggregation, where each GNN layer contributes differently to the final embedding. This enables molecular","substructures of varying granularity to inform the final drug representation, thereby enhancing the expressiveness and robustness of the model in capturing complex inter-drug relationships.",siveness and robustness of the model in capturing complex inter-drug relationships.,4.92,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"substructures of varying granularity to inform the final drug representation, thereby enhancing the expressiveness and robustness of the model in capturing complex inter-drug relationships.",siveness and robustness of the model in capturing complex inter-drug relationships.,5.4 Personalized Drug Combination Recommendation,Personalized Drug Combination Recommendation,5.78,26.9,0,1,0,9.96,11.96,1.99,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,4,4,0
5.4 Personalized Drug Combination Recommendation,Personalized Drug Combination Recommendation,A distinct line of research focuses on personalized DDI prediction by incorporating patient-specific medical,A distinct line of research focuses on personalized DDI prediction by incorporating patient-specific medical,3.09,-26.9,0,0,1,11.96,9.96,-1.99,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,4,4,0
A distinct line of research focuses on personalized DDI prediction by incorporating patient-specific medical,A distinct line of research focuses on personalized DDI prediction by incorporating patient-specific medical,histories. These models are less common due to the fact that data privacy concerns hinder the availability,histories. These models are less common due to the fact that data privacy concerns hinder the availability,1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
histories. These models are less common due to the fact that data privacy concerns hinder the availability,histories. These models are less common due to the fact that data privacy concerns hinder the availability,"of clinical data, but they offer unique insights. For instance, SafeDrug 40 used GNNs and RNNs to align","of clinical data, but they offer unique insights. For instance, SafeDrug [40] used GNNs and RNNs to align",1,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"of clinical data, but they offer unique insights. For instance, SafeDrug 40 used GNNs and RNNs to align","of clinical data, but they offer unique insights. For instance, SafeDrug [40] used GNNs and RNNs to align","molecular features with patient treatment histories, producing compatibility scores for candidate drug combinations. MoleRec 41 leveraged attention mechanisms to integrate patient records and drug representations",nations. MoleRec [41] leveraged attention mechanisms to integrate patient records and drug representations,4.92,0,1,0,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"molecular features with patient treatment histories, producing compatibility scores for candidate drug combinations. MoleRec 41 leveraged attention mechanisms to integrate patient records and drug representations",nations. MoleRec [41] leveraged attention mechanisms to integrate patient records and drug representations,for safe prescription generation.,for safe prescription generation.,1,0,1,0,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
for safe prescription generation.,for safe prescription generation.,"Despite their promise, challenges remain. GNNs often generate nearly identical embeddings for structurally similar molecules, regardless of therapeutic context. Carmen 42 addressed this with a contextaware GNN that incorporated medication context during atom-level message aggregation. This architecture",aware GNN that incorporated medication context during atom-level message aggregation. This architecture,8.84,0,1,0,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,0
"Despite their promise, challenges remain. GNNs often generate nearly identical embeddings for structurally similar molecules, regardless of therapeutic context. Carmen 42 addressed this with a contextaware GNN that incorporated medication context during atom-level message aggregation. This architecture",aware GNN that incorporated medication context during atom-level message aggregation. This architecture,"produced distinct embeddings based on therapeutic relevance, offering a refined strategy for personalized","produced distinct embeddings based on therapeutic relevance, offering a refined strategy for personalized",1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"produced distinct embeddings based on therapeutic relevance, offering a refined strategy for personalized","produced distinct embeddings based on therapeutic relevance, offering a refined strategy for personalized","drug combination recommendations. These models incorporating personal information represent a significant step toward safer, more effective treatment planning, highlighting the value of integrating biomedical","cant step toward safer, more effective treatment planning, highlighting the value of integrating biomedical",4.92,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"drug combination recommendations. These models incorporating personal information represent a significant step toward safer, more effective treatment planning, highlighting the value of integrating biomedical","cant step toward safer, more effective treatment planning, highlighting the value of integrating biomedical",knowledge with patient-specific data.,knowledge with patient-specific data.,1,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
knowledge with patient-specific data.,knowledge with patient-specific data.,"Finally, for easy reference, all the approaches discussed in this review for all the three tasks are organized","Finally, for easy reference, all the approaches discussed in this review for all the three tasks are organized",1,14.94,0,0,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,0
"Finally, for easy reference, all the approaches discussed in this review for all the three tasks are organized","Finally, for easy reference, all the approaches discussed in this review for all the three tasks are organized",in Table 1.,in Table 1.,1,-14.94,0,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
in Table 1.,in Table 1.,6 Benchmark Databases,Benchmark Databases,6.91,21.52,0,0,0,9.96,14.35,4.38,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,4,4,0
6 Benchmark Databases,Benchmark Databases,"In addition to newly developed methodologies, benchmark datasets play a vital role in advancing the field of","In addition to newly developed methodologies, benchmark datasets play a vital role in advancing the field of",4.1,-21.52,0,0,1,14.35,9.96,-4.38,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,4,4,0
"In addition to newly developed methodologies, benchmark datasets play a vital role in advancing the field of","In addition to newly developed methodologies, benchmark datasets play a vital role in advancing the field of",computational drug discovery. High-quality data is essential for all the tasks ranging from molecular design,computational drug discovery. High-quality data is essential for all the tasks ranging from molecular design,1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
Table 1: GNN-based models discussed in this review and their characteristics. Each row includes the name,Table 1: GNN-based models discussed in this review and their characteristics. Each row includes the name,"of the approach, the main model architecture, the prediction task and the datasets used. The approaches","of the approach, the main model architecture, the prediction task and the datasets used. The approaches",1.84,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"of the approach, the main model architecture, the prediction task and the datasets used. The approaches","of the approach, the main model architecture, the prediction task and the datasets used. The approaches",are grouped into different bucket based on their tasks. The background with yellow color indicates that the,are grouped into different bucket based on their tasks. The background with yellow color indicates that the,1.84,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
are grouped into different bucket based on their tasks. The background with yellow color indicates that the,are grouped into different bucket based on their tasks. The background with yellow color indicates that the,approaches primarily utilized 2D structure and the blue color indicates that the approaches primarily utilized,approaches primarily utilized 2D structure and the blue color indicates that the approaches primarily utilized,1.84,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
approaches primarily utilized 2D structure and the blue color indicates that the approaches primarily utilized,approaches primarily utilized 2D structure and the blue color indicates that the approaches primarily utilized,3D structure. Methods using pre-training are labeled with ? and methods using few-shot learning are labeled,3D structure. Methods using pre-training are labeled with ?and methods using few-shot learning are labeled,1.84,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
3D structure. Methods using pre-training are labeled with ? and methods using few-shot learning are labeled,3D structure. Methods using pre-training are labeled with ?and methods using few-shot learning are labeled,with ? .,with ?.,1.84,0,1,0,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
with ? .,with ?.,Name architecture Task Datasets,architecture,1.11,53.16,0,0,0,9.96,5.05,-4.92,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,5,5,1
Name architecture Task Datasets,architecture,"ConfVAE 6 MPNN Unconstrained Generation w/ CVAE and uses 2D&3D GEOM-QM9, GEOM-Drugs",Unconstrained Generation w/ CVAE and uses 2D&3D,2.72,33.12,0,0,0,5.05,5.05,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
"ConfVAE 6 MPNN Unconstrained Generation w/ CVAE and uses 2D&3D GEOM-QM9, GEOM-Drugs",Unconstrained Generation w/ CVAE and uses 2D&3D,"VonMisesNet 7 GCN Unconstrained Generation w/ Von Mises distribution NMRShiftDB, GDB-17",Unconstrained Generation w/ Von Mises distribution,1,0,1,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
"VonMisesNet 7 GCN Unconstrained Generation w/ Von Mises distribution NMRShiftDB, GDB-17",Unconstrained Generation w/ Von Mises distribution,MoLeR 8 GNN Constrained Generation w/ motifs-based substructures GuacaMol,Constrained Generation w/ motifs-based substructures,2.7,0,1,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
MoLeR 8 GNN Constrained Generation w/ motifs-based substructures GuacaMol,Constrained Generation w/ motifs-based substructures,"MiCam 9 GNN Constrained Generation w/ connection-aware motif vocabulary QM9, ZINC, GuacaMol",Constrained Generation w/ connection-aware motif vocabulary,1,0,1,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
"MiCam 9 GNN Constrained Generation w/ connection-aware motif vocabulary QM9, ZINC, GuacaMol",Constrained Generation w/ connection-aware motif vocabulary,GEAM 10 MPNN Constrained Generation w/ soft-actor critic ZINC250k,Constrained Generation w/ soft-actor critic,1,0,1,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
GEAM 10 MPNN Constrained Generation w/ soft-actor critic ZINC250k,Constrained Generation w/ soft-actor critic,AR 11 GNN Ligand-Protein Based Generation w/ auxiliary network CrossDocked,Ligand-Protein Based Generation w/ auxiliary network,2.7,0,1,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
AR 11 GNN Ligand-Protein Based Generation w/ auxiliary network CrossDocked,Ligand-Protein Based Generation w/ auxiliary network,GraphBP 12 GNN Ligand-Protein Based Generation w/ spherical coordinates CrossDocked,Ligand-Protein Based Generation w/ spherical coordinates,1,0,1,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
GraphBP 12 GNN Ligand-Protein Based Generation w/ spherical coordinates CrossDocked,Ligand-Protein Based Generation w/ spherical coordinates,Pocket2Mol 13 GNN Ligand-Protein Based Generation w/ auxiliary atom positioning CrossDocked,Ligand-Protein Based Generation w/ auxiliary atom positioning,1,0,1,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
Pocket2Mol 13 GNN Ligand-Protein Based Generation w/ auxiliary atom positioning CrossDocked,Ligand-Protein Based Generation w/ auxiliary atom positioning,FLAG 14 GNN Ligand-Protein Based Generation w/ auxiliary motif attachment CrossDocked,Ligand-Protein Based Generation w/ auxiliary motif attachment,1,0,1,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
FLAG 14 GNN Ligand-Protein Based Generation w/ auxiliary motif attachment CrossDocked,Ligand-Protein Based Generation w/ auxiliary motif attachment,SQUID 15 GNN Ligand-Protein Based Generation w/ 3-D shape MOSES,Ligand-Protein Based Generation w/ 3-D shape,1,0,1,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
SQUID 15 GNN Ligand-Protein Based Generation w/ 3-D shape MOSES,Ligand-Protein Based Generation w/ 3-D shape,"NeurTN 17 GNN Property Prediction w/ powerful nonlinear relationships CTD,DrugBank,UniProt4",Property Prediction w/ powerful nonlinear relationships,2.7,0,1,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
"NeurTN 17 GNN Property Prediction w/ powerful nonlinear relationships CTD,DrugBank,UniProt4",Property Prediction w/ powerful nonlinear relationships,"PhysChem 22 MPNN Property Prediction w/ physical&chemical information QM7,QM8,QM9,Lipop,FreeSolv,ESOL,COVID19",Property Prediction w/ physical&chemical information,1,0,1,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
"PhysChem 22 MPNN Property Prediction w/ physical&chemical information QM7,QM8,QM9,Lipop,FreeSolv,ESOL,COVID19",Property Prediction w/ physical&chemical information,"O-GNN 23 GNN Property Prediction w/ ring substructures BBBP,Tox21,ClinTox,HIV,BACE,SIDER,FS-Mol",Property Prediction w/ ring substructures,1,0,1,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
"O-GNN 23 GNN Property Prediction w/ ring substructures BBBP,Tox21,ClinTox,HIV,BACE,SIDER,FS-Mol",Property Prediction w/ ring substructures,"MoleOOD 71 SAGE Property Prediction w/ invariant substructure across environments BACE,BBBP,SIDER,HIV,DrugOOD",Property Prediction w/ invariant substructure across environments,1,0,1,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
"MoleOOD 71 SAGE Property Prediction w/ invariant substructure across environments BACE,BBBP,SIDER,HIV,DrugOOD",Property Prediction w/ invariant substructure across environments,"MGSSL 63 GNN ? Property Prediction w/ motif-based self-supervised learning MUV,ClinTox,SIDER,HIV,Tox21,BACE,",Property Prediction w/ motif-based self-supervised learning,1,0,1,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
"MGSSL 63 GNN ? Property Prediction w/ motif-based self-supervised learning MUV,ClinTox,SIDER,HIV,Tox21,BACE,",Property Prediction w/ motif-based self-supervised learning,"ToxCast,BBBP","ToxCast,BBBP",1,221.44,0,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
"ToxCast,BBBP","ToxCast,BBBP","MoCL 18 GIN ? Property Prediction w/ knowledge-aware contrastive learning BACE,BBBP,ClinTox,Mutag,SIDER,Tox21,ToxCast",Property Prediction w/ knowledge-aware contrastive learning,1,-221.44,0,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
"MoCL 18 GIN ? Property Prediction w/ knowledge-aware contrastive learning BACE,BBBP,ClinTox,Mutag,SIDER,Tox21,ToxCast",Property Prediction w/ knowledge-aware contrastive learning,"KCL 64 MPNN ? Property Prediction w/ domain knowledge contrastive learning BBBP,Tox21,ToxCast,SIDER,ClinTox,BACE,",Property Prediction w/ domain knowledge contrastive learning,1,0,1,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
"KCL 64 MPNN ? Property Prediction w/ domain knowledge contrastive learning BBBP,Tox21,ToxCast,SIDER,ClinTox,BACE,",Property Prediction w/ domain knowledge contrastive learning,"ESOL,FreeSolv","ESOL,FreeSolv",1,221.44,0,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
"ESOL,FreeSolv","ESOL,FreeSolv","MCHNN 65 GCN ? Property Prediction w/ multi-view contrastive learning PubChem,MDAD,DrugVirus,HMDAD,Disbiome,",Property Prediction w/ multi-view contrastive learning,1,-221.44,0,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
"MCHNN 65 GCN ? Property Prediction w/ multi-view contrastive learning PubChem,MDAD,DrugVirus,HMDAD,Disbiome,",Property Prediction w/ multi-view contrastive learning,"gutMDisorder,Peryton","gutMDisorder,Peryton",1,221.44,0,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,5,5,1
"gutMDisorder,Peryton","gutMDisorder,Peryton","HiMol 66 GNN ? Property Prediction w/ boundaries self-supervised learning BACE,BBBP,Tox21,ToxCast,SIDER,ClinTox,",Property Prediction w/ boundaries self-supervised learning,1,-221.44,0,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
"HiMol 66 GNN ? Property Prediction w/ boundaries self-supervised learning BACE,BBBP,Tox21,ToxCast,SIDER,ClinTox,",Property Prediction w/ boundaries self-supervised learning,"ESOL,FreeSolv,Lipop,QM7,QM8,QM9","ESOL,FreeSolv,Lipop,QM7,QM8,QM9",1,221.44,0,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
"ESOL,FreeSolv,Lipop,QM7,QM8,QM9","ESOL,FreeSolv,Lipop,QM7,QM8,QM9","HSL-RG 19 GNN ?? Property Prediction w/ few-shot learning&self-supervised learning Tox21,SIDER,MUV,ToxCast",Property Prediction w/ few-shot learning&self-supervised learning,1,-221.44,0,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
"HSL-RG 19 GNN ?? Property Prediction w/ few-shot learning&self-supervised learning Tox21,SIDER,MUV,ToxCast",Property Prediction w/ few-shot learning&self-supervised learning,MHNfs 68 GNN ? Property Prediction w/ few-shot learning&context module FS-Mol,Property Prediction w/ few-shot learning&context module,1,0,1,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
MHNfs 68 GNN ? Property Prediction w/ few-shot learning&context module FS-Mol,Property Prediction w/ few-shot learning&context module,"GS-Meta 69 GNN ? Property Prediction w/ few-shot learning&simultaneous multiple labels Tox21,SIDER,MUV,ToxCast,PCBA",Property Prediction w/ few-shot learning&simultaneous multiple labels,1,0,1,0,1,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
"GS-Meta 69 GNN ? Property Prediction w/ few-shot learning&simultaneous multiple labels Tox21,SIDER,MUV,ToxCast,PCBA",Property Prediction w/ few-shot learning&simultaneous multiple labels,"PACIA 20 GNN ?? Property Prediction w/ few-shot learning&adaptive parameters Tox21,SIDER,MUV,ToxCast,FS-Mol",Property Prediction w/ few-shot learning&adaptive parameters,1,0,1,1,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
"PACIA 20 GNN ?? Property Prediction w/ few-shot learning&adaptive parameters Tox21,SIDER,MUV,ToxCast,FS-Mol",Property Prediction w/ few-shot learning&adaptive parameters,"Geo-DEG 70 MPNN Property Prediction w/ hierarchical molecular grammar CROW,Permeability,FreeSolv,Lipop,HOPV,PTC,ClinTox",Property Prediction w/ hierarchical molecular grammar,1,0,1,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
"Geo-DEG 70 MPNN Property Prediction w/ hierarchical molecular grammar CROW,Permeability,FreeSolv,Lipop,HOPV,PTC,ClinTox",Property Prediction w/ hierarchical molecular grammar,"DVMP 73 GCN ? Property Prediction w/ pre-train for dual-view 1D&2D molecule BBBP,Tox21,ClinTox,HIV,BACE,SIDER,ESOL",Property Prediction w/ pre-train for dual-view 1D&2D molecule,1,0,1,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
"DVMP 73 GCN ? Property Prediction w/ pre-train for dual-view 1D&2D molecule BBBP,Tox21,ClinTox,HIV,BACE,SIDER,ESOL",Property Prediction w/ pre-train for dual-view 1D&2D molecule,"GraphMVP 75 GNN ? Property Prediction w/ pre-train consistency between 2D&3D BBBP,Tox21,ToxCast,SIDER,MUV,HIV,BACE",Property Prediction w/ pre-train consistency between 2D&3D,2.7,0,1,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
"GraphMVP 75 GNN ? Property Prediction w/ pre-train consistency between 2D&3D BBBP,Tox21,ToxCast,SIDER,MUV,HIV,BACE",Property Prediction w/ pre-train consistency between 2D&3D,SphereNet 45 MPNN Property Prediction w/ spherical message passing QM9,Property Prediction w/ spherical message passing,1,0,1,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
SphereNet 45 MPNN Property Prediction w/ spherical message passing QM9,Property Prediction w/ spherical message passing,"UnifiedPML 76 GN Blocks ? Property Prediction w/ pre-train on multi-tasks for 2D&3D BBBP,Tox21,ClinTox,HIV,BACE,SIDER",Property Prediction w/ pre-train on multi-tasks for 2D&3D,1,0,1,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
"UnifiedPML 76 GN Blocks ? Property Prediction w/ pre-train on multi-tasks for 2D&3D BBBP,Tox21,ClinTox,HIV,BACE,SIDER",Property Prediction w/ pre-train on multi-tasks for 2D&3D,"GeomGCL 77 MPNN ? Property Prediction w/ dual-channel message passing for 2D&3D ClinTox,SIDER,Tox21,ToxCast,ESOL,FreeSolv,Lipop",Property Prediction w/ dual-channel message passing for 2D&3D,1,0,1,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
"GeomGCL 77 MPNN ? Property Prediction w/ dual-channel message passing for 2D&3D ClinTox,SIDER,Tox21,ToxCast,ESOL,FreeSolv,Lipop",Property Prediction w/ dual-channel message passing for 2D&3D,MolKGNN 74 GNN Property Prediction w/ molecular chirality PubChem,Property Prediction w/ molecular chirality,1,0,1,0,0,5.05,5.05,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,5,5,1
