text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
as unconstrained. The primary goal of such approaches is to generate structurally valid and chemically,as unconstrained. The primary goal of such approaches is to generate structurally valid and chemically,"plausible molecules with high diversity, guided by the distribution of the training data.","plausible molecules with high diversity, guided by the distribution of the training data.",1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"plausible molecules with high diversity, guided by the distribution of the training data.","plausible molecules with high diversity, guided by the distribution of the training data.","GraphINVENT 56 is one of the initial explorations into unconstrained molecular graph generation,","GraphINVENT [56] is one of the initial explorations into unconstrained molecular graph generation,",1,14.94,0,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
"GraphINVENT 56 is one of the initial explorations into unconstrained molecular graph generation,","GraphINVENT [56] is one of the initial explorations into unconstrained molecular graph generation,",which explored various GNN architectures–such as gated GNNs and attention-based GNNs–to learn an,which explored various GNN architectures–such as gated GNNs and attention-based GNNs–to learn an,1,-14.94,0,0,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
which explored various GNN architectures–such as gated GNNs and attention-based GNNs–to learn an,which explored various GNN architectures–such as gated GNNs and attention-based GNNs–to learn an,“action” probability distribution from training molecules. The model then iteratively sampled one action at,“action” probability distribution from training molecules. The model then iteratively sampled one action at,1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
“action” probability distribution from training molecules. The model then iteratively sampled one action at,“action” probability distribution from training molecules. The model then iteratively sampled one action at,"a time, e.g., adding a bond or an atom, until a “terminate generation” action was reached. Doing so allowed","a time, e.g., adding a bond or an atom, until a “terminate generation” action was reached. Doing so allowed",1,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"a time, e.g., adding a bond or an atom, until a “terminate generation” action was reached. Doing so allowed","a time, e.g., adding a bond or an atom, until a “terminate generation” action was reached. Doing so allowed",the approach to construct a molecule step by step. GraphINVENT is a representative among a broader,the approach to construct a molecule step by step. GraphINVENT is a representative among a broader,1,0,1,0,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
the approach to construct a molecule step by step. GraphINVENT is a representative among a broader,the approach to construct a molecule step by step. GraphINVENT is a representative among a broader,"class of models 57, 58, 59, 60 that all adopt such an iterative sampling strategy that build new graphs by","class of models [57, 58, 59, 60] that all adopt such an iterative sampling strategy that build new graphs by",1,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"class of models 57, 58, 59, 60 that all adopt such an iterative sampling strategy that build new graphs by","class of models [57, 58, 59, 60] that all adopt such an iterative sampling strategy that build new graphs by",repeatedly sampling components or actions from learned distributions.,repeatedly sampling components or actions from learned distributions.,1,0,1,0,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
repeatedly sampling components or actions from learned distributions.,repeatedly sampling components or actions from learned distributions.,"Beyond this one-piece-at-a-time paradigm, another type of method adopted generative frameworks that","Beyond this one-piece-at-a-time paradigm, another type of method adopted generative frameworks that",1,14.94,0,0,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,5,5,0
"Beyond this one-piece-at-a-time paradigm, another type of method adopted generative frameworks that","Beyond this one-piece-at-a-time paradigm, another type of method adopted generative frameworks that","produce complete molecules graphs in a single pass. For instance, ConfVAE 61 integrated both 2D","produce complete molecules (graphs) in a single pass. For instance, ConfVAE [61] integrated both 2D",1,-14.94,0,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"produce complete molecules graphs in a single pass. For instance, ConfVAE 61 integrated both 2D","produce complete molecules (graphs) in a single pass. For instance, ConfVAE [61] integrated both 2D","molecular graphs and 3D conformations, ensuring rotational and translational invariance. It employed a","molecular graphs and 3D conformations, ensuring rotational and translational invariance. It employed a",1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"molecular graphs and 3D conformations, ensuring rotational and translational invariance. It employed a","molecular graphs and 3D conformations, ensuring rotational and translational invariance. It employed a","Conditional Variational Autoencoder CVAE framework, with Message Passing Neural Networks MPNNs","Conditional Variational Autoencoder (CVAE) framework, with Message Passing Neural Networks (MPNNs)",1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,5,5,1
"Conditional Variational Autoencoder CVAE framework, with Message Passing Neural Networks MPNNs","Conditional Variational Autoencoder (CVAE) framework, with Message Passing Neural Networks (MPNNs)","for graph encoding, enabling end-to-end conditional molecule generation. While ConfVAE leveraged GNNs","for graph encoding, enabling end-to-end conditional molecule generation. While ConfVAE leveraged GNNs",1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
"for graph encoding, enabling end-to-end conditional molecule generation. While ConfVAE leveraged GNNs","for graph encoding, enabling end-to-end conditional molecule generation. While ConfVAE leveraged GNNs","within a generative framework, VonMisesNet 7 took a different approach by focusing on capturing the re","within a generative framework, VonMisesNet [7] took a different approach by focusing on capturing the re-",1,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,5,5,1
alistic distribution of torsional angles in molecules. It introduced a novel GNN architecture that sampled,alistic distribution of torsional angles in molecules. It introduced a novel GNN architecture that sampled,"torsion angles from the Von Mises distribution, which better reflected the physical constraints of molecular","torsion angles from the Von Mises distribution, which better reflected the physical constraints of molecular",1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"torsion angles from the Von Mises distribution, which better reflected the physical constraints of molecular","torsion angles from the Von Mises distribution, which better reflected the physical constraints of molecular","geometry. Moreover, VonMisesNet addressed key challenges such as chirality inversion of atoms and supports molecules with a large number of rotatable bonds-enhancing the chemical accuracy and diversity of its",ports molecules with a large number of rotatable bonds-enhancing the chemical accuracy and diversity of its,4.92,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"geometry. Moreover, VonMisesNet addressed key challenges such as chirality inversion of atoms and supports molecules with a large number of rotatable bonds-enhancing the chemical accuracy and diversity of its",ports molecules with a large number of rotatable bonds-enhancing the chemical accuracy and diversity of its,outputs.,outputs.,1,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
outputs.,outputs.,"Overall, unconstrained generation models are increasingly integrating with generative architectures such","Overall, unconstrained generation models are increasingly integrating with generative architectures such",1,14.94,0,0,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,0
"Overall, unconstrained generation models are increasingly integrating with generative architectures such","Overall, unconstrained generation models are increasingly integrating with generative architectures such","as VAEs and GANs, aiming to better approximate the true data distribution. Nonetheless, as the need grows","as VAEs and GANs, aiming to better approximate the true data distribution. Nonetheless, as the need grows",1,-14.94,0,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"as VAEs and GANs, aiming to better approximate the true data distribution. Nonetheless, as the need grows","as VAEs and GANs, aiming to better approximate the true data distribution. Nonetheless, as the need grows","to reduce the cost of candidate selection, improve the quality of generated molecules, and generate molecules","to reduce the cost of candidate selection, improve the quality of generated molecules, and generate molecules",1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"to reduce the cost of candidate selection, improve the quality of generated molecules, and generate molecules","to reduce the cost of candidate selection, improve the quality of generated molecules, and generate molecules","that could be synthesized, research is gradually shifting toward generation models that incorporate explicit","that could be synthesized, research is gradually shifting toward generation models that incorporate explicit",1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"that could be synthesized, research is gradually shifting toward generation models that incorporate explicit","that could be synthesized, research is gradually shifting toward generation models that incorporate explicit",constraints on substructures and target properties.,constraints on substructures and target properties.,1,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
constraints on substructures and target properties.,constraints on substructures and target properties.,3.2 Constrained Generation with Specific Substructures,Constrained Generation with Specific Substructures,5.94,26.9,0,0,1,9.96,11.96,1.99,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,6,6,0
3.2 Constrained Generation with Specific Substructures,Constrained Generation with Specific Substructures,"In drug development, generating molecules with specific substructures and targeted chemical properties is","In drug development, generating molecules with specific substructures and targeted chemical properties is",3.09,-26.9,0,1,1,11.96,9.96,-1.99,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,6,6,0
"In drug development, generating molecules with specific substructures and targeted chemical properties is","In drug development, generating molecules with specific substructures and targeted chemical properties is","often more desirable than unconstrained molecule generation. MoLeR, introduced by Maziarz et al. 8,","often more desirable than unconstrained molecule generation. MoLeR, introduced by Maziarz et al. [8],",1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"often more desirable than unconstrained molecule generation. MoLeR, introduced by Maziarz et al. 8,","often more desirable than unconstrained molecule generation. MoLeR, introduced by Maziarz et al. [8],",demonstrated the capability to perform both constrained and unconstrained molecule generation. It utilized motifs–common chemical substructures–within an encoder-decoder framework. By combining GNN,lized motifs–common chemical substructures–within an encoder-decoder framework. By combining GNN,4.92,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
demonstrated the capability to perform both constrained and unconstrained molecule generation. It utilized motifs–common chemical substructures–within an encoder-decoder framework. By combining GNN,lized motifs–common chemical substructures–within an encoder-decoder framework. By combining GNN,"and Multilayer Perceptron MLP blocks, MoLeR carefully constructed molecules one motif at a time, sequentially selecting motifs or atoms, determining attachment points, and assigning bond types, each step","quentially selecting motifs or atoms, determining attachment points, and assigning bond types, each step",4.92,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"and Multilayer Perceptron MLP blocks, MoLeR carefully constructed molecules one motif at a time, sequentially selecting motifs or atoms, determining attachment points, and assigning bond types, each step","quentially selecting motifs or atoms, determining attachment points, and assigning bond types, each step",optimized for molecular validity and functionality.,optimized for molecular validity and functionality.,1,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
optimized for molecular validity and functionality.,optimized for molecular validity and functionality.,"Building on the success of fragment-based approaches like MoLeR, newer models have further advanced","Building on the success of fragment-based approaches like MoLeR, newer models have further advanced",1,14.94,0,0,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,0
"Building on the success of fragment-based approaches like MoLeR, newer models have further advanced","Building on the success of fragment-based approaches like MoLeR, newer models have further advanced","constrained molecule generation. One such model, GEAM 10, introduced the Graph Information Bottleneck GIB principle to identify substructures most relevant to specific drug properties. GEAM first extracted",neck (GIB) principle to identify substructures most relevant to specific drug properties. GEAM first extracted,4.92,-14.94,0,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"constrained molecule generation. One such model, GEAM 10, introduced the Graph Information Bottleneck GIB principle to identify substructures most relevant to specific drug properties. GEAM first extracted",neck (GIB) principle to identify substructures most relevant to specific drug properties. GEAM first extracted,a vocabulary of meaningful substructures and then assembled molecules from this learned vocabulary. A soft,a vocabulary of meaningful substructures and then assembled molecules from this learned vocabulary. A soft,1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
a vocabulary of meaningful substructures and then assembled molecules from this learned vocabulary. A soft,a vocabulary of meaningful substructures and then assembled molecules from this learned vocabulary. A soft,"actor-critic SAC reinforcement learning algorithm was used to identify high-quality samples, which were","actor-critic (SAC) reinforcement learning algorithm was used to identify high-quality samples, which were",1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"actor-critic SAC reinforcement learning algorithm was used to identify high-quality samples, which were","actor-critic (SAC) reinforcement learning algorithm was used to identify high-quality samples, which were",subsequently mutated through a genetic algorithm GA to produce final molecules that were chemically,subsequently mutated through a genetic algorithm (GA) to produce final molecules that were chemically,1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
subsequently mutated through a genetic algorithm GA to produce final molecules that were chemically,subsequently mutated through a genetic algorithm (GA) to produce final molecules that were chemically,valid and aligned with the desired drug properties.,valid and aligned with the desired drug properties.,1,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
valid and aligned with the desired drug properties.,valid and aligned with the desired drug properties.,"While models like MoLeR and GEAM focused primarily on the generation process, MiCam 9 proposed","While models like MoLeR and GEAM focused primarily on the generation process, MiCam [9] proposed",1,14.94,0,0,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,0
"While models like MoLeR and GEAM focused primarily on the generation process, MiCam 9 proposed","While models like MoLeR and GEAM focused primarily on the generation process, MiCam [9] proposed",a novel strategy for building a chemically “reasonable” motif vocabulary. MiCam addressed the limitation of,a novel strategy for building a chemically “reasonable” motif vocabulary. MiCam addressed the limitation of,1,-14.94,0,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
a novel strategy for building a chemically “reasonable” motif vocabulary. MiCam addressed the limitation of,a novel strategy for building a chemically “reasonable” motif vocabulary. MiCam addressed the limitation of,"previous fragment-based methods, which often failed to identify appropriate motifs for molecule generation.","previous fragment-based methods, which often failed to identify appropriate motifs for molecule generation.",1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"previous fragment-based methods, which often failed to identify appropriate motifs for molecule generation.","previous fragment-based methods, which often failed to identify appropriate motifs for molecule generation.","Its vocabulary construction involved two phases: in the merging-operation learning phase, the model iteratively merged the most frequent atomic patterns found across molecules to form a preliminary set of motifs.",tively merged the most frequent atomic patterns found across molecules to form a preliminary set of motifs.,4.92,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,1
"Its vocabulary construction involved two phases: in the merging-operation learning phase, the model iteratively merged the most frequent atomic patterns found across molecules to form a preliminary set of motifs.",tively merged the most frequent atomic patterns found across molecules to form a preliminary set of motifs.,"In the motif-vocabulary construction phase, the model disconnected fragments at learned attachment points,","In the motif-vocabulary construction phase, the model disconnected fragments at learned attachment points,",1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,1
"In the motif-vocabulary construction phase, the model disconnected fragments at learned attachment points,","In the motif-vocabulary construction phase, the model disconnected fragments at learned attachment points,",marking these connection sites with special tokens to preserve the information necessary for molecule assembly. This approach allowed MiCam to flexibly generate molecules either by adding known motifs or by,sembly. This approach allowed MiCam to flexibly generate molecules either by adding known motifs or by,4.92,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
marking these connection sites with special tokens to preserve the information necessary for molecule assembly. This approach allowed MiCam to flexibly generate molecules either by adding known motifs or by,sembly. This approach allowed MiCam to flexibly generate molecules either by adding known motifs or by,extending partially generated structures based on the connection history.,extending partially generated structures based on the connection history.,1,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
extending partially generated structures based on the connection history.,extending partially generated structures based on the connection history.,"Overall, these models share a common strategy of using substructures as modular building blocks, aligning generation objectives with the training loss, and constructing molecules in a stepwise manner. Among","ing generation objectives with the training loss, and constructing molecules in a stepwise manner. Among",4.92,0,1,0,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,6,6,0
"Overall, these models share a common strategy of using substructures as modular building blocks, aligning generation objectives with the training loss, and constructing molecules in a stepwise manner. Among","ing generation objectives with the training loss, and constructing molecules in a stepwise manner. Among","the three, GEAM and MiCam offer greater flexibility in incorporating specific constraints on both substructures and chemical properties, as they allow the use of both atoms and motifs during generation. In contrast,","tures and chemical properties, as they allow the use of both atoms and motifs during generation. In contrast,",4.92,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
"the three, GEAM and MiCam offer greater flexibility in incorporating specific constraints on both substructures and chemical properties, as they allow the use of both atoms and motifs during generation. In contrast,","tures and chemical properties, as they allow the use of both atoms and motifs during generation. In contrast,",MoLeR primarily relies on starting from a predefined scaffold.,MoLeR primarily relies on starting from a predefined scaffold.,1,0,1,1,0,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,6,6,1
MoLeR primarily relies on starting from a predefined scaffold.,MoLeR primarily relies on starting from a predefined scaffold.,3.3 Protein-Ligand based Generation,Protein-Ligand based Generation,5.94,26.9,0,0,0,9.96,11.96,1.99,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,6,6,0
3.3 Protein-Ligand based Generation,Protein-Ligand based Generation,"In addition to generating molecules based solely on training data of individual compounds, researchers","In addition to generating molecules based solely on training data of individual compounds, researchers",3.09,-26.9,0,0,1,11.96,9.96,-1.99,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,6,6,0
"In addition to generating molecules based solely on training data of individual compounds, researchers","In addition to generating molecules based solely on training data of individual compounds, researchers","have developed models that focus on protein binding sites and their associated ligands, addressing a new","have developed models that focus on protein binding sites and their associated ligands, addressing a new",1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,6,6,1
set of challenges in drug discovery. Recent advances in GNN-based molecule generation have enabled the,set of challenges in drug discovery. Recent advances in GNN-based molecule generation have enabled the,creation of molecules specifically tailored for target proteins. These models employ GNN blocks to maintain,creation of molecules specifically tailored for target proteins. These models employ GNN blocks to maintain,1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
creation of molecules specifically tailored for target proteins. These models employ GNN blocks to maintain,creation of molecules specifically tailored for target proteins. These models employ GNN blocks to maintain,"structural consistency—ensuring robustness against flips, shifts, and rotations—while processing attributes","structural consistency—ensuring robustness against flips, shifts, and rotations—while processing attributes",1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"structural consistency—ensuring robustness against flips, shifts, and rotations—while processing attributes","structural consistency—ensuring robustness against flips, shifts, and rotations—while processing attributes",and 3D coordinates of protein binding sites. Approaches such as the AR model 11 and GraphBP 12,and 3D coordinates of protein binding sites. Approaches such as the AR model [11] and GraphBP [12],1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
and 3D coordinates of protein binding sites. Approaches such as the AR model 11 and GraphBP 12,and 3D coordinates of protein binding sites. Approaches such as the AR model [11] and GraphBP [12],introduced distinct strategies for representing atoms and binding environments.,introduced distinct strategies for representing atoms and binding environments.,1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
introduced distinct strategies for representing atoms and binding environments.,introduced distinct strategies for representing atoms and binding environments.,These models adopted various techniques to prioritize contextual representation and resilience to rigid,These models adopted various techniques to prioritize contextual representation and resilience to rigid,1,14.94,0,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
These models adopted various techniques to prioritize contextual representation and resilience to rigid,These models adopted various techniques to prioritize contextual representation and resilience to rigid,"transformations. For instance, AR combined MLP blocks with an auxiliary network to guide atom generation and bonding decisions, whereas GraphBP utilized spherical coordinates alongside MLPs for sequential atom-by-atom construction. Other notable methods, including Pocket2Mol 13 and FLAG 14,","quential atom-by-atom construction. Other notable methods, including Pocket2Mol [13] and FLAG [14],",8.84,-14.94,0,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"transformations. For instance, AR combined MLP blocks with an auxiliary network to guide atom generation and bonding decisions, whereas GraphBP utilized spherical coordinates alongside MLPs for sequential atom-by-atom construction. Other notable methods, including Pocket2Mol 13 and FLAG 14,","quential atom-by-atom construction. Other notable methods, including Pocket2Mol [13] and FLAG [14],",incorporated auxiliary MLP classifiers and predictors to optimize atom positioning and motif attachment.,incorporated auxiliary MLP classifiers and predictors to optimize atom positioning and motif attachment.,1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
incorporated auxiliary MLP classifiers and predictors to optimize atom positioning and motif attachment.,incorporated auxiliary MLP classifiers and predictors to optimize atom positioning and motif attachment.,"Collectively, these strategies significantly improved model robustness and adaptability, representing critical","Collectively, these strategies significantly improved model robustness and adaptability, representing critical",1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,7,7,1
"Collectively, these strategies significantly improved model robustness and adaptability, representing critical","Collectively, these strategies significantly improved model robustness and adaptability, representing critical",progress toward customizing molecules for specific protein targets—a key advancement in drug discovery.,progress toward customizing molecules for specific protein targets—a key advancement in drug discovery.,1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
progress toward customizing molecules for specific protein targets—a key advancement in drug discovery.,progress toward customizing molecules for specific protein targets—a key advancement in drug discovery.,Each model has distinct strengths: the AR model emphasized specificity and binding affinity optimization for particular protein site structures; GraphBP introduced a dual-diffusion architecture to enhance flexibility; Pocket2Mol achieved greater computational efficiency through conditional 3D coordinate sampling;,ibility; Pocket2Mol achieved greater computational efficiency through conditional 3D coordinate sampling;,8.84,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
Each model has distinct strengths: the AR model emphasized specificity and binding affinity optimization for particular protein site structures; GraphBP introduced a dual-diffusion architecture to enhance flexibility; Pocket2Mol achieved greater computational efficiency through conditional 3D coordinate sampling;,ibility; Pocket2Mol achieved greater computational efficiency through conditional 3D coordinate sampling;,and FLAG leveraged motif-based generation to improve structural realism and diversity.,and FLAG leveraged motif-based generation to improve structural realism and diversity.,1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
and FLAG leveraged motif-based generation to improve structural realism and diversity.,and FLAG leveraged motif-based generation to improve structural realism and diversity.,"Beyond generating molecules that bind to specific protein sites, there is also a growing need to generate molecules constrained by a desired 3D binding conformation. In many cases, experimental data reveal","ate molecules constrained by a desired 3D binding conformation. In many cases, experimental data reveal",4.92,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
"Beyond generating molecules that bind to specific protein sites, there is also a growing need to generate molecules constrained by a desired 3D binding conformation. In many cases, experimental data reveal","ate molecules constrained by a desired 3D binding conformation. In many cases, experimental data reveal","that certain binding postures are particularly effective for interacting with specific proteins, and generating","that certain binding postures are particularly effective for interacting with specific proteins, and generating",1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"that certain binding postures are particularly effective for interacting with specific proteins, and generating","that certain binding postures are particularly effective for interacting with specific proteins, and generating",candidate molecules that adopt these conformations can greatly accelerate screening. SQUID 15 was the,candidate molecules that adopt these conformations can greatly accelerate screening. SQUID [15] was the,1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
candidate molecules that adopt these conformations can greatly accelerate screening. SQUID 15 was the,candidate molecules that adopt these conformations can greatly accelerate screening. SQUID [15] was the,"first model designed to address this challenge. Given a target 3D shape, SQUID encodes the input conformation—treated as an unordered point cloud—into hidden features using GNN layers, and then iteratively","mation—treated as an unordered point cloud—into hidden features using GNN layers, and then iteratively",4.92,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
"first model designed to address this challenge. Given a target 3D shape, SQUID encodes the input conformation—treated as an unordered point cloud—into hidden features using GNN layers, and then iteratively","mation—treated as an unordered point cloud—into hidden features using GNN layers, and then iteratively",generates 3D molecular fragments that reconstruct the desired shape fragment-by-fragment.,generates 3D molecular fragments that reconstruct the desired shape fragment-by-fragment.,1,0,1,1,1,9.96,9.96,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
generates 3D molecular fragments that reconstruct the desired shape fragment-by-fragment.,generates 3D molecular fragments that reconstruct the desired shape fragment-by-fragment.,Classes,Classes,22.6,344.9,0,1,0,9.96,2.8,-7.16,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,7,7,0
Classes,Classes,Node,Node,-14.57,-172.56,0,0,1,2.8,3.92,1.12,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
Node,Node,Embeddings,Embeddings,0.34,-6.21,0,1,1,3.92,3.92,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
Embeddings,Embeddings,activation,activation,0.79,-65.97,0,1,0,3.92,3.92,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
activation,activation,function,function,0.34,0,1,0,0,3.92,3.92,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,7,7,1
function,function,Model,Model,-9.11,27.11,0,0,0,3.92,3.92,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
Model,Model,GNN layer,GNN layer,1.62,1.22,1,0,0,3.92,3.92,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
GNN layer,GNN layer,2D Molecule,2D Molecule,-0.56,-111.21,0,0,0,3.92,3.92,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,7,7,1
