text_a,span_text_a,text_b,span_text_b,normalized_vertical_gap,indentation_change,same_alignment,is_centered_A,is_centered_B,font_size_a,font_size_b,font_size_diff,same_font,is_bold_A,is_bold_B,is_italic_A,is_italic_B,is_monospace_A,is_monospace_B,same_bold,same_italic,same_monospace,line_a_ends_punctuation,line_b_starts_lowercase,is_linea_in_rectangle,is_lineb_in_rectangle,both_in_table,neither_in_table,is_linea_hashed,is_lineb_hashed,both_hashed,neither_hashed,page_number_a,page_number_b,label
learning cell features. An algebraic graph-assisted bidirectional transformer AGBT model 30 was developed,learning cell features. An algebraic graph-assisted bidirectional transformer (AGBT) model30 was developed,to encode the 3D structure of molecules into algebraic graphs. And Molecular Topographic Map MTM was,to encode the 3D structure of molecules into algebraic graphs. And Molecular Topographic Map (MTM) was,-0.14,0,1,1,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,2,1
to encode the 3D structure of molecules into algebraic graphs. And Molecular Topographic Map MTM was,to encode the 3D structure of molecules into algebraic graphs. And Molecular Topographic Map (MTM) was,generated from atom features by using Generative Topographic Mapping GTM 31 to represent drugs in graphs 32 .,generated from atom features by using Generative Topographic Mapping (GTM)31 to represent drugs in graphs32.,-0.14,0,1,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,2,1
generated from atom features by using Generative Topographic Mapping GTM 31 to represent drugs in graphs 32 .,generated from atom features by using Generative Topographic Mapping (GTM)31 to represent drugs in graphs32.,"In this study, we propose a framework named eXplainable Graph-based Drug response Prediction XGDP","In this study, we propose a framework named eXplainable Graph-based Drug response Prediction (XGDP)",-0.14,12,0,1,0,9,9,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,2,2,1
"In this study, we propose a framework named eXplainable Graph-based Drug response Prediction XGDP","In this study, we propose a framework named eXplainable Graph-based Drug response Prediction (XGDP)","for predicting anti-cancer drug responses and discovering the mechanism of action. The architecture of XGDP,","for predicting anti-cancer drug responses and discovering the mechanism of action. The architecture of XGDP,",-0.14,-12,0,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,2,1
"for predicting anti-cancer drug responses and discovering the mechanism of action. The architecture of XGDP,","for predicting anti-cancer drug responses and discovering the mechanism of action. The architecture of XGDP,","as shown in Fig. 1, is composed of 3 modules. The GNN module learns the latent features of drugs denoted","as shown in Fig. 1, is composed of 3 modules. The GNN module learns the latent features of drugs denoted",-0.14,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,2,1
"as shown in Fig. 1, is composed of 3 modules. The GNN module learns the latent features of drugs denoted","as shown in Fig. 1, is composed of 3 modules. The GNN module learns the latent features of drugs denoted",by molecular graphs. We propose to use a set of novel features adapted from ECFPs as the node features and,by molecular graphs. We propose to use a set of novel features adapted from ECFPs as the node features and,-0.14,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,2,1
by molecular graphs. We propose to use a set of novel features adapted from ECFPs as the node features and,by molecular graphs. We propose to use a set of novel features adapted from ECFPs as the node features and,incorporate chemical bond types as the edge features in our graph convolutional layers. And the CNN module,incorporate chemical bond types as the edge features in our graph convolutional layers. And the CNN module,-0.14,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,2,1
incorporate chemical bond types as the edge features in our graph convolutional layers. And the CNN module,incorporate chemical bond types as the edge features in our graph convolutional layers. And the CNN module,"learns the latent features of cancer cell lines from its gene expression profiles. Then, a cross-attention module","learns the latent features of cancer cell lines from its gene expression profiles. Then, a cross-attention module",-0.14,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,2,1
"learns the latent features of cancer cell lines from its gene expression profiles. Then, a cross-attention module","learns the latent features of cancer cell lines from its gene expression profiles. Then, a cross-attention module","is utilized to integrate latend features from drugs and cell lines, and thereafter predict the drug responses. The","is utilized to integrate latend features from drugs and cell lines, and thereafter predict the drug responses. The",-0.14,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,2,1
"is utilized to integrate latend features from drugs and cell lines, and thereafter predict the drug responses. The","is utilized to integrate latend features from drugs and cell lines, and thereafter predict the drug responses. The","experimental results indicate that, with novel node and edge features, our model outperformed the previous","experimental results indicate that, with novel node and edge features, our model outperformed the previous",-0.14,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,2,1
"experimental results indicate that, with novel node and edge features, our model outperformed the previous","experimental results indicate that, with novel node and edge features, our model outperformed the previous","drug response prediction methods 11,25 . Moreover, we leverage deep learning attribution approaches such as","drug response prediction methods11,25. Moreover, we leverage deep learning attribution approaches such as",-0.14,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,2,1
"drug response prediction methods 11,25 . Moreover, we leverage deep learning attribution approaches such as","drug response prediction methods11,25. Moreover, we leverage deep learning attribution approaches such as",GNNExplainer 33 and Integrated Gradients 34 to interpret our model. It is demonstrated that our developed,GNNExplainer33 and Integrated Gradients34 to interpret our model. It is demonstrated that our developed,-0.14,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,2,2,1
GNNExplainer 33 and Integrated Gradients 34 to interpret our model. It is demonstrated that our developed,GNNExplainer33 and Integrated Gradients34 to interpret our model. It is demonstrated that our developed,"model is capable of identifying the active substructures of drugs and the significant genes in cancer cells, and","model is capable of identifying the active substructures of drugs and the significant genes in cancer cells, and",-0.14,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,2,1
"model is capable of identifying the active substructures of drugs and the significant genes in cancer cells, and","model is capable of identifying the active substructures of drugs and the significant genes in cancer cells, and",thus revealing the mechanism of action of drugs.,thus revealing the mechanism of action of drugs.,-0.14,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,2,1
thus revealing the mechanism of action of drugs.,thus revealing the mechanism of action of drugs.,Methods,Methods,0.53,0,1,0,0,9,11,2,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,2,2,0
Methods,Methods,Datasets,Datasets,-0.14,0,1,0,0,11,10,-1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,2,2,0
Datasets,Datasets,We propose a deep learning-based approach to predict the drug responses of cancer with molecular graphs,We propose a deep learning-based approach to predict the drug responses of cancer with molecular graphs,-0.08,0,1,0,0,10,9,-1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2,2,0
We propose a deep learning-based approach to predict the drug responses of cancer with molecular graphs,We propose a deep learning-based approach to predict the drug responses of cancer with molecular graphs,of drugs and gene expression data from cancer cell lines. The dataset was acquired from Genomics of Drug,of drugs and gene expression data from cancer cell lines. The dataset was acquired from Genomics of Drug,-0.14,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,2,1
of drugs and gene expression data from cancer cell lines. The dataset was acquired from Genomics of Drug,of drugs and gene expression data from cancer cell lines. The dataset was acquired from Genomics of Drug,Fig. 1 . The architecture of the proposed model XGDP for drug response and mechanism prediction.,Fig. 1.  The architecture of the proposed model XGDP for drug response and mechanism prediction.,14.58,0,1,0,0,9,9,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2,2,0
Fig. 1 . The architecture of the proposed model XGDP for drug response and mechanism prediction.,Fig. 1.  The architecture of the proposed model XGDP for drug response and mechanism prediction.,"Molecular graph, node features and edge features are extracted from the drug molecule, and GNN is used for","Molecular graph, node features and edge features are extracted from the drug molecule, and GNN is used for",-0.14,0,1,0,0,9,9,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,2,2,1
"Molecular graph, node features and edge features are extracted from the drug molecule, and GNN is used for","Molecular graph, node features and edge features are extracted from the drug molecule, and GNN is used for",learning the latent features of drugs. CNN is applied to compress the gene expression features from cancer cell,learning the latent features of drugs. CNN is applied to compress the gene expression features from cancer cell,-0.14,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,2,1
learning the latent features of drugs. CNN is applied to compress the gene expression features from cancer cell,learning the latent features of drugs. CNN is applied to compress the gene expression features from cancer cell,"lines. Then two multi-head cross-attention layers are leveraged to combine drug and cell features, and the drug","lines. Then two multi-head cross-attention layers are leveraged to combine drug and cell features, and the drug",-0.14,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,2,1
"lines. Then two multi-head cross-attention layers are leveraged to combine drug and cell features, and the drug","lines. Then two multi-head cross-attention layers are leveraged to combine drug and cell features, and the drug",response is predicted with the integrated features.,response is predicted with the integrated features.,-0.14,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,2,2,1
response is predicted with the integrated features.,response is predicted with the integrated features.,Scientific Reports 2025 15:179 https://doi.org/10.1038/s41598-024-83090-3 2,| https://doi.org/10.1038/s41598-024-83090-3,1.47,69.94,0,0,1,9,8,-1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,2,2,1
"Sensitivity in Cancer GDSC database 35, including response levels in IC50 formats, drug names, and cell line","Sensitivity in Cancer (GDSC) database35, including response levels in IC50 formats, drug names, and cell line",names. Gene expression data of cell lines are obtained from Cancer Cell Line Encyclopedia CCLE 36 . Drugs’,names. Gene expression data of cell lines are obtained from Cancer Cell Line Encyclopedia (CCLE)36. Drugs’,-0.11,0,1,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
names. Gene expression data of cell lines are obtained from Cancer Cell Line Encyclopedia CCLE 36 . Drugs’,names. Gene expression data of cell lines are obtained from Cancer Cell Line Encyclopedia (CCLE)36. Drugs’,names are retrieved in PubChem database 37 to obtain their SMILES vectors. Then the SMILES vectors are,names are retrieved in PubChem database37 to obtain their SMILES vectors. Then the SMILES vectors are,-0.11,0,1,1,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
names are retrieved in PubChem database 37 to obtain their SMILES vectors. Then the SMILES vectors are,names are retrieved in PubChem database37 to obtain their SMILES vectors. Then the SMILES vectors are,converted into molecular graphs with RDKit library 38 .,converted into molecular graphs with RDKit library38.,-0.11,0,1,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
converted into molecular graphs with RDKit library 38 .,converted into molecular graphs with RDKit library38.,We combine the GDSC and CCLE datasets by selecting cell lines whose drug responses and gene expression,We combine the GDSC and CCLE datasets by selecting cell lines whose drug responses and gene expression,-0.11,12,0,1,0,9,9,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3,3,0
We combine the GDSC and CCLE datasets by selecting cell lines whose drug responses and gene expression,We combine the GDSC and CCLE datasets by selecting cell lines whose drug responses and gene expression,"profiles are both recorded. In total, there are 223 drugs and 700 cell lines. After removing missing screening of","profiles are both recorded. In total, there are 223 drugs and 700 cell lines. After removing missing screening of",-0.11,-12,0,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"profiles are both recorded. In total, there are 223 drugs and 700 cell lines. After removing missing screening of","profiles are both recorded. In total, there are 223 drugs and 700 cell lines. After removing missing screening of","drug responses, 133,212 pairs of data points are left for experiments. Each cell line is depicted by a transcriptomic","drug responses, 133,212 pairs of data points are left for experiments. Each cell line is depicted by a transcriptomic",-0.11,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"drug responses, 133,212 pairs of data points are left for experiments. Each cell line is depicted by a transcriptomic","drug responses, 133,212 pairs of data points are left for experiments. Each cell line is depicted by a transcriptomic","profile of 13,142 genes. In order to reduce the dimensionality of the input features to avoid potential over-fitting","profile of 13,142 genes. In order to reduce the dimensionality of the input features to avoid potential over-fitting",-0.11,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"profile of 13,142 genes. In order to reduce the dimensionality of the input features to avoid potential over-fitting","profile of 13,142 genes. In order to reduce the dimensionality of the input features to avoid potential over-fitting","in model training, we refer to the connectivity map proposed in LINCS L1000 research 39, and preserve only the","in model training, we refer to the connectivity map proposed in LINCS L1000 research39, and preserve only the",-0.11,0,1,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"in model training, we refer to the connectivity map proposed in LINCS L1000 research 39, and preserve only the","in model training, we refer to the connectivity map proposed in LINCS L1000 research39, and preserve only the","expression values of the 956 landmark genes, since it is testified that the expression pattern of other genes can be","expression values of the 956 landmark genes, since it is testified that the expression pattern of other genes can be",-0.11,0,1,1,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"expression values of the 956 landmark genes, since it is testified that the expression pattern of other genes can be","expression values of the 956 landmark genes, since it is testified that the expression pattern of other genes can be",precisely inferred by the landmark genes.,precisely inferred by the landmark genes.,-0.11,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
precisely inferred by the landmark genes.,precisely inferred by the landmark genes.,Drug representation,Drug representation,0.37,0,1,0,0,9,10,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,3,3,0
Drug representation,Drug representation,Previous research have demonstrated that representing drugs with molecular graphs provides better predictive,Previous research have demonstrated that representing drugs with molecular graphs provides better predictive,-0.07,0,1,0,0,10,9,-1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,3,3,0
Previous research have demonstrated that representing drugs with molecular graphs provides better predictive,Previous research have demonstrated that representing drugs with molecular graphs provides better predictive,"power than compressed representations such as SMILES 11,25, since the structural information of a molecule can","power than compressed representations such as SMILES11,25, since the structural information of a molecule can",-0.11,0,1,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"power than compressed representations such as SMILES 11,25, since the structural information of a molecule can","power than compressed representations such as SMILES11,25, since the structural information of a molecule can","be naturally preserved in a graph. Specifically, by considering the atoms in a molecule as nodes and the chemical","be naturally preserved in a graph. Specifically, by considering the atoms in a molecule as nodes and the chemical",-0.11,0,1,1,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"be naturally preserved in a graph. Specifically, by considering the atoms in a molecule as nodes and the chemical","be naturally preserved in a graph. Specifically, by considering the atoms in a molecule as nodes and the chemical","bonds between atoms as edges, an undirected unweighted graph is constructed to represent the drug molecule.","bonds between atoms as edges, an undirected unweighted graph is constructed to represent the drug molecule.",-0.11,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"bonds between atoms as edges, an undirected unweighted graph is constructed to represent the drug molecule.","bonds between atoms as edges, an undirected unweighted graph is constructed to represent the drug molecule.","From the molecular graphs, node features proposed by DeepChem 40 such as atom symbol, atom degree, etc.,","From the molecular graphs, node features proposed by DeepChem40 such as atom symbol, atom degree, etc.,",-0.11,0,1,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3,3,1
"From the molecular graphs, node features proposed by DeepChem 40 such as atom symbol, atom degree, etc.,","From the molecular graphs, node features proposed by DeepChem40 such as atom symbol, atom degree, etc.,",can be extracted.,can be extracted.,-0.11,0,1,1,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
can be extracted.,can be extracted.,"In this chapter, we further enhance the predictive power of a drug’s graph representation by incorporating","In this chapter, we further enhance the predictive power of a drug’s graph representation by incorporating",-0.11,12,0,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3,3,0
"In this chapter, we further enhance the predictive power of a drug’s graph representation by incorporating","In this chapter, we further enhance the predictive power of a drug’s graph representation by incorporating","properer node and edge features. In the previous work 25, there are five types of node features, i.e., atom","properer node and edge features. In the previous work25, there are five types of node features, i.e., atom",-0.11,-12,0,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"properer node and edge features. In the previous work 25, there are five types of node features, i.e., atom","properer node and edge features. In the previous work25, there are five types of node features, i.e., atom","symbol, atom degree, the total number of Hydrogen, implicit value of atom, and whether the atom is aromatic.","symbol, atom degree, the total number of Hydrogen, implicit value of atom, and whether the atom is aromatic.",-0.11,0,1,1,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"symbol, atom degree, the total number of Hydrogen, implicit value of atom, and whether the atom is aromatic.","symbol, atom degree, the total number of Hydrogen, implicit value of atom, and whether the atom is aromatic.","Nevertheless, these features are intuitively restricted to depict an atom in a molecule. Inspired by the Morgan","Nevertheless, these features are intuitively restricted to depict an atom in a molecule. Inspired by the Morgan",-0.11,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3,3,1
"Nevertheless, these features are intuitively restricted to depict an atom in a molecule. Inspired by the Morgan","Nevertheless, these features are intuitively restricted to depict an atom in a molecule. Inspired by the Morgan","Algorithm and Extended-Connectivity Fingerprints ECFP 15, we present a circular algorithm to compute the","Algorithm and Extended-Connectivity Fingerprints (ECFP)15, we present a circular algorithm to compute the",-0.11,0,1,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,3,1
"Algorithm and Extended-Connectivity Fingerprints ECFP 15, we present a circular algorithm to compute the","Algorithm and Extended-Connectivity Fingerprints (ECFP)15, we present a circular algorithm to compute the","feature of an atom, considering both the atom itself and its surrounding environment.","feature of an atom, considering both the atom itself and its surrounding environment.",-0.11,0,1,1,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"feature of an atom, considering both the atom itself and its surrounding environment.","feature of an atom, considering both the atom itself and its surrounding environment.",Algorithm 1 . Circular atomic feature computation,Algorithm 1.  Circular atomic feature computation,17.12,0,1,1,0,9,9,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,3,3,0
Algorithm 1 . Circular atomic feature computation,Algorithm 1.  Circular atomic feature computation,"In Circular Atomic Feature Computation Algorithm 1, F i refers to the chemical properties of atom i to","In Circular Atomic Feature Computation Algorithm 1, Fi refers to the chemical properties of atom i to",0.82,12,0,0,1,9,9,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,3,3,0
"In Circular Atomic Feature Computation Algorithm 1, F i refers to the chemical properties of atom i to","In Circular Atomic Feature Computation Algorithm 1, Fi refers to the chemical properties of atom i to","be encoded, which involves the seven Daylight atomic invariants as the initial chemical properties, including","be encoded, which involves the seven Daylight atomic invariants as the initial chemical properties, including",-0.11,-12,0,1,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"be encoded, which involves the seven Daylight atomic invariants as the initial chemical properties, including","be encoded, which involves the seven Daylight atomic invariants as the initial chemical properties, including","number of immediate neighbors who are non-hydrogen atoms, the valence minus the number of hydrogens","number of immediate neighbors who are non-hydrogen atoms, the valence minus the number of hydrogens",-0.11,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"number of immediate neighbors who are non-hydrogen atoms, the valence minus the number of hydrogens","number of immediate neighbors who are non-hydrogen atoms, the valence minus the number of hydrogens","meaning total bond order ignoring bonds to hydrogens, the atomic number, the atomic mass, the atomic","(meaning total bond order ignoring bonds to hydrogens), the atomic number, the atomic mass, the atomic",-0.11,0,1,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"meaning total bond order ignoring bonds to hydrogens, the atomic number, the atomic mass, the atomic","(meaning total bond order ignoring bonds to hydrogens), the atomic number, the atomic mass, the atomic","charge, the number of attached hydrogens, and aromaticity. X i r  denotes the identifier of atom  i  after collecting","charge, the number of attached hydrogens, and aromaticity. Xr",-0.11,0,1,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
"charge, the number of attached hydrogens, and aromaticity. X i r  denotes the identifier of atom  i  after collecting","charge, the number of attached hydrogens, and aromaticity. Xr",features from its r -hop neighbour atoms. h is the hashing function used for feature compression and binary is,features from its r-hop neighbour atoms. h is the hashing function used for feature compression and binary is,-0.11,0,1,1,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
features from its r -hop neighbour atoms. h is the hashing function used for feature compression and binary is,features from its r-hop neighbour atoms. h is the hashing function used for feature compression and binary is,the function to convert hashed integers back to binary features. Operator ? refers to the concatenation operation.,the function to convert hashed integers back to binary features. Operator ? refers to the concatenation operation.,-0.11,0,1,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,3,3,1
the function to convert hashed integers back to binary features. Operator ? refers to the concatenation operation.,the function to convert hashed integers back to binary features. Operator ? refers to the concatenation operation.,Scientific Reports 2025 15:179 https://doi.org/10.1038/s41598-024-83090-3 3,| https://doi.org/10.1038/s41598-024-83090-3,1.18,69.94,0,1,1,9,8,-1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,3,3,1
Figure 2 provides an example of the feature extraction procedure of atom 2 in the Butyramide molecule,Figure 2 provides an example of the feature extraction procedure of atom 2 in the Butyramide molecule,"considering interested radius of 1. In particular, this algorithm involves three stages:","considering interested radius of 1. In particular, this algorithm involves three stages:",-0.34,-12,0,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"considering interested radius of 1. In particular, this algorithm involves three stages:","considering interested radius of 1. In particular, this algorithm involves three stages:",1. Initial Stage: Each atom in the molecule is assigned with a unique integer identifier which is generated by,"1.	 Initial Stage: Each atom in the molecule is assigned with a unique integer identifier which is generated by",1,0,1,1,0,9,9,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,0
1. Initial Stage: Each atom in the molecule is assigned with a unique integer identifier which is generated by,"1.	 Initial Stage: Each atom in the molecule is assigned with a unique integer identifier which is generated by",hashing a set of chemical properties.,hashing a set of chemical properties.,-0.34,12.98,0,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
hashing a set of chemical properties.,hashing a set of chemical properties.,"2. Updating Stage: After initialization, each atom’s identifier will be updated iteratively. Starting by radius","2.	 Updating Stage: After initialization, each atom’s identifier will be updated iteratively. Starting by radius r = 1:",-0.34,-12.98,0,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,0
"2. Updating Stage: After initialization, each atom’s identifier will be updated iteratively. Starting by radius","2.	 Updating Stage: After initialization, each atom’s identifier will be updated iteratively. Starting by radius r = 1:",a An array will be formed by collecting the radius and the core atom’s current identifier.,"(a)	 An array will be formed by collecting the radius and the core atom’s current identifier.",1,14,0,1,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,0
a An array will be formed by collecting the radius and the core atom’s current identifier.,"(a)	 An array will be formed by collecting the radius and the core atom’s current identifier.","b Next, the neighboring information of the atom that is r hops away from the core atom will be incorpo­","(b)	 Next, the neighboring information of the atom that is r hops away from the core atom will be incorpo­",-0.34,-0.62,1,1,1,9,9,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,4,4,1
"b Next, the neighboring information of the atom that is r hops away from the core atom will be incorpo­","(b)	 Next, the neighboring information of the atom that is r hops away from the core atom will be incorpo­","rated into the array. Ranked by the bond order single, double, triple, and aromatic, the bond order and","rated into the array. Ranked by the bond order (single, double, triple, and aromatic), the bond order and",-0.34,17.18,0,1,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"rated into the array. Ranked by the bond order single, double, triple, and aromatic, the bond order and","rated into the array. Ranked by the bond order (single, double, triple, and aromatic), the bond order and",the current identifier of the interested atom are appended to the array.,the current identifier of the interested atom are appended to the array.,-0.34,0,1,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
the current identifier of the interested atom are appended to the array.,the current identifier of the interested atom are appended to the array.,c Then the same hash function used in the initial stage is applied again to convert the array into a new,"(c)	 Then the same hash function used in the initial stage is applied again to convert the array into a new",-0.34,-16.41,0,1,0,9,9,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,4,4,1
c Then the same hash function used in the initial stage is applied again to convert the array into a new,"(c)	 Then the same hash function used in the initial stage is applied again to convert the array into a new",integer identifier.,integer identifier.,-0.34,16.41,0,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
integer identifier.,integer identifier.,d The above procedure is repeated for each atom in the molecule.,"(d)	 The above procedure is repeated for each atom in the molecule.",-0.34,-17.36,0,0,1,9,9,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,4,4,1
d The above procedure is repeated for each atom in the molecule.,"(d)	 The above procedure is repeated for each atom in the molecule.",e The radius will be updated as r := r + 1 and another iteration to update identifiers for all atoms will be,"(e)	 The radius will be updated as r := r + 1 and another iteration to update identifiers for all atoms will be",-0.34,0.93,1,1,0,9,9,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,4,4,1
e The radius will be updated as r := r + 1 and another iteration to update identifiers for all atoms will be,"(e)	 The radius will be updated as r := r + 1 and another iteration to update identifiers for all atoms will be","started, unless r has already met the user’s interested radius.","started, unless r has already met the user’s interested radius.",-0.34,16.43,0,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
"started, unless r has already met the user’s interested radius.","started, unless r has already met the user’s interested radius.","3. Reduction Stage: Eventually, for each atom, all the identifiers ever generated in the updating stage are con­","3.	 Reduction Stage: Eventually, for each atom, all the identifiers ever generated in the updating stage are con­",1,-30.56,0,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,4,4,0
"3. Reduction Stage: Eventually, for each atom, all the identifiers ever generated in the updating stage are con­","3.	 Reduction Stage: Eventually, for each atom, all the identifiers ever generated in the updating stage are con­",verted into a 64-bit binary vector by calculating the modulus of the decimal integer and concatenated to,verted into a 64-bit binary vector by calculating the modulus of the decimal integer and concatenated to,-0.34,12.98,0,0,0,9,9,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4,4,1
